text,start,stop
"and we've made sure
that the training,",00:03:44.925,00:03:47.160
"communications, logistics,",00:03:47.160,00:03:49.162
"all those pieces fall into place
very rapidly.",00:03:49.162,00:03:53.033
"You are
in an interesting position",00:03:53.033,00:03:56.536
"where, in many ways,
you are an expert on this topic",00:03:56.536,00:03:59.473
"because of the work
that you now do in philanthropy.",00:03:59.473,00:04:03.009
"You know, your goal has been
to eradicate malaria",00:04:03.009,00:04:06.046
"across the globe,
focusing in Africa.",00:04:06.046,00:04:08.915
"You work
with infectious disease.",00:04:08.915,00:04:11.685
"You work with experts in
and around infectious disease.",00:04:11.685,00:04:14.654
"When you look at the coronavirus
as it stands now...",00:04:14.654,00:04:18.258
"It's happened.
Leaders acted late.",00:04:18.258,00:04:20.627
"But what do you think
needs to be done going forward?",00:04:20.627,00:04:23.730
"You wrote an interesting op-ed
about this,",00:04:23.730,00:04:25.398
"but what do you think we need
to do from the ground up?",00:04:25.398,00:04:27.734
"From the people to the leaders
to the private sector?",00:04:27.734,00:04:30.770
"Well, the main tools
we have right now",00:04:30.770,00:04:34.040
"are the behavioral change,",00:04:34.040,00:04:37.144
"the social distancing,",00:04:37.144,00:04:39.679
"which, uh, often means staying
at home most of the time,",00:04:39.679,00:04:43.583
"and the testing capacity
to identify",00:04:43.583,00:04:47.454
"who in particular
needs to get isolated",00:04:47.454,00:04:50.924
and then testing their contacts,00:04:50.924,00:04:53.260
"to make sure
that we can catch it so early",00:04:53.260,00:04:56.296
"that a lot of people
who get sick",00:04:56.296,00:04:57.764
don't infect anyone else.,00:04:57.764,00:05:00.433
"Now, you know, so,
our foundation is engaged",00:05:00.433,00:05:03.403
"in projecting, uh,
what's going to go on,",00:05:03.403,00:05:06.373
the modeling.,00:05:06.373,00:05:07.440
"Uh, our partner IHME",00:05:07.440,00:05:10.177
"is, you know, telling each state
what they should think about",00:05:10.177,00:05:13.580
"in terms of ventilators
and capacity.",00:05:13.580,00:05:16.816
"Further on out,
the work we're doing now",00:05:16.816,00:05:19.252
"to find a therapeutic,
a drug to reduce the disease,",00:05:19.252,00:05:22.989
"to cut the deaths down,
you know,",00:05:22.989,00:05:24.858
"we're hopeful, uh,
that even in six months,",00:05:24.858,00:05:27.894
"some of those
will have been approved.",00:05:27.894,00:05:29.763
"Uh, but the ultimate solution,",00:05:29.763,00:05:32.299
"the only thing
that really lets us",00:05:32.299,00:05:34.534
go back completely to normal,00:05:34.534,00:05:36.770
"and feel good
about sitting in a stadium",00:05:36.770,00:05:39.039
"with lots of other people
is to create a vaccine",00:05:39.039,00:05:42.442
"and not just take care
of our country",00:05:42.442,00:05:44.978
but take that vaccine out,00:05:44.978,00:05:47.047
to the global population,00:05:47.047,00:05:50.217
"and, uh, so that we have
vast immunity",00:05:50.217,00:05:54.154
"and this thing, no matter what,",00:05:54.154,00:05:56.590
"isn't going to spread
in large numbers.",00:05:56.590,00:05:59.092
You have a unique vantage point,00:05:59.092,00:06:01.795
"in that
you have been communicating",00:06:01.795,00:06:03.863
"with various governments
around the world",00:06:03.863,00:06:05.632
"in and around
their COVID-19 response,",00:06:05.632,00:06:08.602
"um, what they plan to do",00:06:08.602,00:06:10.437
"and what they-they haven't done
thus far.",00:06:10.437,00:06:13.607
"Which countries do you think
we should be looking to",00:06:13.607,00:06:16.409
"for models that work,
and can we apply those models",00:06:16.409,00:06:19.646
"to a larger country
like the United States?",00:06:19.646,00:06:21.548
"So, you know,
many people say Italy and Korea,",00:06:21.548,00:06:24.217
"yes, have their numbers,",00:06:24.217,00:06:25.518
"but they can't necessarily
be applied to America.",00:06:25.518,00:06:27.887
Is that true or not?,00:06:27.887,00:06:29.322
"Or is there a model
that does seem to work",00:06:29.322,00:06:31.591
"and should be followed
for everybody?",00:06:31.591,00:06:33.159
"Well, countries
have differences.",00:06:33.159,00:06:35.161
"You know, uh, South Korea",00:06:35.161,00:06:36.963
"did get
a medium-sized infection,",00:06:36.963,00:06:39.766
"but then they used testing,",00:06:39.766,00:06:42.168
"enforced quarantine,
contact tracing",00:06:42.168,00:06:44.537
"and really bent the curve,",00:06:44.537,00:06:46.506
"uh, even though it looked
pretty scary there for a while.",00:06:46.506,00:06:49.609
"The epidemic
in the United States",00:06:49.609,00:06:51.911
"is more widespread, uh,
than it ever got in South Korea.",00:06:51.911,00:06:55.715
"So we're like the part of China,
uh, Hubei province,",00:06:55.715,00:06:59.653
"where a lot of the cases
were in one city, Wuhan.",00:06:59.653,00:07:03.023
"And the U.S. and China
are different.",00:07:03.023,00:07:05.492
"You know,
the lockdowns that we do",00:07:05.492,00:07:07.494
"won't be as strictly enforced,",00:07:07.494,00:07:09.929
"but they are very,
very important.",00:07:09.929,00:07:12.065
The way we do contact tracing,00:07:12.065,00:07:14.034
"won't be as, uh, invasive",00:07:14.034,00:07:16.703
"and so won't be
quite as perfect.",00:07:16.703,00:07:18.605
"But it is very good news
that China,",00:07:18.605,00:07:22.075
"uh, although they're maintaining
a lot of measures,",00:07:22.075,00:07:25.945
they are not seeing a rebound.,00:07:25.945,00:07:28.348
"They're not seeing cases
coming back",00:07:28.348,00:07:30.183
"even though they are sending
people back to the factories,",00:07:30.183,00:07:34.120
sending people back to schools.,00:07:34.120,00:07:36.222
"And, you know,
so, thank goodness,",00:07:36.222,00:07:38.825
"if we're seeing
a big rebound there,",00:07:38.825,00:07:41.127
"uh, the idea
you could keep it under control",00:07:41.127,00:07:43.596
"once you have
a large number of cases,",00:07:43.596,00:07:46.533
"like the U.S. does
and many countries in Europe,",00:07:46.533,00:07:50.537
"then it, you know,
would seem almost impossible.",00:07:50.537,00:07:54.140
So it can be done.,00:07:54.140,00:07:55.909
"You know, China ended up",00:07:55.909,00:07:57.177
"with .01%
of their population infected.",00:07:57.177,00:08:00.447
"You know, our goal is to stay
so it's only a few percent",00:08:00.447,00:08:04.317
"so at least the medical penalty,
uh, isn't gigantic",00:08:04.317,00:08:08.221
"even though the economic penalty
will be very large.",00:08:08.221,00:08:12.158
"When-when you look
at that balance",00:08:12.158,00:08:13.993
"between the economic penalty
and, um, the human penalty,",00:08:13.993,00:08:17.497
"there are some who have argued
that the economic penalty",00:08:17.497,00:08:21.134
"will, over time,
equal the human penalty.",00:08:21.134,00:08:25.038
"Now, you are one
of the few people in the world",00:08:25.038,00:08:26.840
"where you actually have
enough money",00:08:26.840,00:08:29.075
"to tell us about whether or not
an economy shifting",00:08:29.075,00:08:32.245
"in this way or another way
is going to cause mass deaths.",00:08:32.245,00:08:35.515
"But how do you think
we should be looking at this?",00:08:35.515,00:08:37.851
"Because, yes,
there is an economy,",00:08:37.851,00:08:39.185
"and, yes, there is human life,",00:08:39.185,00:08:40.353
"but where do you think
the truth lies?",00:08:40.353,00:08:42.122
"Well, the, uh...",00:08:42.122,00:08:44.758
"There isn't a choice
where you get to say to people,",00:08:44.758,00:08:48.628
"""Don't pay attention
to this epidemic.""",00:08:48.628,00:08:52.198
"Uh, you know, most people,",00:08:52.198,00:08:55.035
"uh, they have older relatives.",00:08:55.035,00:08:57.604
"You know, they're worried
about getting sick.",00:08:57.604,00:09:00.240
"Uh, the idea of a normal economy",00:09:00.240,00:09:04.210
is not there as a choice.,00:09:04.210,00:09:05.945
"You know, about 80% of people",00:09:05.945,00:09:08.214
"are going to change
their activities.",00:09:08.214,00:09:10.550
If you get the other 20%,00:09:10.550,00:09:12.919
"to go along with that
nationwide,",00:09:12.919,00:09:15.755
then the disease numbers come...,00:09:15.755,00:09:18.458
"will flatten,
hopefully in the next month,",00:09:18.458,00:09:20.894
"and start to go down,",00:09:20.894,00:09:22.695
"hopefully in the month
after that.",00:09:22.695,00:09:24.431
"And then
when they've gone down a lot,",00:09:24.431,00:09:26.966
"then, in a tasteful way,",00:09:26.966,00:09:29.235
"using prioritized testing,",00:09:29.235,00:09:31.304
"you can start
to reopen a lot of things,",00:09:31.304,00:09:34.474
like schools and work.,00:09:34.474,00:09:36.743
"Probably not sports events,",00:09:36.743,00:09:39.012
"because the chance of mass
spread there is-is quite large.",00:09:39.012,00:09:43.983
"-Mm-hmm. -And so
to get back economically,",00:09:43.983,00:09:47.320
"uh, taking the pain
extremely now",00:09:47.320,00:09:51.925
"and telling, you know,
those who wouldn't,",00:09:51.925,00:09:54.694
"uh, curb their activities,",00:09:54.694,00:09:56.696
"""No, you must go along
with the rest of society",00:09:56.696,00:10:00.233
"""and not associate in a way",00:10:00.233,00:10:02.168
"that we have exponential
increase in these cases,""",00:10:02.168,00:10:05.305
"uh, you know,
that is the right thing,",00:10:05.305,00:10:08.041
"even though
it's extremely painful.",00:10:08.041,00:10:10.043
It's-it's unheard of.,00:10:10.043,00:10:11.711
"And, you know,
there are particular businesses",00:10:11.711,00:10:13.913
"that, uh, it's catastrophic for.",00:10:13.913,00:10:17.317
"-Mm-hmm.
-That's the only way you get",00:10:17.317,00:10:19.986
"so you can feel like you can say
to the entire population--",00:10:19.986,00:10:24.123
"ideally in the early summer,
if things go well--",00:10:24.123,00:10:27.293
"yes, now please do resume,",00:10:27.293,00:10:29.963
"and we are through testing,",00:10:29.963,00:10:32.098
"making sure that it won't, uh,",00:10:32.098,00:10:34.501
"spread in some-some very,
very big way.",00:10:34.501,00:10:36.903
"So people will need
the confidence",00:10:36.903,00:10:39.305
that the system is working,00:10:39.305,00:10:40.907
"and smart people
are making decisions,",00:10:40.907,00:10:42.842
"and overoptimistic statements
actually work against that.",00:10:42.842,00:10:47.180
"What do you think most people
are missing right now?",00:10:47.180,00:10:50.583
Because everyone has an opinion.,00:10:50.583,00:10:52.085
"You know, everyone from my mom",00:10:52.085,00:10:54.754
to my friends to people online--,00:10:54.754,00:10:56.689
"everyone has an opinion
on coronavirus,",00:10:56.689,00:10:59.192
"because we have
very few centralized sources",00:10:59.192,00:11:01.194
that people trust.,00:11:01.194,00:11:02.595
"But what do you think people
are missing about this virus",00:11:02.595,00:11:06.733
"and this moment and what we need
to be doing as people?",00:11:06.733,00:11:10.003
"Because we know the basics--
wash your hands,",00:11:10.003,00:11:11.971
"stay at home,
stay away from other people,",00:11:11.971,00:11:14.307
"um, try to, you know,
maintain a world",00:11:14.307,00:11:17.143
"where people are moving
as little as possible--",00:11:17.143,00:11:19.078
"but-but what do you think
we're missing",00:11:19.078,00:11:20.747
"that-that people
might make a mistake",00:11:20.747,00:11:23.149
"and-and exacerbate
what we're going through now?",00:11:23.149,00:11:25.752
"Well, I-- The thing
that needs to get fixed",00:11:25.752,00:11:28.922
"in the next few weeks is to
prioritize our testing capacity,",00:11:28.922,00:11:32.559
"which is going up,",00:11:32.559,00:11:33.826
"but making sure the right people
are being tested.",00:11:33.826,00:11:36.429
"Uh, that will guide us,",00:11:36.429,00:11:39.299
"uh, in-in a very deep way.",00:11:39.299,00:11:41.768
"And who are--
who are the right people?",00:11:41.768,00:11:43.703
"Uh, if you're symptomatic",00:11:43.703,00:11:46.506
"or somebody you've been
in close contact with",00:11:46.506,00:11:50.243
"tested positive, you know,",00:11:50.243,00:11:52.245
those are the broad categories.,00:11:52.245,00:11:53.746
"Of course,
in the front of the line,",00:11:53.746,00:11:55.481
"you have health workers
or essential workers",00:11:55.481,00:11:57.984
"who have to go, you know,
keep the food supply,",00:11:57.984,00:12:01.588
"the medical system, water,",00:12:01.588,00:12:03.790
"electricity, uh, Internet,",00:12:03.790,00:12:06.225
"keep those things running,
uh, for the people",00:12:06.225,00:12:09.095
who are-are mostly at home.,00:12:09.095,00:12:11.030
"But that doesn't use up
that higher percentage",00:12:11.030,00:12:13.766
of the testing capacity.,00:12:13.766,00:12:15.635
"We have a lot of people
without symptoms",00:12:15.635,00:12:17.904
"who are just kind of worried,",00:12:17.904,00:12:19.372
"and there we need
to show them that,",00:12:19.372,00:12:21.774
"until our capacity
goes up a lot,",00:12:21.774,00:12:24.644
"uh, they are going
to have to wait.",00:12:24.644,00:12:27.380
"The worst thing we have is that,",00:12:27.380,00:12:29.315
"if-if it takes you longer than
24 hours to get the test result,",00:12:29.315,00:12:32.919
then you don't know--,00:12:32.919,00:12:34.721
"You haven't been told
during the very key period",00:12:34.721,00:12:37.323
where you're most infectious,00:12:37.323,00:12:38.825
to take extreme measures.,00:12:38.825,00:12:40.960
"And so we've got to get, uh,
not just the numbers up--",00:12:40.960,00:12:44.697
that-that confuses people--,00:12:44.697,00:12:47.033
it's the speed of the results.,00:12:47.033,00:12:49.202
"South Korea was giving those
results in less than 24 hours.",00:12:49.202,00:12:53.473
"So if we have tests that are
ramping up around the world,",00:12:53.473,00:12:57.944
"we're gonna see the numbers
going up.",00:12:57.944,00:13:00.213
"Now, some have said that number",00:13:00.213,00:13:03.816
"and the mortality rate
or fatality rate",00:13:03.816,00:13:06.486
"can be deceptive
because there are so many",00:13:06.486,00:13:08.955
"who aren't getting tested
and are recovering.",00:13:08.955,00:13:11.024
"And so we don't really know
how dangerous",00:13:11.024,00:13:14.160
"or-or how fatal
this disease actually is.",00:13:14.160,00:13:17.630
"What is-- what is needed
in the realm of testing?",00:13:17.630,00:13:20.800
"Like-like,
what I'm trying to say is,",00:13:20.800,00:13:22.468
"I understand that you want to
get as many tests as possible,",00:13:22.468,00:13:24.671
"but-but once we've tested as
many people as we have tested,",00:13:24.671,00:13:28.341
"what are we trying
to get to as an end goal?",00:13:28.341,00:13:31.210
"Well, for, um,",00:13:31.210,00:13:33.880
"rich countries that do
the right policies,",00:13:33.880,00:13:37.884
"you should be able
to, uh, plateau",00:13:37.884,00:13:41.421
"and get the cases down
with less than a few percent",00:13:41.421,00:13:45.058
of the population infected.,00:13:45.058,00:13:46.793
"Uh, China, South Korea,",00:13:46.793,00:13:48.995
"uh, you know,
they are countries",00:13:48.995,00:13:50.930
"that absolutely
have achieved that,",00:13:50.930,00:13:53.466
"and that means
that your total deaths,",00:13:53.466,00:13:56.002
"-uh, is actually not-not
gigantic. -Mm-hmm.",00:13:56.002,00:13:59.939
"Now, in developing countries,",00:13:59.939,00:14:01.674
"the ability to do lots
of testing,",00:14:01.674,00:14:04.877
"uh, to have the patients who
have severe respiratory distress",00:14:04.877,00:14:08.815
"get treatment, uh,
and do this social isolation,",00:14:08.815,00:14:13.086
"for developing countries,
it's far harder.",00:14:13.086,00:14:16.022
"And so, you know, there,",00:14:16.022,00:14:18.925
"will these measures
actually stop it",00:14:18.925,00:14:21.861
"from getting to a large part
of the population,",00:14:21.861,00:14:24.797
"places like India, Nigeria?",00:14:24.797,00:14:26.799
"You know, I was talking to,
uh, President Ramaphosa today,",00:14:26.799,00:14:30.470
"who's not only president
of South Africa,",00:14:30.470,00:14:33.473
"he's the head
of the African Union.",00:14:33.473,00:14:35.475
"And he's a very strong voice,",00:14:35.475,00:14:37.643
encouraging the countries there,00:14:37.643,00:14:40.313
to act quickly,00:14:40.313,00:14:41.914
"when the number of cases,
uh, is still fairly low,",00:14:41.914,00:14:46.085
"uh, which is true throughout
Sub-Saharan Africa right now.",00:14:46.085,00:14:50.823
"When you look
at where we are now,",00:14:50.823,00:14:54.961
the one thing that we can't deny,00:14:54.961,00:14:56.496
"is everybody has dealt
with the coronavirus",00:14:56.496,00:14:59.565
on a different timeline.,00:14:59.565,00:15:00.833
"You know?
Not just across the globe.",00:15:00.833,00:15:02.835
"I mean,
even within the United States.",00:15:02.835,00:15:04.337
"You have states
like Georgia and Florida",00:15:04.337,00:15:06.139
"that have just implemented
stay-at-home orders.",00:15:06.139,00:15:08.141
"You have many other states
that haven't done it at all.",00:15:08.141,00:15:11.978
"Is this going to fundamentally
undermine the efforts",00:15:11.978,00:15:16.048
"of other states
and other countries",00:15:16.048,00:15:18.184
that have shut themselves down?,00:15:18.184,00:15:19.719
"Because if the numbers dip
in one country",00:15:19.719,00:15:22.989
"and another country hasn't had
the same amount of, um,",00:15:22.989,00:15:27.460
"shutdowns
or people self-quarantining--",00:15:27.460,00:15:29.796
"for instance, if people
from Brazil travel after this",00:15:29.796,00:15:32.298
"or if people from, uh--
whether it's Belarus or Hungary",00:15:32.298,00:15:34.767
"or any other country
where a leader",00:15:34.767,00:15:36.169
"hasn't taken it seriously,",00:15:36.169,00:15:37.370
"will that not undermine
the effort completely?",00:15:37.370,00:15:39.305
"Is-is there a point
to doing this",00:15:39.305,00:15:41.240
when everybody isn't doing it?,00:15:41.240,00:15:44.110
"Well, sadly,",00:15:44.110,00:15:45.645
"at some level of wealth,",00:15:45.645,00:15:47.446
"there will be countries that,
no matter how hard they try,",00:15:47.446,00:15:50.316
"they will have
a widespread epidemic.",00:15:50.316,00:15:52.919
"And so, again,",00:15:52.919,00:15:56.055
"sadly, the richer countries
that do contain the epidemic",00:15:56.055,00:16:00.193
"will not allow people
from those countries",00:16:00.193,00:16:04.864
"to come in, you know,
unless they are quarantined",00:16:04.864,00:16:08.734
"or tested
or-or proved they're immune.",00:16:08.734,00:16:11.938
"Uh, and so this is gonna stop
people going across borders",00:16:11.938,00:16:15.474
"very dramatically
these next few years",00:16:15.474,00:16:18.344
"till we get
to that full vaccination.",00:16:18.344,00:16:20.880
"Within the United States
is different,",00:16:20.880,00:16:23.082
"because we're not gonna
partition the country.",00:16:23.082,00:16:25.618
"Uh, and so, therefore,
we are all in it together.",00:16:25.618,00:16:29.555
"We can't do what we're gonna do
with foreign nationals,",00:16:29.555,00:16:32.925
"which is reduce
the numbers a lot",00:16:32.925,00:16:35.261
"and have very strict screening
there.",00:16:35.261,00:16:37.330
"We're not gonna have
at every state border,",00:16:37.330,00:16:39.866
"you know,
some complex quarantine center.",00:16:39.866,00:16:42.869
"Uh, and-and
so the whole country needs--",00:16:42.869,00:16:47.039
"Even when you have
small numbers,",00:16:47.039,00:16:48.908
"because those can exponentiate
to big numbers so quickly.",00:16:48.908,00:16:52.245
"You know, the doubling time
is, like, three days",00:16:52.245,00:16:54.647
"when you're still behaving,",00:16:54.647,00:16:56.515
"uh, in the pre-epidemic way.",00:16:56.515,00:17:00.519
"Uh, so, you know,
each country,",00:17:00.519,00:17:03.322
"uh, you know,
has to get the entire populace,",00:17:03.322,00:17:06.425
"even some who-who, uh,",00:17:06.425,00:17:08.828
"initially resisted,",00:17:08.828,00:17:10.897
"-maybe for very good reasons,
-Mm-hmm.",00:17:10.897,00:17:12.565
"because the economic effect
on them, uh, is-is strong.",00:17:12.565,00:17:16.769
So this is powerful medicine.,00:17:16.769,00:17:18.504
"But if you take a big dose of it
earlier,",00:17:18.504,00:17:21.507
"you-you don't have to take it
for nearly as long.",00:17:21.507,00:17:25.378
"You were one of the first people
to come out",00:17:25.378,00:17:29.348
"and, um, donate a large chunk
of money",00:17:29.348,00:17:33.052
to fighting coronavirus,00:17:33.052,00:17:35.588
"or helping medical workers get
the equipment they need.",00:17:35.588,00:17:38.124
"I remember the last I read,",00:17:38.124,00:17:39.458
"it was yourself
and your wife Melinda",00:17:39.458,00:17:41.193
"who had pledged
over $100 million.",00:17:41.193,00:17:43.763
"It seems, though,
that money isn't able",00:17:43.763,00:17:47.066
to fix this problem.,00:17:47.066,00:17:49.068
"It seems like governments around
the world are trying everything",00:17:49.068,00:17:51.504
"they can, but it doesn't seem
like it can be fixed.",00:17:51.504,00:17:54.240
"What are you hoping to achieve
in this moment in time?",00:17:54.240,00:17:57.243
"Well, you... If we get
the right testing capacity,",00:17:57.243,00:18:00.880
"you can change
by literally millions, uh,",00:18:00.880,00:18:04.183
the number who are infected.,00:18:04.183,00:18:06.252
And governments will eventually,00:18:06.252,00:18:07.954
"come up with lots
of money for these things,",00:18:07.954,00:18:09.989
"but they don't know
where to direct it,",00:18:09.989,00:18:12.024
they can't move as quickly.,00:18:12.024,00:18:13.626
"And so because, you know,
our foundation has",00:18:13.626,00:18:16.596
"such deep expertise
in infectious diseases,",00:18:16.596,00:18:19.532
"we've thought
about the epidemic.",00:18:19.532,00:18:21.567
"We did fund some things, uh,",00:18:21.567,00:18:24.070
"to be more prepared,
like a-a vaccine effort.",00:18:24.070,00:18:27.707
"Uh, our early money
can accelerate things.",00:18:27.707,00:18:32.044
"So, for example, there's...",00:18:32.044,00:18:33.946
"Uh, of all
the vaccine constructs,",00:18:33.946,00:18:36.215
"the seven most promising
of those,",00:18:36.215,00:18:38.451
"even though we'll end up picking
at most two of them,",00:18:38.451,00:18:41.854
"we're going to fund factories
for all seven.",00:18:41.854,00:18:44.624
"And just so
that we don't waste time",00:18:44.624,00:18:48.127
"in serially saying,",00:18:48.127,00:18:50.696
"-Oh, wow.
-""Okay, which vaccine works?""",00:18:50.696,00:18:52.598
and then building the factory.,00:18:52.598,00:18:54.734
"Because to get
to the best case, uh,",00:18:54.734,00:18:58.137
"that people like myself
and Dr. Fauci are saying",00:18:58.137,00:19:00.806
"is about 18 months,",00:19:00.806,00:19:02.441
"we need to do safety
and efficacy",00:19:02.441,00:19:04.677
and build manufacturing.,00:19:04.677,00:19:07.079
"Uh, and they're different
for the different constructs.",00:19:07.079,00:19:10.449
And so we'll abandon...,00:19:10.449,00:19:11.884
"You know, it'll be
a few billion dollars",00:19:11.884,00:19:13.753
we'll waste on manufacturing,00:19:13.753,00:19:15.955
"for the constructs
that don't get picked",00:19:15.955,00:19:18.290
"because something else
is better.",00:19:18.290,00:19:20.226
But a few billion in this...,00:19:20.226,00:19:22.094
"the-the situation
where we're in,",00:19:22.094,00:19:24.196
"where there's trillions
of dollars--",00:19:24.196,00:19:26.165
"that's a thousand times more--
uh, trillions of dollars",00:19:26.165,00:19:29.935
"being lost economically,",00:19:29.935,00:19:32.538
it is worth it.,00:19:32.538,00:19:34.940
"In normal government
procurement processes,",00:19:34.940,00:19:37.743
"and understanding
which are the right seven,",00:19:37.743,00:19:39.979
"you know, in a few months,
those may kick in.",00:19:39.979,00:19:43.115
"But our foundation, you know,
we can get that bootstrapped",00:19:43.115,00:19:46.986
"and get it going, uh,",00:19:46.986,00:19:48.888
"and, you know, save months
because every month counts.",00:19:48.888,00:19:53.626
"You know,
things can reopen if thing...",00:19:53.626,00:19:56.095
"if-if... if we do
the right things, in the summer,",00:19:56.095,00:19:58.798
"but it won't be
completely normal.",00:19:58.798,00:20:01.667
You'll still be very worried.,00:20:01.667,00:20:03.469
"You know, we may decide
masks are important,",00:20:03.469,00:20:05.938
"although right now, they're in
short supply for health workers,",00:20:05.938,00:20:08.941
"so people should not, uh,
go and-and hoard those.",00:20:08.941,00:20:12.511
"But the capacity
of that can be brought up.",00:20:12.511,00:20:15.147
"So it may be something that,
like China today,",00:20:15.147,00:20:18.184
"everybody who's walking around
is wearing one of those.",00:20:18.184,00:20:22.121
"-So we'll have a lot
of unusual measures... -Mm-hmm.",00:20:22.121,00:20:24.457
"...until we get
the world vaccinated.",00:20:24.457,00:20:26.725
"You know, seven billion people--",00:20:26.725,00:20:28.494
"-that's a tall order.
-Mm-hmm.",00:20:28.494,00:20:30.029
"But it is...
it is where we need to get to,",00:20:30.029,00:20:33.099
