text,start,stop
"Die Welt ist mit einer Pandemie,
einem Virus konfrontiert,",00:03:05.100,00:03:09.400
"für oder gegen den es
kein Mittel gibt.",00:03:09.500,00:03:12.400
"Zumindest jetzt noch nicht, weil
man dieses Virus noch nicht kannte.",00:03:12.500,00:03:17.800
"Darum geht's
in der heutigen Sendung.",00:03:17.800,00:03:20.700
"Lasst uns doch unsere Impfgegner
noch einmal fragen,",00:03:20.700,00:03:25.800
"ob ein solches Ereignis
in deren Gedankenwelt,",00:03:26.200,00:03:31.600
"in deren Zugang zum Thema Impfen
etwas ändern würde.",00:03:32.000,00:03:36.400
"Einen kleinen Hinweis
geb ich Ihnen schon:",00:03:36.600,00:03:41.700
Erwarten Sie sich nicht zu viel!,00:03:41.700,00:03:44.100
Anfang 2020.,00:03:54.200,00:03:55.800
"Die Welt wird
von einer Pandemie überrascht.",00:03:55.800,00:03:59.000
Das Corona-Virus ist aufgetaucht.,00:03:59.000,00:04:01.800
"Seriöse Schätzungen über Opferzahlen
gibt es kaum, da es weltweit,",00:04:01.800,00:04:06.700
"vor allem in Afrika,
viel zu wenige Testungen gibt.",00:04:06.800,00:04:10.500
"Die Weltwirtschaft
wird heruntergefahren,",00:04:10.500,00:04:13.500
"die Arbeitslosenzahlen steigen
teils ins Astronomische.",00:04:13.500,00:04:17.500
"Das Leben fast aller Menschen
ändert sich schlagartig.",00:04:17.600,00:04:21.600
"Zig Unternehmen arbeiten ab sofort
weltweit an einem Immunisierungsstoff",00:04:21.600,00:04:27.300
"Es ist aber auch der Kampf
ums große Geld.",00:04:27.400,00:04:30.600
"Hat diese Krise an der Einstellung
der Impfgegner irgendetwas bewegt?",00:04:30.600,00:04:36.000
"Was hatte uns der Linzer Manfred
Orthacker zum Thema Impfen gesagt?",00:04:36.000,00:04:41.200
&gt;Bei Impfungen ist es so:,00:04:41.300,00:04:43.400
"&gt;Da spritz ich ja Substanzen
in den Körper eines gesunden Kindes.",00:04:43.400,00:04:48.100
"&gt;Ich hab den natürlichen Ansatz,",00:04:48.200,00:04:50.700
"dass die Kinder gestärkt werden
durch Bewegung in der Natur,",00:04:50.700,00:04:55.400
durch biologische Ernährung.,00:04:55.400,00:04:57.700
"Wenn Sie Ihre Kinder
nicht impfen lassen,",00:04:57.700,00:05:00.800
"haben Sie Angst,
dass, wenn was wäre,",00:05:00.800,00:05:03.200
Sie sich Vorwürfe machen müssen?,00:05:03.400,00:05:05.500
"&gt;Nein, gar nicht.",00:05:05.500,00:05:07.000
"Knapp zwölf Monate
und eine weltweite Seuche später",00:05:07.100,00:05:10.800
"rede ich wieder
mit Manfred Orthacker.",00:05:10.800,00:05:13.700
"Diesmal via Internet
in seinem Home Office.",00:05:13.700,00:05:17.600
"Herr Orthacker, vielen Dank,",00:05:19.600,00:05:21.700
"dass Sie sich auch
für diese Sendung Zeit nehmen.",00:05:21.800,00:05:25.000
"Jetzt haben wir
diese Corona-Geschichte.",00:05:25.100,00:05:28.000
"Hat das was
in Ihren Ansichten verändert?",00:05:28.000,00:05:31.100
"&gt;Nein. Diese Corona-Krise hat
in meinen Ansichten nichts verändert.",00:05:31.200,00:05:35.900
&gt;Ich bin sehr informiert.,00:05:36.000,00:05:38.000
"&gt;Ich folge da
nicht nur dem Mainstream.",00:05:38.000,00:05:41.000
&gt;Ich hab da auch andere Quellen.,00:05:41.000,00:05:43.500
"&gt;Unter anderem
hochkarätige Wissenschaftler,",00:05:43.600,00:05:46.900
"die da sich zu Wort melden
zu dieser Corona-Krise.",00:05:47.000,00:05:50.900
&gt;Die sind teils ganz anderer Meinung.,00:05:51.000,00:05:53.800
"&gt;Dass eben dieser ganze Krise
etwas überzeichnet wird.",00:05:53.800,00:05:58.200
"&gt;Dass da Risikofaktoren auch falsch
im Vorfeld schon gezeichnet wurden.",00:05:58.200,00:06:03.600
"&gt;Man sieht ja, dass Corona
nicht diese tödliche Krankheit ist",00:06:03.900,00:06:08.500
wie SARS oder Ebola.,00:06:08.500,00:06:10.400
"&gt;Es betrifft im Prinzip
alte Menschen,",00:06:10.400,00:06:13.500
"die vorgeschädigt sind,
die viele Vorerkrankungen haben.",00:06:13.600,00:06:17.800
"&gt;Wenn man in einem basischen,
sauerstoffreichen Milieu lebt,",00:06:17.800,00:06:22.300
"haben Viren
und Bakterien keine Chance.",00:06:22.300,00:06:25.200
"&gt;Dann setzen sie sich auch nicht
krankmachend in unserem Körper fest.",00:06:25.200,00:06:29.700
"Ein überzeugter Impfskeptiker ist
Herr Orthacker also noch immer.",00:06:30.100,00:06:34.600
"Das Corona-Virus bekämpft er
auf seine Art.",00:06:34.600,00:06:37.600
"Er hat auch keine Angst, Opfer
dieser Pandemie werden zu können.",00:06:37.600,00:06:41.900
Ein Sprung in die Zukunft:,00:06:42.000,00:06:43.800
"In vier Wochen wäre
ein Impfstoff verfügbar -",00:06:44.000,00:06:47.200
würden Sie sich impfen lassen?,00:06:47.200,00:06:49.600
"&gt;Nein, natürlich nicht!",00:06:49.600,00:06:51.600
"&gt;Impfen hat, meiner Meinung nach,
nichts mit Schutz zu tun.",00:06:51.600,00:06:55.900
"&gt;Impfungen können immer nur ein Virus
""auslöschen"" im Organismus.",00:06:56.000,00:07:02.600
"&gt;Sie werden aber von anderen patho-
genen, ansteckenden Keimen ersetzt.",00:07:02.600,00:07:08.300
"&gt;Viele Daten zeigen,
dass die Menschen, die impfen,",00:07:08.300,00:07:12.800
"eben an
vielen anderen Erkrankungen leiden.",00:07:12.900,00:07:16.300
"&gt;Eben auch zum Beispiel
Allergien und Autoimmunerkrankungen.",00:07:16.400,00:07:20.500
"Was uns Herr Orthacker sagt,",00:07:20.600,00:07:23.100
"haben wir in vielen Bereichen von
Impfkritikern oder -gegnern gehört.",00:07:23.100,00:07:28.300
"Meistens ist das Argument dort
so ausgestaltet,",00:07:28.300,00:07:31.800
"dass man ohnehin für eine Krankheit
selbst verantwortlich ist.",00:07:31.800,00:07:36.400
"Wenn man also richtig lebe,
wie immer das auch ausschauen mag,",00:07:36.500,00:07:41.400
"wäre man vor den Einflüssen
eines Bakteriums oder eines Virus",00:07:41.400,00:07:45.500
von vornherein geschützt.,00:07:45.500,00:07:47.900
Nur zur Einordnung.,00:07:48.000,00:07:49.600
"Pandemien sind Seuchen,
die sich um die ganze Welt",00:07:51.600,00:07:55.200
"oder zumindest große Teile
unseres Planeten verbreiten.",00:07:55.300,00:07:59.500
Es hat sie immer schon gegeben.,00:07:59.500,00:08:02.100
"Die erste geschichtlich dokumentierte
Pandemie gab es im Jahr 541 n. Chr.",00:08:02.100,00:08:07.800
"Der Pesterreger kommt
von Nord-Ost-Afrika",00:08:07.800,00:08:11.200
"über ägyptische Schiffe
nach Konstantinopel",00:08:11.200,00:08:14.400
"und verteilt sich von dort über
Europa, Nordafrika, bis nach Asien.",00:08:14.400,00:08:19.500
"Über mehrere Wellen wütet die Pest
bis ins 8. Jahrhundert",00:08:19.500,00:08:23.800
"und kostet zwischen einem Viertel bis
zur Hälfte der damaligen Bevölkerung",00:08:23.900,00:08:29.400
das Leben.,00:08:29.400,00:08:30.800
Sehr gut in Erinnerung,00:08:30.800,00:08:32.600
"hat man noch die große Pandemie
der Spanischen Grippe,",00:08:32.600,00:08:37.100
"die sich
zwischen 1918 und 1920 verbreitete.",00:08:37.100,00:08:41.700
"Eigentlich müsste es
""Amerikanische"" Grippe heißen -",00:08:41.700,00:08:46.000
"denn entstanden ist sie
in Kansas (USA).",00:08:46.100,00:08:49.800
"Mit der Versendung von US-Truppen
in den Ersten Weltkrieg",00:08:49.900,00:08:54.400
"an die Front nach Europa konnte sich
die Pandemie weltweit rasch ausdehnen",00:08:54.500,00:08:59.900
"Den Namen ""Spanische Grippe""
bekam sie, weil Spanien damals,",00:08:59.900,00:09:04.800
"als neutrales Land, mit einer relativ
liberalen Zensur ausgestattet war.",00:09:04.800,00:09:10.400
So konnten spanische Zeitungen,00:09:10.400,00:09:13.100
"als Erste
über die neue Krankheit berichten,",00:09:13.200,00:09:16.900
"Insgesamt gab es
drei Ausbreitungswellen.",00:09:17.000,00:09:20.200
"Genaue Zahlen über die Anzahl der
Todesfälle gibt es bis heute nicht.",00:09:20.200,00:09:25.300
"Die Schätzungen bewegen sich
zwischen 50 und 100 Millionen Toten.",00:09:25.300,00:09:30.300
Nur weil ein Virus eingedämmt wird,00:09:30.300,00:09:33.200
"und hoffentlich bald unter Kontrolle
ist, heißt das nicht,",00:09:33.300,00:09:37.500
"dass es von der Welt
verschwunden ist.",00:09:37.500,00:09:40.300
Es wird uns weiter beschäftigen.,00:09:40.300,00:09:42.600
Pandemien treten in Wellen auf.,00:09:42.700,00:09:44.800
"Das war auch bei der
Spanischen Grippe oder der Pest so.",00:09:44.900,00:09:48.800
"Nach einer Studie
des Imperial College in London",00:09:48.900,00:09:52.200
"wird es zirka
zwei bis drei Monate dauern,",00:09:52.200,00:09:55.100
"bis die nächste
Corona-Welle kommt.",00:09:55.100,00:09:57.500
Prinzipiell geht es darum:,00:09:57.500,00:09:59.500
"Je mehr Menschen immun sind,
desto schwerer tut sich das Virus,",00:09:59.500,00:10:03.900
einen neuen Wirt zu finden.,00:10:04.000,00:10:06.000
"Unterbrechen können wir
diesen Rhythmus nur,",00:10:06.100,00:10:09.400
"wenn genügend Menschen
gegen das Virus immun sind.",00:10:09.400,00:10:12.800
"Virologen sind sich einig,",00:10:12.800,00:10:14.800
"dass der Erreger von COVID-19 an sich
kein besonders gefährlicher ist.",00:10:14.900,00:10:19.900
"Aber was macht es denn
so außergewöhnlich?",00:10:20.000,00:10:23.000
Darüber spreche ich,00:10:23.000,00:10:24.500
"mit der Präsidentin
der Gesellschaft für Vakzinologie:",00:10:24.600,00:10:28.500
"Immunologin und ärztliche Leiterin
der Spezialambulanz für Impfungen,",00:10:28.600,00:10:33.600
"Reise- und Tropenmedizin
an der MedUni Wien,",00:10:33.700,00:10:36.900
"Universitätsprofessor
Dr. Ursula Wiedermann-Schmidt.",00:10:37.000,00:10:40.600
Jetzt frag ich ganz einfach:,00:10:40.600,00:10:42.600
"Was ist denn, Frau Doktor, das
Besondere an diesem Corona-Virus?",00:10:42.800,00:10:47.600
"Was macht ihn anders
als andere, vergleichbare Viren?",00:10:47.700,00:10:51.300
"&gt;Was macht es anders als
die humanen Corona-Viren vielleicht,",00:10:51.400,00:10:55.200
"die ja eigentlich nur eine harmlose
Schnupfen-Erkrankung machen.",00:10:57.300,00:11:02.000
"&gt;Es ist ein tückisches Virus,",00:11:02.100,00:11:04.400
"das sich
sehr harmlos darstellen kann.",00:11:04.500,00:11:07.400
"&gt;Aber es kann auch
sehr schwere Verläufe haben.",00:11:07.400,00:11:10.800
"&gt;Das unterscheidet es
von den üblichen Corona-Viren,",00:11:10.800,00:11:14.400
"die keine schwerwiegende
Erkrankung hervorgerufen haben.",00:11:14.500,00:11:18.400
"&gt;Plus der Kombination,
dass es offensichtlich leichter ist,",00:11:18.400,00:11:22.600
"sich anzustecken
beziehungsweise andere zu infizieren.",00:11:22.600,00:11:26.500
"Ein Mitgrund der schnellen
Ausbreitung von Corona ist,",00:11:27.200,00:11:31.100
"dass sich die Viren schon
im Rachenbereich vermehren.",00:11:31.100,00:11:34.800
"Im Gegensatz zu SARS,",00:11:34.800,00:11:36.600
"wo die Vermehrung in der Lunge
erst stattgefunden hat.",00:11:36.600,00:11:40.200
Viren sind Meister der Evolution.,00:11:40.400,00:11:42.500
"Ihr kleiner Gencode ist
darauf ausgerichtet,",00:11:42.700,00:11:45.400
"sich schnell auszubreiten
– wo auch immer.",00:11:45.500,00:11:48.400
"Ein wirksames Mittel dagegen
wäre eine Impfung,",00:11:48.500,00:11:51.400
"die im Moment die ganze Welt
herbeisehnt.",00:11:51.500,00:11:54.200
"Aber warum sollte sich
jeder impfen lassen?",00:11:54.300,00:11:57.000
"&gt;Das geht durch eine Impfung dadurch,",00:11:57.300,00:12:00.000
"dass man sich selbst
vor der Erkrankung schützt.",00:12:00.000,00:12:03.400
"&gt;Aber auch, dass man sich selbst
aus der Infektionskette nimmt",00:12:03.400,00:12:07.700
und andere Leute nicht ansteckt.,00:12:07.700,00:12:10.000
"&gt;Das ist ein Grundprinzip,
das man verstehen muss.",00:12:10.000,00:12:13.600
"&gt;Dass das Impfwesen
auch eine Art Solidarakt ist -",00:12:13.600,00:12:17.700
"ähnlich wie wir's jetzt tun
im Social Distancing.",00:12:17.700,00:12:21.400
"Wie funktioniert eigentlich
das Impfen?",00:12:23.200,00:12:26.100
Grundsätzlich auf zwei Arten:,00:12:26.100,00:12:28.400
"Bei der einen wird
ein ""Lebendimpfstoff"" verwendet -",00:12:28.400,00:12:32.000
"das sind abgeschwächte,
lebende Erreger.",00:12:32.000,00:12:34.800
"Mit ihnen wird etwa gegen Masern,
Mumps oder Röteln geimpft.",00:12:34.800,00:12:38.600
"Bei der Impfung
mit einem Totimpfstoff",00:12:39.400,00:12:42.100
"wird mit ganzen abgetöteten Erregern
oder Teilen davon geimpft.",00:12:42.200,00:12:46.500
"Das passiert bei der Immunisierung
gegen Kinderlähmung,",00:12:46.500,00:12:50.200
Keuchhusten oder etwa FSME.,00:12:50.200,00:12:52.400
"Bei einer Impfung nehmen wir
den Impfstoff auf,",00:12:53.200,00:12:56.500
und unser Immunsystem reagiert.,00:12:56.600,00:12:58.800
"Es produziert Antikörper,
die wir speichern.",00:12:58.900,00:13:02.000
"Kommen wir später in Kontakt
mit einem Krankheitserreger,",00:13:02.000,00:13:05.500
"reagieren die gespeicherten
Antikörper und zerstören die Erreger.",00:13:05.600,00:13:09.800
"Es ist noch nicht lange her,",00:13:11.600,00:13:13.700
"da war Impfen keine Frage
der Lebenseinstellung,",00:13:13.800,00:13:17.200
sondern der Lebensrettung.,00:13:17.200,00:13:19.200
Jahrtausende lang war die Menschheit,00:13:19.200,00:13:21.900
"machtlos den immer wiederkehrenden
Seuchen ausgeliefert.",00:13:22.000,00:13:26.000
"Mit Millionen von Toten,
dazu gehörten auch die Pocken.",00:13:26.100,00:13:29.900
"Im 18. Jahrhundert entdeckten Ärzte,
dass Menschen,",00:13:29.900,00:13:33.500
"die sich mit Kuhpocken
infiziert hatten,",00:13:33.500,00:13:36.200
"immun gegen die Krankheit
als Mensch wurden.",00:13:36.200,00:13:39.300
Das Prinzip der Impfung war geboren.,00:13:39.400,00:13:42.000
Weltweit haben Krankheiten,00:13:42.000,00:13:44.000
"durch ein erfolgreiches Impfkonzept
an Schrecken verloren.",00:13:44.000,00:13:48.200
"Nicht für jede Krankheit gelten
die gleichen Immunisierungs-Zahlen,",00:13:50.900,00:13:55.700
um sie zu stoppen.,00:13:55.700,00:13:57.100
"Bei Masern müssen 95 % der
Bevölkerung, bei Mumps und Polio 80 %",00:13:57.100,00:14:02.500
"und bei Influenza, der Grippe,
nur 40 % immun sein.",00:14:02.600,00:14:06.600
"Aber wie kommt man
auf die Prozentzahlen?",00:14:07.400,00:14:10.500
"Entscheidend dafür ist die
Basisreproduktionszahl, kurz: R(0).",00:14:10.600,00:14:15.700
"Hinter diesem Fachbegriff
verbirgt sich,",00:14:15.700,00:14:18.800
"wie viele Menschen im Mittel
ein Infizierter ansteckt,",00:14:18.800,00:14:22.800
wenn keiner immun ist.,00:14:22.800,00:14:24.600
"Jede Infektionskrankheit hat eine
charakteristische Reproduktionszahl.",00:14:24.700,00:14:29.800
"Statistisch steckt bei Influenza
ein Infizierter zwei weitere an.",00:14:29.800,00:14:34.900
Bei Masern sind es 15.,00:14:36.100,00:14:38.100
Das Ziel der Wissenschaftler:,00:14:39.000,00:14:41.400
"Jeder Infizierte soll möglichst nur
einen weiteren Menschen anstecken.",00:14:41.400,00:14:46.800
"Das heißt,
die Fallzahlen blieben dann konstant.",00:14:46.800,00:14:50.400
"Es würde sich nicht
weiter ausbreiten.",00:14:50.400,00:14:53.200
"Der Idealfall wäre es,",00:14:53.200,00:14:55.000
"wenn jeder Infizierte weniger
als einen neuen Menschen ansteckt.",00:14:55.000,00:14:59.800
"Die Gruppe der Erkrankten würde
so immer kleiner werden.",00:14:59.800,00:15:04.000
"Eine Impfung wäre deshalb so wichtig,",00:15:06.000,00:15:09.000
"weil ein einziger infizierter Mensch
ausreicht,",00:15:09.000,00:15:12.500
"um eine neue Infektionswelle
auszulösen.",00:15:12.600,00:15:15.500
"Das ist zum Beispiel
bei den Masern passiert.",00:15:15.500,00:15:18.700
"Die USA waren
im Jahr 2000 masernfrei.",00:15:18.800,00:15:21.500
"Dann haben Deutsche das Virus
wieder eingeschleppt.",00:15:21.500,00:15:25.400
"Um zu sehen, wie gefährlich
die Masern heute noch sind:",00:15:25.400,00:15:29.400
"Die Weltgesundheitsorganisation (WHO)
schätzt,",00:15:29.400,00:15:33.000
"dass es letztes Jahr weltweit
140.000 Maserntote gegeben hat.",00:15:33.100,00:15:38.500
Trotzdem gibt es sie noch immer:,00:15:39.900,00:15:42.400
"Die Impfskeptiker,
die Impfgegner, die Impfkritiker.",00:15:42.400,00:15:46.800
Und das sind gar nicht so wenige.,00:15:46.800,00:15:49.700
"Vor einigen Monaten hat
der Verband der Impfstoffhersteller",00:15:49.800,00:15:54.100
eine Studie veröffentlicht:,00:15:54.200,00:15:56.300
"83 % sehen Impfungen
positiv oder sehr positiv,",00:15:56.400,00:16:00.400
"13 % sehen sie negativ,
3 % sogar sehr negativ.",00:16:00.500,00:16:04.000
"Also insgesamt sind 16 %
aller Österreicher",00:16:05.600,00:16:10.100
nicht vom Konzept Impfen überzeugt.,00:16:10.300,00:16:13.300
"Ob impfmüde, -skeptisch
oder eingefleischter Impfgegner –",00:16:13.400,00:16:21.200
"Wissenschaftler wollen es
genau wissen:",00:16:21.700,00:16:24.800
"Was hält Menschen davon ab,
sich impfen zu lassen?",00:16:25.000,00:16:28.300
In drei internationalen Studien,00:16:28.300,00:16:30.400
"haben sie die fünf typischen
Argumente analysiert,",00:16:30.500,00:16:33.800
die Menschen vom Impfen abhalten.,00:16:33.800,00:16:36.000
"Dazu braucht es nicht einmal
eine gefestigte Überzeugung.",00:16:36.000,00:16:39.900
"Ein unbestimmtes,
schlechtes Gefühl reich schon aus.",00:16:40.000,00:16:43.600
"&gt;Die Gefahr von Impfschäden
wird unterschätzt.",00:16:44.900,00:16:48.700
"&gt;Die Krankheiten, vor denen Impfungen
schützen, bekomme ich schon nicht.",00:16:52.700,00:16:58.200
"&gt;Ich hab so schon
so viel Stress im Alltag.",00:17:02.900,00:17:06.200
"&gt;Ich habe viel übers Impfen gelesen
und mich informiert.",00:17:11.800,00:17:15.200
&gt;Deswegen lehne ich das Impfen ab.,00:17:15.400,00:17:17.500
"&gt;Es reicht doch,
wenn alle anderen sich impfen lassen.",00:17:24.100,00:17:28.100
"In unserer Sendung vor einem Jahr
hatten wir auch einen Arzt zu Gast,",00:17:28.100,00:17:32.700
den Grazer Arzt Dr. Klaus Bielau.,00:17:32.700,00:17:34.800
"Er ist in den Kreisen der
Impfskeptiker eine angesehene Person",00:17:34.800,00:17:39.700
"Dr. Bielau hat eine recht
revolutionäre Ansicht,",00:17:39.800,00:17:44.600
"zumindest aus einer naturwissen-
schaftlichen Betrachtung heraus.",00:17:44.800,00:17:49.800
"Für Dr. Bielau ist nicht der Virus
oder das Bakterium das Krankmachende",00:17:49.800,00:17:55.500
"sondern die Lebensführung
des Menschen,",00:17:55.500,00:17:58.600
"der sich den Virus einfängt oder
der vom Bakterium befallen wird.",00:17:58.700,00:18:03.800
Dr. Bielau sagt:,00:18:03.900,00:18:05.500
"Das Virus selbst, egal welches,
ist eigentlich nicht gefährlich,",00:18:05.600,00:18:10.400
"sondern nur für den,
der halt ein Leben gelebt hat,",00:18:10.400,00:18:13.900
"das ihn für den Virus
""empfänglich"" macht.",00:18:14.000,00:18:17.200
"Wir haben Teile unserer Unterhaltung
mit Dr. Bielau zusammengeschnitten,",00:18:17.200,00:18:21.900
"damit Sie sich
ein Bild machen können.",00:18:21.900,00:18:24.200
"&gt;Wenn wir wirklich krank würden
von Bakterien und Viren,",00:18:24.500,00:18:28.800
gäbe es uns nicht!,00:18:28.800,00:18:30.300
"&gt;Dann gäbe es gar nix
auf dem Planeten.",00:18:30.400,00:18:33.200
"Dann bringe ich Ihnen,
wenn Sie einverstanden sind,",00:18:33.300,00:18:36.400
"ein Milzbrandbakterium mit
oder infiziere Sie mit HIV.",00:18:36.600,00:18:39.900
"Wären Sie einverstanden,
weil Sie werden ja nicht krank?",00:18:40.000,00:18:43.500
&gt;Ahm ... äh ..,00:18:43.600,00:18:44.600
"Ich spritze Ihnen
eine HIV-infizierte Blutkonserve",00:18:44.800,00:18:48.000
oder geb Ihnen Anthrax zum Essen.,00:18:48.200,00:18:50.200
"Das sind Bakterien,
das andere Viren.",00:18:50.400,00:18:52.900
"Nach Ihrer Version
wären Sie da ja resistent.",00:18:53.000,00:18:55.800
"&gt;Ich würde sagen, das wär Dummheit!
Das ist wie eine Impfung.",00:18:56.000,00:18:59.700
"Die Frage ist,
was mit Ihnen passiert.",00:19:01.600,00:19:04.500
"&gt;Ich weiß nicht,
nicht was passiert.",00:19:04.800,00:19:07.300
"&gt;Ich hab auf der HIV-Station
als Turnusarzt gearbeitet",00:19:07.400,00:19:11.100
"und hatte nie Angst
vor einer Ansteckung.",00:19:11.200,00:19:14.100
"&gt;Ich hab mir sehr genau
das Leben derer angeschaut,",00:19:14.200,00:19:17.900
"die von diesen Krankheiten
betroffen waren.",00:19:18.000,00:19:21.100
"&gt;Mir war klar,
dass dieses Krankheitsgeschehen",00:19:21.200,00:19:24.200
"ein dramatisches Versagen
der ganzen Immunologie ist.",00:19:24.300,00:19:28.100
"&gt;Das Versagen unserer Immunologie hat
nichts mit Viren und Bakterien zu tun",00:19:28.100,00:19:33.100
"sondern mit einer verkehrten
Lebensführung und -anschauung.",00:19:33.100,00:19:37.400
Jeder ist seines Glückes Schmied.,00:19:37.500,00:19:40.000
"&gt;Jeder ist seines Unglückes
eigener Schmied.",00:19:40.000,00:19:43.100
"Wenn ich Ihnen
ein Milzbrandbakterium bringe ...",00:19:43.200,00:19:46.300
&gt;Das können S' selber fressen!,00:19:46.300,00:19:48.200
"Da werden S' wieder
keusch mit sich selber,",00:19:48.500,00:19:51.400
"aber anderen sagen Sie,
das wäre bedeutungslos!",00:19:51.400,00:19:54.500
"&gt;Wenn der Mensch Angst hat
vor einer Erkrankung,",00:19:54.600,00:19:57.800
"empfehle ich ihm, er soll sich impfen
lassen nach dem Hundebiss.",00:19:58.000,00:20:02.000
&gt;Aber ich impfe ihn nicht.,00:20:02.400,00:20:04.400
"Wir wollten mit Dr. Bielau zur
aktuellen Situation erneut reden.",00:20:04.600,00:20:08.400
"Er wollte aber nicht mehr
vor unsere Kamera kommen.",00:20:08.500,00:20:11.800
Wir hätten ihn schlecht dargestellt.,00:20:11.900,00:20:14.500
"Dafür haben wir eine andere
überzeugte Nicht-Impferin gefunden:",00:20:14.600,00:20:18.600
Maria Hölzl.,00:20:18.700,00:20:19.800
"Sie ist aus Königswiesen, arbeitet
selbstständig im Lebensmittelhandel,",00:20:19.900,00:20:24.200
"ist vierfache Mutter, verheiratet und
eine Bekannte von Manfred Orthacker.",00:20:24.400,00:20:29.000
"Sie war bei der letzten Sendung
noch nicht dabei.",00:20:29.200,00:20:32.400
"&gt;Man sieht's ja
bei den Grippe-Impfungen,",00:20:33.200,00:20:36.300
"wie viel das die letzten Jahre
gebracht hat.",00:20:36.400,00:20:39.100
"&gt;Die gibt's schon über 40 Jahre,",00:20:41.000,00:20:43.400
"und die Grippefälle werden deswegen
nicht mehr oder weniger.",00:20:43.500,00:20:47.400
