text,start,stop
"hidroxicloroquina, un  medicamento",00:02:27.335,00:02:30.725
sobre el que escribí mi tesis de doctorado,00:02:31.055,00:02:34.025
hace más de 40 años,00:02:34.025,00:02:35.725
Pero siempre conjuntamente,00:02:36.155,00:02:39.315
"con zinc, dando zinc",00:02:39.315,00:02:42.515
"y dando Heparina, un anticoagulante",00:02:42.515,00:02:45.575
"siempre ha sido la combinación, más un antibiótico",00:02:45.675,00:02:48.905
"por lo tanto, estas cuatro cosas",00:02:49.065,00:02:50.795
Y... entonces fue sorprendente,00:02:51.195,00:02:53.755
"que nosotros, los médicos",00:02:53.755,00:02:56.665
que asistimos a los enfermos graves,00:02:56.665,00:02:58.265
al principio de la ola,00:02:58.845,00:03:02.295
"que realmente tuvimos éxito con este tratamiento,",00:03:02.555,00:03:05.665
cerca del 100 %,00:03:05.665,00:03:08.065
Para luego poder justificar,00:03:08.805,00:03:11.495
la cuarentena,00:03:11.495,00:03:14.585
las fuerzas que están detrás de todo esto,00:03:14.585,00:03:17.935
tuvieron que comprobar,00:03:17.935,00:03:20.075
que no hay ningún tratamiento,00:03:20.485,00:03:23.355
y lo que hicieron fue,00:03:23.355,00:03:26.085
"un intento, sin ser controlado,",00:03:26.085,00:03:27.545
"les dieron a personas que estaban a punto de morir,",00:03:28.175,00:03:31.265
personas que estaban muriendo,00:03:31.265,00:03:34.335
con o por Corona,00:03:34.395,00:03:37.355
"Les dieron Hidroxicloroquina, sin zinc,",00:03:37.355,00:03:40.395
"sin Heparina, sin Zitromax, y se mostró que falleció",00:03:40.395,00:03:46.495
el mismo numero de personas que sin este tratamiento,00:03:46.495,00:03:49.525
Siempre ha estado claro que el tratamiento,00:03:49.525,00:03:52.425
"se tiene que empezar al principio, cuando empieza la tos",00:03:52.425,00:03:55.185
"cuando la temperatura sube por encima de 38,4ºC",00:03:55.185,00:03:58.085
¿Eso se sabe ya?,00:03:58.085,00:04:00.465
"¿Eso se sabía? Pero, ¿Covid19 es una enfermedad nueva",00:04:00.465,00:04:03.465
"y no una que se conociera, no?",00:04:03.465,00:04:06.405
"No, no. Eso se sabe desde finales de diciembre.",00:04:06.405,00:04:09.535
"Fue el 19 de diciembre creo,",00:04:09.535,00:04:12.625
"he olvidado la fecha exacta, cuando...",00:04:12.625,00:04:15.035
se anunció a lo grande que había un virus nuevo,00:04:15.235,00:04:18.225
que causa síntomas graves en los pulmones en algunas personas,00:04:18.225,00:04:21.505
"entonces, los chinos enseguida",00:04:21.855,00:04:24.985
identificaron el genoma lo cual es sospechoso,00:04:24.985,00:04:27.815
que en una sola semana tuvieran el genoma,00:04:27.815,00:04:31.245
y probaron medicamentos para tratarlo,00:04:31.455,00:04:34.565
y la primera publicación salió,00:04:34.565,00:04:37.525
el 29 de diciembre ¡Vaya!,00:04:37.525,00:04:39.915
"Y en Seattle, donde yo vivo,",00:04:39.915,00:04:42.865
hubo un primer brote de Corona,00:04:42.865,00:04:45.705
"Pero, y eso es raro,",00:04:45.705,00:04:48.705
"sólo en un hospital,",00:04:48.705,00:04:51.045
"en el Evergreen Hospital, por casualidad",00:04:51.485,00:04:54.505
es el hospital en el que yo trabajo con frecuencia,00:04:54.505,00:04:56.945
y de los primeros 10 casos,00:04:57.285,00:05:00.175
que se ingresaron allí fallecieron 6,00:05:00.175,00:05:03.135
es decir que la tasa de mortalidad era el 60%,00:05:03.135,00:05:06.215
en comparación con el resto del mundo,00:05:06.215,00:05:11.485
"donde la tasa de mortalidad es el 0,1 por mil aprox.",00:05:11.915,00:05:14.975
es decir que,00:05:14.975,00:05:17.725
se estima que uno,00:05:17.965,00:05:20.985
de entre uno y tres,00:05:20.985,00:05:24.245
casos graves,00:05:24.335,00:05:25.415
va a morir,00:05:25.995,00:05:28.745
Pero eso es ...,00:05:28.745,00:05:31.795
De mil personas gravemente enfermas,00:05:31.795,00:05:34.725
se estima que van a morir entre 1 y 3,00:05:34.725,00:05:36.845
de la enfermedad,00:05:37.195,00:05:40.005
Eso es tanto como en una ola de gripe fuerte,00:05:40.005,00:05:41.755
y... o sea,00:05:43.285,00:05:46.545
más que en una ola de gripe leve,00:05:46.545,00:05:47.635
pero...,00:05:48.225,00:05:49.555
más o menos en estas dimensiones,00:05:50.165,00:05:52.855
pero quiero añadir lo que para mí era importante,00:05:52.855,00:05:55.785
un descubrimiento muy pronto,00:05:55.785,00:05:58.925
de la misma residencia de ancianos,00:05:59.115,00:06:02.155
se ingresó el resto y me ocupé de ellas,00:06:02.155,00:06:05.595
dándoles ese mismo tratamiento sencillo,00:06:05.765,00:06:08.685
que acabo de presentar,00:06:08.685,00:06:11.265
y ninguno de estos pacientes se puso tan grave,00:06:11.265,00:06:14.125
como para tener que ponerle un respirador,00:06:14.125,00:06:17.295
esa es una cosa de lo que quiero comunicar,00:06:17.525,00:06:20.025
"la otra es que ese hospital,",00:06:20.025,00:06:22.835
"el Evergreen Hospital, está en una parte de la ciudad",00:06:22.835,00:06:25.715
a las afueras de Seattle que se llama Kirkland,00:06:25.715,00:06:28.575
y Kirkland era uno de 5 sitios,00:06:28.575,00:06:31.605
"de los Estados Unidos, de todo el territorio,",00:06:31.605,00:06:34.315
5 sitios que habían sido elegidos,00:06:34.315,00:06:37.655
para instalar la red 5G,00:06:37.655,00:06:40.715
se instaló en septiembre del año pasado,00:06:40.715,00:06:43.755
y todos los enfermos de Corona,00:06:43.755,00:06:46.845
que tenían una tasa de mortalidad tan alta,00:06:46.845,00:06:49.855
eran de la residencia que está en el centro,00:06:49.855,00:06:52.665
de este campo 5G,00:06:52.665,00:06:53.835
y el hospital en el que luego fallecieron tantos,00:06:54.235,00:06:57.325
fue el primer hospital en los EEUU,00:06:57.325,00:07:00.465
que estaba lleno de 5G,00:07:00.465,00:07:03.505
y donde 5G lleva meses yendo a tope,00:07:03.505,00:07:06.185
no puedo negar,00:07:06.185,00:07:09.165
que hay una conexión,00:07:09.165,00:07:10.805
de la que,00:07:11.245,00:07:12.935
no necesito más pruebas,00:07:13.285,00:07:16.515
porque estoy en contacto,00:07:16.655,00:07:19.625
con 900 médicos en todo el mundo,00:07:19.625,00:07:22.135
"en China, en Korea,",00:07:22.325,00:07:25.655
"en Canadá, en México, en América del Sur",00:07:25.685,00:07:28.845
Y ....,00:07:29.565,00:07:30.945
todos hemos visto que,00:07:32.095,00:07:33.095
si empezamos pronto,00:07:33.135,00:07:36.415
con esta sencilla terapia que viene de China,00:07:36.415,00:07:39.545
no se muere ningún paciente,00:07:39.725,00:07:43.095
o muy pocos,00:07:43.445,00:07:44.915
por la enfermedad,00:07:45.295,00:07:48.155
y desde este punto de vista la cuarentena,00:07:48.475,00:07:51.555
"es un abuso brutal de la ciencia,",00:07:51.555,00:07:54.455
se hace pseudociencia para mostrar,00:07:54.455,00:07:57.065
que el tratamiento que sí funciona no lo hace,00:07:57.065,00:08:00.115
y así justifican,00:08:00.155,00:08:03.625
"el estado en el que vivimos ahora,",00:08:03.795,00:08:06.705
en el que se nos quitan todos los derechos fundamentales,00:08:06.705,00:08:09.995
en el que sólo desde el  punto de vista de la ciencia,00:08:10.045,00:08:12.605
"la cuarentena, si funciona",00:08:13.535,00:08:16.615
o ... en vez de llegar pronto,00:08:16.615,00:08:19.475
a un punto alto con 400 enfermos,00:08:19.475,00:08:22.585
la misma ola se extiende durando más,00:08:22.605,00:08:25.605
se pueda argumentar a favor,00:08:25.605,00:08:27.565
o en contra,00:08:28.055,00:08:29.955
la única manera,00:08:30.305,00:08:33.295
de parar una epidemia,00:08:33.295,00:08:36.195
primero tengo que decir que cada epidemia,00:08:36.195,00:08:39.515
"tiene una curva normal, es es curva",00:08:39.615,00:08:42.685
"que se parece a una campana, todo en la vida",00:08:42.685,00:08:45.915
tiene esta forma y tenemos estadisticas estupendas,00:08:45.915,00:08:48.945
de muchos países,00:08:48.945,00:08:52.065
que el número de nuevos enfermos sube,00:08:52.225,00:08:54.875
tiene un punto alto y vuelve a bajar,00:08:55.165,00:08:57.915
sin que encuentren ninguna terapia,00:08:57.915,00:09:00.905
es el comportamiento de los virus,00:09:00.905,00:09:03.925
y el comportamiento de nuestro sistema inmunitario,00:09:03.925,00:09:06.965
nuestro sistema inmunitario no está separado,00:09:06.965,00:09:08.465
del de otras personas,00:09:09.015,00:09:11.955
"Hay, lo comprobó Rupert Sheldrake,",00:09:11.955,00:09:15.165
el campo morfogenético,00:09:15.165,00:09:18.075
y sabemos que todos,00:09:18.075,00:09:21.085
que todos los virus de gripe son infecciones,00:09:21.085,00:09:23.575
que vienen y se van y hay gripes de verano y de invierno,00:09:24.095,00:09:27.105
"Es decir, que no tienen por que depender de la temperatura",00:09:27.105,00:09:30.205
sino que depende de que,00:09:30.205,00:09:32.955
el sistema inmunitario de personas afectadas aprenda,00:09:32.955,00:09:36.175
a manejarlo y este aprendizaje se trasmite por el campo,00:09:36.175,00:09:38.855
"Eso se sabe, pero en la medicina convencional no se puede saber.",00:09:38.855,00:09:41.615
Esa es una parte. La otra es la inmunidad de rebaño,00:09:41.615,00:09:47.725
que esta enfermedad en la mayoría de los casos,00:09:47.775,00:09:50.695
no tiene síntomas. Eso lo sabemos o hacemos pruebas,00:09:50.695,00:09:53.975
cada día y familiares,00:09:53.975,00:09:57.085
que quieren saber si lo tienen o no,00:09:57.225,00:10:00.275
y muchos dan positivo sin tener ningún síntoma,00:10:00.275,00:10:03.255
dolor de garganta o algo de eso,00:10:03.255,00:10:05.935
y según Klinghardt,00:10:06.115,00:10:08.965
y muchos otros científicos,00:10:08.965,00:10:11.915
"está claro, si hubiesemos dejado esta enfermedad",00:10:11.915,00:10:14.775
"actuar sóla, hubiese habido",00:10:14.775,00:10:17.665
el mismo número de muertos como ahora,00:10:17.665,00:10:20.435
pero hubiese llegado a la meta de la inmunidad de rebaño,00:10:21.215,00:10:24.125
que se infecten tantas personas,00:10:24.125,00:10:27.145
que el virus,00:10:27.145,00:10:30.545
ya no se extienda más,00:10:30.695,00:10:31.695
Cuando alguien ha superado la enfermedad,00:10:31.905,00:10:33.685
y tiene anticuerpos,00:10:34.015,00:10:37.005
anticuerpos IGG,00:10:37.005,00:10:40.035
Entonces la infeccíon ya no puede infectar a nadie,00:10:40.035,00:10:43.065
"a través de esta persona, y para conseguir eso",00:10:43.065,00:10:46.075
"hay dos opciones. Primero, padecer esta enfermedad",00:10:46.075,00:10:49.195
que hubiese tenido sentido en este caso,00:10:49.195,00:10:52.235
o esperar a la vacuna,00:10:52.445,00:10:55.925
el que luego,00:10:55.925,00:10:57.055
"... digámoslo así, voy a citar",00:10:57.755,00:11:00.775
de la literatura:,00:11:00.775,00:11:01.995
Todas las personas vacunadas contra la gripe,00:11:02.485,00:11:05.255
dos o tres veces seguidas,00:11:05.255,00:11:07.275
tienen un riesgo mucho más alto,00:11:07.995,00:11:11.015
morir de cáncer más adelante en su vida,00:11:11.055,00:11:14.205
Eso lo publican buenas revistas médicas,00:11:14.395,00:11:17.575
Sabemos que el coronavirus y el de la gripe,00:11:17.575,00:11:20.855
se parecen mucho y el miedo es,00:11:20.905,00:11:23.955
que si nos vacunan obligatoriamente,00:11:23.955,00:11:27.105
hacia lo que trabaja la política,00:11:27.105,00:11:29.065
que nos obligan a todos a vacunarnos,00:11:29.595,00:11:32.825
está claro que esta vacuna tendría,00:11:33.265,00:11:35.765
efectos a largo plazo,00:11:35.765,00:11:38.325
que estarían en contra de la vida y de la salud,00:11:38.365,00:11:41.735
Hasta ahora nadie ha conseguido,00:11:41.835,00:11:45.125
a producir una vacuna de corona,00:11:45.125,00:11:46.895
que no fuera mortal,00:11:47.495,00:11:50.515
Existe un estudio creo que con hámsteres,00:11:50.515,00:11:53.855
o con animalitos de campo,00:11:53.855,00:11:54.855
Se me ha olvidado cuál era,00:11:57.745,00:12:00.685
"contra SARS y MERS o sea, los antecedentes",00:12:00.685,00:12:03.395
"de esta enfermedad, se hicieron vacunas",00:12:03.395,00:12:06.475
y entre el 60 y 80% de los animales murieron,00:12:06.475,00:12:09.435
en las semanas siguientes tras la vacuna,00:12:09.435,00:12:12.445
"No me lo quiero creer, Dietrich",00:12:12.445,00:12:15.465
que el gobierno quiere dar al pueblo,00:12:15.465,00:12:18.165
una vacuna y ... y...,00:12:18.165,00:12:21.025
y causar efectos no comprobados,00:12:21.025,00:12:23.865
"Pero,",00:12:23.865,00:12:24.635
volvamos a hablar del hospital,00:12:24.635,00:12:27.595
"de Seattle, que tenía una mortalidad",00:12:27.595,00:12:29.685
"del 60%, es un número dramático",00:12:29.685,00:12:33.075
¿Puede ser ese el número,00:12:33.115,00:12:35.885
que justificó el procedimiento en todo el mundo?,00:12:35.885,00:12:38.835
¿porque se veían estos números?,00:12:38.835,00:12:42.135
"Sí, sí",00:12:42.465,00:12:45.515
"Naturalmente, lo que pasa en los EEUU",00:12:45.515,00:12:48.495
se valora más que,00:12:48.495,00:12:51.185
lo que pasa en China. En China existía,00:12:51.185,00:12:54.445
la solución y se aplicó en todos los sitios,00:12:54.445,00:12:57.195
También en otros países asiáticos,00:12:57.295,00:13:00.355
"Sólo que, en....",00:13:00.355,00:13:03.605
en...,00:13:03.605,00:13:04.605
en los EEUU y la gran influencia,00:13:04.845,00:13:07.055
que tienen los EEUU,00:13:07.545,00:13:08.875
sobre los sistemas sanitarios a nivel mundial,00:13:09.245,00:13:10.855
fue...,00:13:11.195,00:13:12.455
como he dicho hubo una propaganda en contra,00:13:14.195,00:13:17.195
una propaganda poco científica,00:13:17.195,00:13:20.215
en contra del uso de estos medicamentos,00:13:20.215,00:13:23.255
y llevó a esa cuarentena de masas,00:13:23.255,00:13:26.175
y esa tasa de mortalidad,00:13:26.175,00:13:29.025
en un hospital en el que todo se hizo mal,00:13:29.025,00:13:32.125
"yo conozco a los médicos,",00:13:32.125,00:13:35.125
intentamos intervenir,00:13:35.125,00:13:37.955
para los médicos que estén escuchando hay otra cosa,00:13:37.955,00:13:40.945
"los seis pacientes que murieron,",00:13:40.945,00:13:44.045
tomaban todos IECA,00:13:44.405,00:13:47.415
es un medicamento para tratar la hipertensión,00:13:47.415,00:13:50.465
y los otros cuatro,00:13:50.465,00:13:53.025
los que sobrevivieron tomaban,00:13:53.345,00:13:56.495
antagonistas de los receptores de la angiotensina,00:13:56.495,00:13:59.495
la mayoría de los médicos desconoce la diferencia,00:13:59.495,00:14:02.755
pero yo hice un Powerpoint,00:14:02.755,00:14:05.785
"con la terapia entera, te lo puedo mandar",00:14:05.785,00:14:08.625
"lo he visto, lo he visto",00:14:08.625,00:14:11.805
está enlazado abajo,00:14:11.805,00:14:15.035
allí está explicado bien en inglés,00:14:15.215,00:14:18.105
pero la razón por la que murió el 60%,00:14:18.105,00:14:20.565
"lo acabo de decir,",00:14:20.705,00:14:23.455
"por un lado, no se les dio el tratamiento",00:14:23.455,00:14:25.535
"y por otro, se les dio un tratamiento equivocado",00:14:26.325,00:14:28.845
y además fue la primera vez,00:14:29.425,00:14:32.285
en el oeste en un sitio,00:14:32.285,00:14:35.495
con radiación muy fuerte de G5,00:14:35.495,00:14:38.585
"por cierto, tengo que añadir que 5G siempre viene",00:14:38.585,00:14:41.565
"en combinación con 3G, siempre van juntos",00:14:41.565,00:14:44.925
"ahora, cada 100m hay estaciones emisoras",00:14:45.035,00:14:48.285
"en semáforos o farolas - sí, sí",00:14:48.285,00:14:50.805
"y ... ¿Sabes, Dietrich? Eres el primero que",00:14:50.805,00:14:53.525
da una explicación de por qué,00:14:53.525,00:14:56.555
las medidas por parte del gobierno,00:14:56.555,00:14:59.745
tuvieron una justificación,00:14:59.745,00:15:02.715
Pero ahora se trata de,00:15:02.735,00:15:05.715
volver a salir de eso,00:15:05.715,00:15:08.505
"En Alemania, un médico forense, en contra del orden",00:15:08.505,00:15:11.515
"del Instituto de Robert Koch, hizo la autopsia",00:15:11.515,00:15:14.585
de personas fallecidas,00:15:14.585,00:15:16.695
y vio que de las 100 personas que había visto,00:15:16.695,00:15:19.415
"ni uno había fallecido por corona,",00:15:19.415,00:15:22.465
"a lo mejor con corona, claro que sí,",00:15:22.465,00:15:25.475
pero me pregunto ¿Cómo vamos a salir,00:15:25.475,00:15:28.325
de este callejón sin salida?,00:15:28.325,00:15:29.325
Bueno... es... creo que,00:15:29.565,00:15:32.625
tengo que añadir otro detalle triste,00:15:32.625,00:15:35.725
La OMS que,00:15:35.725,00:15:38.135
que había recomendado esas medidas,00:15:38.135,00:15:41.255
a todo el mundo,00:15:41.255,00:15:44.085
Es un organismo de la ONU que siempre,00:15:44.085,00:15:46.375
había estado en quiebra,00:15:46.685,00:15:49.675
y Bill Gates invirtió en la OMS,00:15:49.675,00:15:52.615
y se ha convertido en la voz lider de ella,00:15:52.615,00:15:55.635
Bill Gates tiene un cierto programa,00:15:55.635,00:15:58.825
"eso es público, lo dijo algunas veces en charlas públicas,",00:15:58.975,00:16:01.985
quiere reducir la población mundial,00:16:01.985,00:16:04.725
y para eso las vacunas serían imprescindibles,00:16:04.725,00:16:07.765
¿Qué querrá decir...? - ¡Es es conspiración!,00:16:07.765,00:16:10.415
"Eso es pura conspiración, y eso sale ahora en la tele",00:16:10.415,00:16:13.225
Totalmente. y,00:16:13.225,00:16:16.145
SU OMS decide lo que hacen,00:16:16.145,00:16:19.095
"todos los gobiernos en el mundo, confían en la OMS",00:16:19.095,00:16:22.065
No creo que Angela Merkel,00:16:22.065,00:16:23.175
u otros políticos sean malos interiormente,00:16:23.875,00:16:26.825
"y quieran participar en el plan, confían en la OMS",00:16:26.825,00:16:29.815
pero saben que la OMS está dirigida practicamente,00:16:29.815,00:16:32.755
"por un hombre, un demagogo",00:16:32.755,00:16:35.795
"pero peor todavía, lo acabamos de descubrir,",00:16:35.795,00:16:38.605
"que en Alemania Die Zeit, Der Stern y",00:16:38.605,00:16:41.635
Der Spiegel (revistas) reciben muchísimo apoyo económico,00:16:41.635,00:16:44.605
de Bill Gates que sigue su agenda allí,00:16:44.605,00:16:47.665
"a través de los artículos publicados,",00:16:47.665,00:16:50.375
e influye mucho la actitud,00:16:50.375,00:16:52.595
de los periodistas,00:16:53.205,00:16:55.555
y...,00:16:55.555,00:16:58.625
estas revistas,00:16:59.375,00:17:00.765
apoyan económicamente,00:17:01.145,00:17:02.755
a un grupo alemán bastante malo llamado MedWatch,00:17:03.165,00:17:06.175
Es el grupo que intenta arruinar a los naturópatas,00:17:06.175,00:17:09.215
y a los médicos homeopáticos,00:17:09.215,00:17:12.115
Allí también anda en el ajo Bill Gates,00:17:12.115,00:17:15.115
Y para mí como alguien,00:17:15.115,00:17:18.075
yo viví a 100m de la casa de Bill Gates,00:17:18.075,00:17:21.085
durante 10 años en Seattle y,00:17:21.085,00:17:24.435
y conocía a su ama de llaves,00:17:24.825,00:17:27.515
y,00:17:27.615,00:17:28.615
su personal de mantenimiento,00:17:29.215,00:17:32.305
que entraban y salían de su casa,00:17:32.305,00:17:35.115
"y ahora sé algunas cosas de él,",00:17:35.115,00:17:37.915
"sobre él, que no tendría que saber",00:17:37.915,00:17:40.965
"Pero Dietrich, me estoy preguntando una cosa porque lo que estás diciendo,",00:17:41.365,00:17:44.495
lo que parece que está conocido públicamente,00:17:44.495,00:17:47.715
lo descubrirá algún político,00:17:47.715,00:17:50.965
también y,00:17:51.025,00:17:54.075
"llevar a la discusión al parlamento para que,",00:17:54.075,00:17:57.105
eso es lo que define la democracia,00:17:57.105,00:17:59.495
que se debatan estos diferentes puntos de vista,00:17:59.495,00:18:02.525
pero ¿De eso no se habla?,00:18:02.525,00:18:05.655
O ¿no hay nadie con la valentía,00:18:05.660,00:18:08.100
de hacer estas preguntas y discutirlas?,00:18:08.100,00:18:10.680
"Sí, se trata sobre todo de valentía",00:18:10.680,00:18:12.620
Sabemos que hace dos semanas,00:18:12.620,00:18:14.620
una abogada alemana quería querellarse contra el gobierno,00:18:14.820,00:18:18.580
por la anulación de los derechos fundamentales en Alemania,00:18:18.580,00:18:21.820
porque no está justificado,00:18:21.820,00:18:23.160
por la situación de la ciencia en este momento,00:18:23.405,00:18:26.415
está totalmente claro para los virologos del mundo,00:18:26.415,00:18:29.705
para los epidemiólogos,00:18:29.705,00:18:32.705
que la cuarentena se debería,00:18:32.945,00:18:35.795
pararse ahora mismo que no va a haber,00:18:35.795,00:18:38.845
a ningún muerto más si se para,00:18:38.845,00:18:41.795
morirán más personas y para los que,00:18:41.795,00:18:44.495
escuchéis y hayáis perdido a un ser querido,00:18:44.500,00:18:47.435
Lo siento mucho. Los que realmente enfermaron,00:18:47.440,00:18:50.405
por este virus se pusieron muy graves,00:18:50.405,00:18:53.200
Y desgraciadamente,00:18:53.400,00:18:56.200
No nos han preguntado nunca a nosotros,00:18:56.280,00:18:59.040
"qué hay que hacer,",00:18:59.160,00:19:01.020
son los médicos de las UCIs que no saben nada,00:19:01.140,00:19:04.560
de las enfermedades crónicas,00:19:04.560,00:19:07.640
a nosotros nunca nos han preguntado si hay alguna solución,00:19:08.380,00:19:11.135
El caso de Beate Bahner,00:19:11.135,00:19:14.255
ella es la abogada y se ha querellado contra el gobierno,00:19:14.355,00:19:17.555
que terminen esa tontería de la cuarentena,00:19:17.715,00:19:20.795
dos días después de presentar demanda,00:19:20.805,00:19:24.015
la detuvieron con violencia,00:19:24.465,00:19:27.445
delante de su casa,00:19:27.445,00:19:30.295
y la ingresaron en la psiciatría,00:19:30.295,00:19:33.295
en la psiciatría cerrada,00:19:33.300,00:19:36.095
"yo también lo he leído, yo también lo he leído",00:19:36.100,00:19:38.820
pero a lo mejor no sé todos los detalles,00:19:38.820,00:19:41.545
sino sólo la mitad de la verdad pero,00:19:41.545,00:19:44.635
lo que es un hecho es que no les hacen gracia,00:19:44.635,00:19:47.605
unas sentencias judiciales de un juez alemán,00:19:47.605,00:19:50.415
que ha abolido unas normas del gobierno,00:19:50.415,00:19:53.595
"y que, de repente, se tomen medidas contra un juez",00:19:53.595,00:19:56.645
eso me conmueve,00:19:56.645,00:19:59.995
Las medidas de la cuarentena,00:19:59.995,00:20:02.665
la decisión de la Ley del Covid19,00:20:02.665,00:20:05.715
eso se puede hacer en un caso de emergencia,00:20:05.715,00:20:08.415
cuando se supone que hay un 60% de personas en peligro,00:20:08.415,00:20:11.415
está justificado que,00:20:11.415,00:20:14.225
se intervenga por el bien del pueblo,00:20:14.225,00:20:17.305
Con respecto a esta enfermedad no hay ninguna,00:20:17.305,00:20:20.635
justificación científica para las medidas,00:20:20.805,00:20:23.895
que se han tomado hasta ahora y,00:20:23.895,00:20:27.225
la derogación de los drechos fundamentales,00:20:27.225,00:20:30.385
que ataquen hasta los jueces,00:20:30.385,00:20:33.665
que metan a una abogada en la psiquiatría,00:20:33.665,00:20:36.525
sólo porque tiene otra opinión,00:20:36.525,00:20:39.025
eso es increíble para nosotros,00:20:39.295,00:20:42.525
"yo nací en el 1950, después",00:20:42.525,00:20:45.585
"de los Nazi, cuando para nosotros la libertad",00:20:45.585,00:20:48.635
y la libertad de opinión,00:20:48.635,00:20:51.705
y el derecho de salud fueron los valores,00:20:51.775,00:20:54.765
más grandes,00:20:54.765,00:20:56.875
en el tiempo en el que crecimos y que eso,00:20:57.345,00:21:00.355
ahora se derogue,00:21:00.355,00:21:02.155
y se le dé la dirección sólo,00:21:02.515,00:21:05.745
"a Bill Gates, todo el campo",00:21:05.745,00:21:08.265
"de la salud del mundo, a ese demagogo",00:21:08.365,00:21:11.595
Sé muchas cosas,00:21:12.415,00:21:13.975
"sobre él, cuando utilizo la palabra demagogo",00:21:14.295,00:21:17.305
sé de qué estoy hablando,00:21:17.305,00:21:20.325
"no es ninguna suposición tonta,",00:21:20.400,00:21:22.280
"cosa paranoica,",00:21:22.720,00:21:25.380
"Klinghardt  se ha vuelto paranoico, no",00:21:25.380,00:21:28.275
hay buenas señales de no ser paranoico yo,00:21:28.275,00:21:31.015
y lo bonito es que en Alemania,00:21:31.015,00:21:33.945
haya cada vez más resistencia de especialistas,00:21:33.945,00:21:36.815
¿Has oído lo del partido? Ya tiene más de 90 000 miembros,00:21:36.815,00:21:39.585
Widerstand2020,00:21:39.585,00:21:42.415
la fundó un médico que,00:21:42.415,00:21:45.125
analizaba la situación muy opuesto,00:21:45.125,00:21:48.035
pero con muchos especialistas,00:21:48.035,00:21:50.805
y tiene muchos aficionados,00:21:51.235,00:21:54.115
creo que es el primer grupo,00:21:54.115,00:21:56.285
que puede provocar,00:21:56.285,00:21:59.305
una discusión opuesta. Me parece genial,00:21:59.305,00:22:02.095
y quiero creer en lo bueno en todo eso,00:22:02.095,00:22:05.285
"Sí, quiero decir una cosita",00:22:06.005,00:22:08.895
la manera con la que los medios,00:22:08.895,00:22:11.835
"lo han tratado, ¿no? En Alemania,",00:22:11.835,00:22:14.655
sólo había unos pocos puntos a los que,00:22:14.655,00:22:17.695
se derivaron los casos graves de corona,00:22:17.695,00:22:20.755
"y claro,",00:22:20.755,00:22:21.915
si miramos a estas UCIs,00:22:22.725,00:22:25.645
"parece terrible, pero sólo son",00:22:25.645,00:22:28.585
unos pocos en Alemania y lo que la misma prensa,00:22:28.585,00:22:31.585
no ha hecho nunca es mirar en una ola de gripe grave,00:22:31.585,00:22:34.585
