text,start,stop
"Bei der Masernimpfung haben wir
ein attenuiertes Lebendvirus.",00:05:33.640,00:05:37.800
Das ist ein Masernvirus.,00:05:37.880,00:05:39.600
"Was wir machen können zum Teil,
das ist eins der Trägersysteme,",00:05:39.680,00:05:44.360
"man kann auch
das Masernvirus so verändern:",00:05:44.440,00:05:48.240
"Dass die Informationen
für die Impfung",00:05:48.320,00:05:51.120
"auch für das neue
SARS-2-Virus mitgebracht wird.",00:05:51.200,00:05:55.000
"Das ist einer der Ansätze,",00:05:55.080,00:05:57.040
"die diskutiert werden
in der Impfstoffentwicklung.",00:05:57.120,00:06:00.720
"Diese Abkürzung
ist bereits eingepreist,",00:06:00.800,00:06:04.040
gibt es andere Möglichkeiten?,00:06:04.120,00:06:06.720
"Wir haben darüber gesprochen,
wie wichtig klinische Testung ist,",00:06:06.800,00:06:11.520
"dass man die Sicherheit
und Unverträglichkeit testet.",00:06:11.600,00:06:15.360
"Dass man es im Tierversuch testet
und erst in Phase drei",00:06:15.440,00:06:19.480
"große Kohortenstudien
mit vielen Probanden macht.",00:06:19.560,00:06:22.880
"Kann man da Prozesse
parallel ablaufen lassen?",00:06:22.960,00:06:26.040
"Man kann die präklinische
Evaluierung stark abkürzen,",00:06:26.120,00:06:30.760
"weil man eben schon weiß, dass
die Impfstoffe gut vertragen werden.",00:06:30.840,00:06:36.520
"Und dass man dann
eine Verträglichkeitsstudie",00:06:36.600,00:06:39.960
"in einer Gruppe von Probanden macht
beim Menschen.",00:06:40.040,00:06:43.480
"Wenn das gut vertragen wird,
dass man dann schnell ausdehnt.",00:06:43.560,00:06:47.680
"Also dass man nach
einer ersten Wirksamkeitsstudie",00:06:47.760,00:06:51.160
relativ schnell in die Breite geht.,00:06:51.240,00:06:53.720
"Dann ist immer die Frage,
die wird jetzt auch diskutiert,",00:06:53.800,00:06:57.960
"da findet man Kommentarartikel
in der medizinischen Literatur:",00:06:58.040,00:07:02.920
"Wie geht man um mit einer Situation,
wo dann gesagt werden würde:",00:07:03.000,00:07:08.960
"Hier gibt's eine Krisengruppe
von Freiwilligen,",00:07:09.040,00:07:12.240
"die sind alle gesund
und die wären bereit.",00:07:12.320,00:07:15.200
"Die würden den Ärmel hochkrempeln
und sagen:",00:07:15.280,00:07:18.120
"Impft mich doch und gib mir
das echte Virus in den Hals.",00:07:18.200,00:07:22.040
"Damit ich mich infiziere,",00:07:22.120,00:07:24.040
"damit der Impfstoff beweisen kann,
dass er mich geschützt hat.",00:07:24.120,00:07:28.360
"Diese einfache Überlegung,
der heroische Freiwillige,",00:07:28.440,00:07:32.120
"wie man damit umgeht,
das ist nicht so einfach.",00:07:32.200,00:07:35.440
"Die Person meint das erst mal gut
und möchte,",00:07:35.520,00:07:39.040
"dass man schnell zu
einem zugelassenen Impfstoff kommt.",00:07:39.120,00:07:43.000
"Diese Person
kann das nicht beurteilen.",00:07:43.080,00:07:45.960
"Da gibt es einen Versuchsleiter,
Arzt und Wissenschaftler,",00:07:46.040,00:07:50.240
der eben viele Dinge bedenken muss.,00:07:50.320,00:07:52.840
"Man kann nicht einfach irgendwem
ein Laborvirus in den Hals geben,",00:07:52.920,00:07:58.120
damit er sich infiziert.,00:07:58.200,00:08:00.840
Die Frage ist ja:,00:08:01.520,00:08:02.880
"Wie viel Virus ist das überhaupt
in der natürlichen Infektion?",00:08:02.960,00:08:07.120
"Diese Belastungsinfektionen
kennt man im Tierversuch.",00:08:07.200,00:08:10.760
"Da gibt man Labortieren eine
definierte Dosis von einem Virus.",00:08:10.840,00:08:15.200
"Dann schaut man, ob die zuvor
durchgeführte Impfung auch schützt,",00:08:15.280,00:08:20.120
"das kann man nicht einfach so
auf den Menschen übertragen.",00:08:20.200,00:08:24.200
"Man weiß gar nicht, wie sich
der normale Patient infiziert,",00:08:24.280,00:08:28.240
draußen mit dem Virus.,00:08:28.320,00:08:30.120
"Bei Studien,
wo man vieles abkürzen möchte:",00:08:30.200,00:08:34.520
"Da braucht man eine andere Art
von parallel durchgeführten",00:08:34.600,00:08:39.640
"Belastungsexperimenten
in einem guten Tiermodell.",00:08:39.720,00:08:43.720
Da kommt man nicht drum herum.,00:08:43.800,00:08:46.040
"Eine Frage, die sich im Moment
zum Beispiel stellt, ist:",00:08:46.120,00:08:49.800
"Was ist ein gutes Tiermodell?
Die hätte ich auch gestellt.",00:08:49.880,00:08:53.920
"Es gibt neuere Informationen bei
diesem Virus, wo man sagen kann,",00:08:54.000,00:08:59.040
"da stellen sich
erste Tiermodelle raus.",00:08:59.120,00:09:01.880
"Nicht jedes gute Tiermodell,
bei dem das Virus repliziert",00:09:01.960,00:09:06.240
"im Rachen oder in der Lunge,
ist gleich ein gutes Impfmodell.",00:09:06.320,00:09:11.840
"Das Immunsystem der Tiere
ist unterschiedlich",00:09:12.640,00:09:15.680
von dem des Menschen.,00:09:15.760,00:09:17.480
"Häufig ist das Krankheitsbild
bei diesen Versuchstieren",00:09:17.560,00:09:21.320
nicht ausgeprägt.,00:09:21.400,00:09:22.920
"Man sieht nur, das Virus repliziert,",00:09:23.000,00:09:25.560
"aber die Tiere
werden nicht wirklich krank.",00:09:25.640,00:09:28.600
"Deswegen muss man da
schon sehr genau hinschauen.",00:09:28.680,00:09:32.080
"Die Alternative ist etwas,
das man nicht gerne machen will,",00:09:32.160,00:09:36.280
"das ist ethisch schwierig,
das sind Primatenversuche.",00:09:36.360,00:09:40.000
"Man versucht nicht, man macht
keine Menschenaffenversuche,",00:09:40.080,00:09:44.120
"so etwas gibt es gar nicht mehr
in diesem Thema.",00:09:44.200,00:09:47.440
"Aber Makaken zum Beispiel,
Rhesusäffchen,",00:09:47.520,00:09:50.480
"so etwas macht man
in sehr limitierter Art und Weise.",00:09:50.560,00:09:55.280
"Bei Primaten
ist das Immunsystem ähnlicher",00:09:56.080,00:09:59.160
wie das Immunsystem des Menschen.,00:09:59.240,00:10:02.400
"So etwas braucht man dann
ab einem bestimmten Zeitpunkt",00:10:02.480,00:10:07.040
"des sich Verlassens
auf einen Impfstoff.",00:10:07.440,00:10:10.320
"Da möchte man
solche Daten dann schon auch sehen.",00:10:10.400,00:10:13.760
"Dann gibt es davon abgesehen
eine ganz andere Argumentation.",00:10:13.840,00:10:17.840
"In dieser Situation,
die wir im Moment haben,",00:10:17.920,00:10:21.000
"findet viel draußen statt
an Infektionsereignissen.",00:10:21.080,00:10:25.680
"Das ist eine Situation, wo man in
breiter angelegten Wirkungsstudien",00:10:26.240,00:10:32.400
von einem Impfstoff im Menschen ...,00:10:32.480,00:10:36.720
"Man sagt nicht, man infiziert
die Impflinge nach der Impfung.",00:10:37.560,00:10:43.040
"Sondern man sagt,
man impft Personen und man misst,",00:10:43.120,00:10:47.240
ob die Antikörper kriegen.,00:10:47.320,00:10:49.360
"Oder man misst,
ob deren Immunzellen anspringen",00:10:49.440,00:10:52.600
"und reagieren gegen das Virus,
das kann man im Reagenzglas testen.",00:10:52.680,00:10:57.040
"Man nimmt Personen
nach der Impfung Blut ab",00:10:57.120,00:11:00.080
"und gewinnt dann Immunzellen
aus dem Blut.",00:11:00.160,00:11:03.040
"Dann misst man,
ob diese Immunzellen",00:11:03.120,00:11:05.560
"empfindlich geworden sind
gegen das Virus im Reagenzglas.",00:11:05.640,00:11:09.440
Solche Teste macht man dann.,00:11:09.520,00:11:11.520
Es gibt Wissenschaftler ...,00:11:11.600,00:11:13.600
"Ich muss wieder mal dazu sagen,
ich bin kein Impfstoffforscher.",00:11:13.680,00:11:17.720
"Ich bin ein allgemeiner
Wald- und Wiesen-Virologe,",00:11:17.800,00:11:21.120
"vielleicht mit Spezialkenntnissen
zu epidemischen Coronaviren.",00:11:21.200,00:11:25.200
Aber die Impfstoffforschung,00:11:25.280,00:11:27.200
"wird immer mehr
zu einer eigenen Wissenschaft.",00:11:27.280,00:11:30.440
Da stecke ich nicht mittendrin.,00:11:30.520,00:11:32.800
"Es gibt eben Impfstoffforscher,",00:11:32.880,00:11:35.200
"die sich damit
viel besser auskennen als ich.",00:11:35.280,00:11:38.320
"Die publizieren
jetzt auch Stellungnahmen.",00:11:38.400,00:11:41.760
"Es gibt diese Impfstoffe,
die wir gut kennen,",00:11:42.200,00:11:45.280
"wo wir genau wissen,
die sind gut verträglich.",00:11:45.360,00:11:48.480
"Da steigen wir vielleicht
schon im späten Sommer",00:11:48.560,00:11:52.320
in breit angelegte Studien ein:,00:11:52.400,00:11:55.240
"Zur Bestimmung
der Wirkung dieser Impfung,",00:11:55.320,00:11:59.120
also der Reagenzglas-Wirkung.,00:11:59.520,00:12:01.600
Kriegt der Patient Antikörper?,00:12:01.680,00:12:03.880
"Springen die Immunzellen an
nach der Impfung?",00:12:03.960,00:12:07.120
"Wir kriegen fast
ohne dass wir es wollen und planen",00:12:07.200,00:12:10.880
"hier auch Informationen
zur tatsächlichen Schutzwirkung.",00:12:10.960,00:12:16.360
"Das Virus zirkuliert bis dahin
und man wird aufzeichnen",00:12:16.440,00:12:20.560
"unter Impflingen, wer sich
infiziert später im Verlauf.",00:12:20.640,00:12:25.760
"Natürlich wird man das auch
vergleichen mit der Bevölkerung,",00:12:26.360,00:12:30.360
"in der das Ganze sich abspielt,
die nicht geimpft ist.",00:12:30.440,00:12:34.520
"Wir haben über Antikörperprinzip
und über Immunantwort",00:12:35.640,00:12:39.440
schon ausführlicher gesprochen.,00:12:39.520,00:12:42.400
"Wir haben gelernt, dass es
verschiedene Antikörper gibt.",00:12:42.480,00:12:46.480
"Die einen sind wirkungsvoller,
andere weniger wirkungsvoll.",00:12:46.560,00:12:50.520
"Und es gibt
die Immunantwort auf Zellebene.",00:12:50.600,00:12:53.800
"Ist das relevant
für die Impfstoffforschung,",00:12:53.880,00:12:56.720
"welche Art der Immunantwort
man da erzeugt?",00:12:56.800,00:13:00.680
"Wenn der Körper
ein Protein erkennt und reagiert.",00:13:00.760,00:13:04.600
"Ja, das ist relevant.
Es gibt zwei Ansätze.",00:13:04.680,00:13:07.880
Der eine Ansatz ist:,00:13:07.960,00:13:09.600
"Wir bemühen uns, die natürliche
Infektion und Immunität",00:13:09.680,00:13:13.720
"bestens zu verstehen
und die dann bestens nachzubilden.",00:13:13.800,00:13:17.880
"Das ist aber ein Ansatz,",00:13:18.280,00:13:20.160
"für den wir vielleicht im Moment
keine Zeit haben.",00:13:20.240,00:13:23.520
"Wir haben nicht die Zeit,",00:13:23.600,00:13:25.440
"ganz lange Immunitätsforschung
zunächst zu betreiben.",00:13:25.520,00:13:29.520
"Das wird auf jeden Fall gemacht.
Das läuft jetzt parallel.",00:13:29.600,00:13:33.680
"Diejenigen Gruppen, die planen,
demnächst Impfstudien zu machen,",00:13:33.760,00:13:37.920
"studieren den Immunitätsverlauf
in der natürlichen Infektion.",00:13:38.000,00:13:42.240
"Aber dennoch wissen die auch,
dass diese Studien lange brauchen,",00:13:42.320,00:13:47.120
"auch bis zur Auswertung
und so weiter.",00:13:47.200,00:13:49.800
"Deswegen gibt es
in der Impfstoffentwicklung",00:13:49.880,00:13:52.800
auch einen anderen Ansatz.,00:13:52.880,00:13:54.720
"Man sagt, wenn man alle Erfahrung
zusammennimmt über Infektionen,",00:13:54.800,00:13:59.000
"die so ähnlich sind wie diese
Infektion mit dem Coronavirus ...",00:13:59.080,00:14:03.120
"Zum Beispiel
die alte SARS-Infektion,",00:14:03.200,00:14:05.720
die ist schon ziemlich ähnlich.,00:14:05.800,00:14:08.120
"Aber auch
andere Infektionen der Atemwege,",00:14:08.200,00:14:11.160
die kann man herbeiziehen.,00:14:11.240,00:14:13.200
"Da kann man überlegen,
wie man denn sonst vorgehen kann.",00:14:13.280,00:14:17.040
Was will man erreichen?,00:14:17.120,00:14:18.880
"Da gibt es
zwei große Arbeitsrichtungen.",00:14:18.960,00:14:21.560
"Das eine ist: Man provoziert sehr
stark neutralisierende Antikörper.",00:14:21.640,00:14:26.320
"Dazu kann man
bestimmte Impfantigene verwenden,",00:14:26.400,00:14:29.560
"die so vielleicht
schon vorbereitet sind.",00:14:29.640,00:14:32.480
"Wie sie auch in der Natur entstehen
in der natürlichen Infektion,",00:14:32.560,00:14:36.960
"also zum Beispiel
das Oberflächenprotein des Virus.",00:14:37.040,00:14:40.560
"Das muss
in der natürlichen Infektion",00:14:40.640,00:14:43.200
"bestimmte Reifungsschritte
durchlaufen.",00:14:43.280,00:14:45.880
"Dabei ändert sich die Gestalt.
Das ist dieses Spike-Protein?",00:14:45.960,00:14:50.240
"Richtig, das ist das Spike-Protein.",00:14:50.320,00:14:52.600
"Man kann
einen Impfstoff so herstellen:",00:14:52.680,00:14:55.400
"Dass der in dem Impfstoff
in der Gestalt vorliegt,",00:14:55.480,00:14:59.440
"wie das Virus kurz vor
der Infektion wirklich aussieht.",00:14:59.520,00:15:04.440
"Andere Varianten der Gestalt
dieses Oberflächenproteins",00:15:04.520,00:15:09.520
"kommen in dem Impfstoff
gar nicht vorkommen.",00:15:09.600,00:15:12.720
"Die können das Immunsystem
gar nicht ablenken.",00:15:12.800,00:15:15.960
"Das ist das,
was die Viren machen wollen,",00:15:16.040,00:15:18.760
"was sie auch tun
im Infektionsverlauf:",00:15:18.840,00:15:21.440
"Die entblößen
sich nur in letzter Sekunde,",00:15:21.520,00:15:24.440
"kurz bevor
der Zelleintritt passiert.",00:15:24.520,00:15:27.040
"Da werden die empfindlichen
Stellen des Glykoproteins,",00:15:27.120,00:15:31.400
"des Oberflächenproteins,
freigelegt.",00:15:31.480,00:15:34.000
"Wenn dagegen
ein Antikörper vorhanden ist,",00:15:34.080,00:15:36.960
"kann das Virus
nicht mehr in die Zelle rein.",00:15:37.040,00:15:39.920
"Das ist einer der Gründe,
warum solche Viren",00:15:40.000,00:15:42.880
"diese kritischen Epitope
bis zum letzten Moment verstecken.",00:15:42.960,00:15:46.720
"Man kann einen Impfstoff machen,",00:15:46.800,00:15:49.080
"bei der diese Epitope
gerade freigelegt sind.",00:15:49.160,00:15:52.120
"Das Immunsystem
erkennt das bei der Impfung",00:15:52.200,00:15:55.040
"und bildet Antikörper gegen diese
empfindlichste Stelle des Virus.",00:15:55.120,00:15:59.320
"Wir haben gesprochen über
vektorbasierte Lebendimpfstoffe.",00:15:59.400,00:16:03.760
"Es gibt aber auch
Totimpfstoffe mit Virusprotein.",00:16:03.840,00:16:07.560
Wir kennen das aus der Grippeimpfung.,00:16:07.640,00:16:11.080
"Welche Rolle spielt das?
Wie schnell kann so was gehen?",00:16:11.160,00:16:15.160
Wie gut kann es sein?,00:16:15.240,00:16:17.400
"Wir müssen dann noch zurückgehen
zu der vorherigen Frage.",00:16:17.480,00:16:22.080
"Wir haben darüber diskutiert,
eine Strategie ist es:",00:16:22.160,00:16:26.120
"Aktive und neutralisierende
Antikörper zu produzieren,",00:16:26.200,00:16:30.320
"indem man die Gestalt
des Oberflächenproteins exponiert.",00:16:30.400,00:16:35.000
"Was man aber auch machen kann, ist:",00:16:35.080,00:16:37.560
"Besonders aktive zelluläre
Immunität zu provozieren,",00:16:37.640,00:16:41.120
"indem man bestimmte Proteine
in Vektorsysteme gibt.",00:16:41.200,00:16:45.080
"Das Hauptoberflächenprotein
des Virus zählt da auch dazu.",00:16:45.160,00:16:49.040
"Von denen weiß man schon,
dass die zelluläre Immunantwort",00:16:49.120,00:16:52.920
"durch diese Vektorsysteme
ganz besonders stimuliert werden.",00:16:53.000,00:16:56.960
"Das ist ein paralleler Ansatz,
den man fährt.",00:16:57.040,00:17:00.040
In beiden Ansätzen sagt man:,00:17:00.120,00:17:02.400
"Die natürliche Infektion
ist eine Mischung aus zellulärer",00:17:02.480,00:17:06.200
"und humoraler Aktivität
des Immunsystems.",00:17:06.280,00:17:09.000
Humoral bedeutet Antikörperbildung.,00:17:09.080,00:17:11.440
"Zellulär
bedeutet Immunzellaktivierung an.",00:17:11.520,00:17:14.560
"Jetzt kann man
in einem Ansatz sagen,",00:17:14.640,00:17:17.200
"wir machen
besonders gute Antikörper.",00:17:17.280,00:17:19.760
Im anderen Ansatz kann man sagen:,00:17:19.840,00:17:22.080
"Wir machen besonders
gute Immunzellstimulation",00:17:22.160,00:17:25.200
"durch ein Trägervektor
eines Impfstoffes.",00:17:25.280,00:17:27.920
"Der stimuliert die Immunzellen
besser als das natürliche Virus.",00:17:28.000,00:17:32.200
"Man sucht sich die Stärken
des Immunsystems heraus",00:17:32.280,00:17:35.600
und stimuliert die ganz besonders.,00:17:35.680,00:17:38.320
"Jetzt können wir über das reden,
was Sie gerade gefragt haben.",00:17:38.400,00:17:42.480
Wie ist es mit Totimpfstoffen?,00:17:42.560,00:17:44.560
"Da müssen wir
im selben Atemzug auch sagen,",00:17:44.640,00:17:47.520
"wie ist es mit
attenuierten Lebendimpfstoffen?",00:17:47.600,00:17:50.640
Also mit abgeschwächten Viren?,00:17:50.720,00:17:53.600
"Diese Totimpfstoffe
sind erst mal das Simpelste,",00:17:53.680,00:17:56.960
"was man machen kann
in der Vakzine-Herstellung.",00:17:57.040,00:18:00.240
"Man nimmt einfach das Virus
und lässt das wachsen",00:18:00.320,00:18:03.560
"zu einer hohen Konzentration
im Labor.",00:18:03.640,00:18:06.280
Dann tötet man das Virus.,00:18:06.360,00:18:08.200
"Da kann man Formalin drauftun.
Man kann es heiß machen.",00:18:08.280,00:18:12.040
"Dann kann man
das einfach den Patienten",00:18:12.120,00:18:14.720
"zum Beispiel
in den Muskel spritzen.",00:18:14.800,00:18:17.280
"Dann wird man schon sehen,
nach zwei, dreimal Impfung",00:18:17.360,00:18:20.800
"bekommt der Patient
schon eine Immunreaktion.",00:18:20.880,00:18:23.920
"Der bekommt Antikörper
gegen das Virus",00:18:24.000,00:18:26.560
"und er bekommt
auch eine zelluläre Stimulation.",00:18:26.640,00:18:29.800
"Das funktioniert bei vielen
Krankheitserregern empirisch.",00:18:29.880,00:18:33.600
"Man hat früher historisch
so Impfstoffe hergestellt.",00:18:33.680,00:18:37.080
"Man hat einfach Daten, die sagen,",00:18:37.160,00:18:39.480
"das ist ein vernünftiger Impfstoff,
da ändern wir nichts dran.",00:18:39.560,00:18:43.720
"Gut sind diese Impfstoffe
aber häufig nicht.",00:18:43.800,00:18:46.800
"Diese Tot-Vakzine
haben zwei Probleme.",00:18:46.880,00:18:49.480
"Das eine Problem ist,",00:18:49.560,00:18:51.120
"dass die Stimulation des zellulären
Immunsystems nicht vollständig ist.",00:18:51.200,00:18:55.720
"Nur eine kleine Abteilung
des zellulären Immunsystems",00:18:55.800,00:18:59.160
wird richtig aktiviert dabei.,00:18:59.240,00:19:01.280
"Ein anderer Teil
bleibt untätig liegen,",00:19:01.360,00:19:04.000
"und das stört
die Balance der Immunantwort.",00:19:04.080,00:19:07.040
"Man bekommt
eine unbalancierte Immunantwort.",00:19:07.120,00:19:10.200
"Und was auch die Balance
der Immunantwort stört:",00:19:10.280,00:19:13.600
"Wenn wir ein Virus
in der natürlichen Infektion haben,",00:19:13.680,00:19:17.520
"versteckt das bestimmte Domänen,
die besonders empfindlich sind.",00:19:17.600,00:19:22.360
"Im Infektionsverlauf gibt es
zum Teil nur kurze Zeitpunkte",00:19:22.440,00:19:26.280
"im Replikationszyklus, wo
diese Domänen wirklich offenliegen.",00:19:26.360,00:19:30.520
"Wenn man aber so ein Virus tötet,
findet kein natürlicher",00:19:30.600,00:19:34.360
"Infektionsverlauf
oder Vermehrungszyklus statt.",00:19:34.440,00:19:37.800
"Dann kann es sein,",00:19:37.880,00:19:39.360
"dass diese empfindlichen Stellen
nie offengelegt werden.",00:19:39.440,00:19:43.120
"Dass man gegen ein Virus impft,",00:19:43.200,00:19:45.560
"dessen empfindlichste Stellen
gar nicht offenliegen.",00:19:45.640,00:19:49.240
"Das trägt dann noch mehr dazu bei,",00:19:49.320,00:19:51.960
"dass man eine unbalancierte
Immunantwort bekommt.",00:19:52.040,00:19:56.320
Was heißt das?,00:19:56.400,00:19:57.800
"Das heißt, man kann zwar
im Labor Antikörper messen,",00:19:57.880,00:20:01.280
das ist nur ein Beispiel.,00:20:01.360,00:20:03.240
"Diese Antikörper sind aber
nicht die richtigen Antikörper.",00:20:03.320,00:20:07.320
