text,start,stop
"und man auch bestimmte Überlegungen
anstellen kann.",00:02:23.760,00:02:28.040
"Ich weiß, es gibt auch
epidemiologische Modellrechnungen,",00:02:28.120,00:02:32.160
"aus anderen Ländern
sind die meistens.",00:02:32.240,00:02:35.000
"Ich weiß nicht, ob das in
Deutschland auch gerechnet wurde,",00:02:35.080,00:02:38.920
"ich schätze mal,
aber ich kenne diese Daten nicht.",00:02:39.000,00:02:42.320
"Bei denen man fragen kann,
was passiert,",00:02:42.400,00:02:45.200
"wenn man bestimmte Teile
von Schulen wieder öffnet?",00:02:45.280,00:02:48.720
"Dafür hat man Zensusdaten und weiß,",00:02:48.800,00:02:51.200
"wie viele Schüler in Deutschland
in welche Klasse gehen.",00:02:51.280,00:02:54.840
"Bei Friseurbesuchen
ist es schwieriger.",00:02:54.920,00:02:57.560
"Ich bin nicht sicher, ob man weiß,",00:02:57.640,00:03:00.120
"wie viele Leute
am Tag zum Friseur gehen.",00:03:00.200,00:03:02.880
"Und wie die mittlere Personendichte
in einem Friseursalon ist.",00:03:02.960,00:03:06.960
"So ist es in anderen Bereichen
des öffentlichen Lebens auch.",00:03:07.040,00:03:10.960
"Da kommt man
in einen Überlegungsbereich rein,",00:03:11.040,00:03:14.080
"dass man allgemeine Maßnahmen
sich überlegt.",00:03:14.160,00:03:17.680
"Wie zum Beispiel Maske tragen:
Ja oder nein?",00:03:17.760,00:03:20.920
Und was wäre der Effekt?,00:03:21.040,00:03:22.720
"Darüber haben wir
im Podcast schon gesprochen.",00:03:22.800,00:03:25.920
"Da gibt es auch Realitäten,",00:03:26.000,00:03:27.920
"dass es momentan keine Masken
für die gesamte Bevölkerung gibt.",00:03:28.000,00:03:32.160
"Da sind viele gerade dabei,
das zu verbessern.",00:03:32.240,00:03:36.360
"Dann ist es eine Grundüberlegung,
wie man mit dem gesamten Thema",00:03:37.000,00:03:42.080
"umgehen will,
wie man darüber sprechen will.",00:03:42.160,00:03:45.200
"Da gibt es ein Positionspapier
von der Helmholtz-Gemeinschaft,",00:03:45.280,00:03:49.680
"die Modellierungsstudien
durchgeführt haben.",00:03:49.760,00:03:52.960
"Die Ergebnisse davon
wurden zusammengefasst.",00:03:53.040,00:03:56.040
"Da wird gesagt,
da kann ich auch nur wiedergeben,",00:03:56.120,00:03:59.440
"was in solchen öffentlichen
Positionspapieren verfügbar ist ...",00:03:59.520,00:04:03.600
"Da wird gesagt, man könnte
jetzt schon auch erreichen,",00:04:03.680,00:04:07.200
"indem man die bestehenden Maßnahmen
noch weiter verschärft:",00:04:07.280,00:04:11.240
"Dass tatsächlich nur noch
wenige Infektionen da sind,",00:04:11.320,00:04:14.920
"dass man das
richtig zum Stillstand bringt.",00:04:15.000,00:04:17.840
Das ist eine Möglichkeit.,00:04:17.920,00:04:20.000
"Eine andere Möglichkeit ist, dass
man sagt, man lässt wieder locker",00:04:20.080,00:04:24.680
"und dann infiziert sich
die Bevölkerung wieder stärker.",00:04:24.760,00:04:28.440
"Aber das hat die hohe Gefahr,",00:04:28.520,00:04:30.600
"dass die Reproduktionsziffer
wieder stärker steigt.",00:04:30.680,00:04:34.120
"Natürlich merkt man das erst
mit etwas zeitlichem Nachlauf:",00:04:34.200,00:04:39.000
"Dass es dann schon so weit
wieder sich ausgeweitet hat,",00:04:39.080,00:04:43.280
"dass es schwer wird, das Ganze
zum Stillstand zu bringen.",00:04:43.360,00:04:47.680
"Die Reproduktionsziffer,
das ist die Frage,",00:04:47.760,00:04:50.760
"wie viele Menschen
ein Infizierter ansteckt.",00:04:50.840,00:04:54.080
"Die Helmholtz-Gemeinschaft
spielt drei Szenarien durch.",00:04:54.160,00:04:58.440
"Das kennen wir
aus anderen Vorschlägen.",00:04:58.520,00:05:01.200
"Wenig oder keine Maßnahmen,
strengere oder ganz strikte,",00:05:01.280,00:05:05.680
"um die Reproduktionszahl für
längere Zeit unter eins zu drücken.",00:05:05.760,00:05:09.840
"Also ein Infizierter steckt
weniger als einen anderen an.",00:05:09.920,00:05:14.280
"Da gibt es die Empfehlung,
es wäre am besten,",00:05:14.360,00:05:17.440
"wenn man möglichst lange diese
Ziffer unter eins drücken könnte.",00:05:17.520,00:05:21.680
"Wie lange müsste
so ein Wert unter eins bleiben,",00:05:21.760,00:05:25.120
"damit es langfristig
eine Wirkung hat?",00:05:25.200,00:05:28.080
"Und wir nicht sagen, wir müssen
Schulen wieder zumachen?",00:05:28.160,00:05:31.840
"Ich glaube,
da wird von Monaten gesprochen.",00:05:31.920,00:05:34.800
"Das kann ich mir gut vorstellen,
dass das so ist.",00:05:34.880,00:05:38.120
"Es ist aber dieser Weg
gar nicht gewählt worden,",00:05:38.200,00:05:41.600
"sondern es ist
die Vorstellung entstanden:",00:05:41.680,00:05:45.040
"Man will das eher
so im jetzigen Bereich halten,",00:05:45.120,00:05:49.040
"vielleicht noch ein bisschen
drücken will durch Zusatzmaßnahmen.",00:05:49.120,00:05:53.920
"Das ist eine wichtige Auffassung,
die man sich klarmachen muss.",00:05:54.000,00:05:58.200
"Es geht nicht in erster Linie
nur darum, zu sagen:",00:05:58.280,00:06:02.000
"Jetzt haben wir viel erreicht,",00:06:02.080,00:06:04.200
"die Maßnahmen haben
schon ganz schön gegriffen.",00:06:04.280,00:06:07.280
"Jetzt lassen wir sie mal locker,
weil wir keine Lust mehr haben.",00:06:07.360,00:06:11.600
"Dann irgendwann schauen wir nach
und müssen wir überlegen,",00:06:11.680,00:06:15.440
"wie es weitergeht,
das ist die eine Auffassung.",00:06:15.520,00:06:18.760
"Die andere ist,
das wird schon gutgehen.",00:06:18.840,00:06:21.680
"Das hört man manchmal
zwischen den Zeilen durch.",00:06:21.760,00:06:24.960
"In der breiteren Öffentlichkeit
habe ich das Gefühl,",00:06:25.040,00:06:28.520
"dass viele Leute, sogar
die Politik, darauf spekulieren:",00:06:28.600,00:06:33.240
"Das kommt gar nicht wieder,",00:06:33.360,00:06:35.680
"das nimmt auch
gar keine Fahrt mehr auf.",00:06:35.760,00:06:39.080
"Das ist aber nicht,",00:06:39.160,00:06:40.720
"was die epidemiologischen
Modellierer sagen.",00:06:40.800,00:06:43.880
"Sondern es wird davon ausgegangen,
wenn man nichts anbietet",00:06:43.960,00:06:48.000
"als Gegenangebot
für diese Lockerung der Maßnahmen:",00:06:48.080,00:06:53.320
"Dann wird das wirklich
außer Kontrolle geraten.",00:06:53.400,00:06:57.640
"Und die Idee ist, das ist eine
sehr reale Idee in Deutschland,",00:06:57.720,00:07:02.520
dass man sagt:,00:07:02.600,00:07:04.440
"Man lockert jetzt in
geringem Maße diese Maßnahmen,",00:07:05.120,00:07:08.720
aber wirklich in geringem Maße.,00:07:08.800,00:07:11.040
"Man korrigiert an Stellen nach,
wo es zu verschmerzen ist,",00:07:11.120,00:07:15.360
"ohne dass die effiziente Reduktion
der Übertragung darunter leidet.",00:07:15.440,00:07:21.040
"Und bereitet sich in dieser Zeit,
die man noch gewonnen hat,",00:07:22.280,00:07:27.360
"darauf vor, andere Maßnahmen
in Kraft treten zu lassen.",00:07:28.840,00:07:32.560
"Dazu gehört die große Hoffnung auf
eine automatisierte Fallverfolgung.",00:07:32.640,00:07:37.840
Das Handy-Tracking.,00:07:37.920,00:07:39.400
"Das Handy-Tracking muss nicht
vollkommen durchgreifend sein,",00:07:39.480,00:07:43.480
man kann das auch kombinieren.,00:07:43.560,00:07:45.800
"Man kann sagen, es gibt
eine manuelle Fallverfolgung.",00:07:45.880,00:07:49.400
"Aber die kriegt Hilfe
durch elektronischen Maßnahmen,",00:07:49.480,00:07:53.040
"während man diese
elektronischen Maßnahmen einführt.",00:07:53.120,00:07:56.640
"Das ist nicht von heute auf morgen
alles eingeführt,",00:07:56.720,00:08:00.240
da muss einen Übergang geben.,00:08:00.320,00:08:02.600
"Die paar Wochen Zeit,
die noch mal gewonnen sind,",00:08:02.680,00:08:06.160
"die kann man nutzen,
um solche Maßnahmen einzuführen.",00:08:06.240,00:08:09.960
"Darauf ruht
im Moment viel Hoffnung.",00:08:10.040,00:08:12.720
"Es gibt andere Dinge, auf die man
hoffen kann als Zusatzeffekte,",00:08:12.800,00:08:17.440
"wie eine Empfehlung zum
Maskentragen in der Bevölkerung.",00:08:17.520,00:08:22.000
"Das könnte
einen Zusatzeffekt geben.",00:08:23.400,00:08:26.040
"Natürlich wird es auch
einen kleinen Zusatzeffekt",00:08:26.120,00:08:29.640
über die Saisonalität geben.,00:08:29.720,00:08:31.800
"Das haben wir schon besprochen,
dass es Studien gibt, die sagen:",00:08:31.880,00:08:36.080
"Es gibt leider nicht viel Effekt,",00:08:36.160,00:08:38.520
"aber einen kleinen Effekt
über die Saisonalität.",00:08:38.600,00:08:41.960
"Da kommen Dinge zusammen,
wo man hofft:",00:08:42.040,00:08:45.120
"Dass die
Ausbreitungsgeschwindigkeit",00:08:45.200,00:08:47.680
"sich in Summe
dadurch noch mal verlangsamt.",00:08:47.760,00:08:51.000
"Und dass man zumindest
in einen Bereich reinkommt,",00:08:51.080,00:08:54.800
über den Sommer und Herbst.,00:08:54.880,00:08:57.080
"Wo man den Effekt des Winters
kommen sieht, eine Winterwelle,",00:08:57.160,00:09:02.640
"wo man erste pharmazeutische
Interventionen dann auch hat.",00:09:02.720,00:09:08.400
"Vielleicht ein erstes Medikament,",00:09:09.680,00:09:12.040
"mit dem man Risikopatienten
früh versorgen könnte.",00:09:12.120,00:09:16.160
"Vielleicht erste Anwendungsstudien,",00:09:16.680,00:09:19.320
"also Wirksamkeitsstudien
von ersten Impfstoffen.",00:09:19.400,00:09:22.840
"Das ist das Gesamtkonzept,
die Gesamthoffnung,",00:09:22.920,00:09:26.080
die man sich macht.,00:09:26.160,00:09:27.640
Und zwischenzeitlich etwas Ruhe.,00:09:27.720,00:09:30.080
"Sie haben die saisonalen Effekte
angesprochen.",00:09:30.160,00:09:33.400
Ich fasse es zusammen:,00:09:33.480,00:09:35.040
"Die Menschen sind weniger drin
und die Temperaturen steigen.",00:09:35.120,00:09:38.960
Spielt Luftfeuchtigkeit eine Rolle?,00:09:39.040,00:09:41.480
"Das ist nicht ganz klar,
was da die Rolle ist.",00:09:41.560,00:09:44.560
"Einerseits Luftfeuchtigkeit,",00:09:44.640,00:09:46.760
"wir wissen,
im Winter ist die Luft feuchter.",00:09:46.840,00:09:49.680
Gleichzeitig ist sie in Räumen,00:09:49.760,00:09:51.960
"im Winter besonders trocken
wegen Klimaanlagen und Heizungen.",00:09:52.040,00:09:56.000
"Trockenheit lässt Tröpfchen
schneller kondensieren zu Kernen,",00:09:56.080,00:10:00.240
die dann ein Aerosol machen.,00:10:00.320,00:10:02.360
"Aber im Sommer kann man
viel lüften und draußen sein.",00:10:02.440,00:10:05.920
Das ist ein wichtiger Faktor.,00:10:06.000,00:10:08.120
"Deswegen ist wichtig, dass breite
Bevölkerungsschichten verstehen,",00:10:08.200,00:10:12.600
"was da eigentlich los ist
mit der Übertragung.",00:10:12.680,00:10:15.840
"Dass genau eine Vorstellung
von Übertragungsmechanismen da ist.",00:10:15.920,00:10:20.080
"Viele Leute verstehen, es ist gut,",00:10:20.160,00:10:22.720
"das Fenster offen zu haben,
wenn es warm ist.",00:10:22.800,00:10:25.840
"Es ist gut, auch Veranstaltungen,
wo man auf Abstandsregeln pocht,",00:10:25.920,00:10:31.200
"Abstand in einer Schulklasse etwa,
die auch so umzuwandeln.",00:10:31.280,00:10:35.960
"Man kann auch nach draußen gehen
mit der Schulklasse.",00:10:36.040,00:10:39.560
Auch das ist möglich.,00:10:39.640,00:10:41.360
"Ich möchte das nicht
als Spezialempfehlung für Schulen",00:10:41.440,00:10:45.000
verstanden wissen.,00:10:45.080,00:10:46.480
"Es ist ein Beispiel,
dass diese Vorstellung:",00:10:46.560,00:10:49.600
"Eine Übertragungskomponente könnte
eine Aerosolübertragung sein.",00:10:49.680,00:10:54.800
"Die kann man gut beeinflussen,",00:10:54.880,00:10:57.120
"dass man für Luftzug und Verdünnung
in der Luft sorgt um einen herum.",00:10:57.200,00:11:03.200
"Das ist in Schulen
tatsächlich von Belang.",00:11:03.760,00:11:06.600
Es gibt in anderen Ländern,00:11:06.680,00:11:08.640
"differenziertere
Modellierungsstudien.",00:11:08.720,00:11:12.040
"Es gibt für Schulen die Empfehlung,
dass man kleinere Gruppen bildet,",00:11:12.120,00:11:18.120
"dass man nur 15 Schüler
in einer Klasse hat.",00:11:18.200,00:11:21.240
"Das muss vor Ort geguckt werden,
inwieweit das geht.",00:11:21.320,00:11:24.840
Aber in einer idealen Welt:,00:11:24.920,00:11:27.040
"Die Klasse ist groß genug,
dass da 15 Schüler sitzen",00:11:27.120,00:11:30.480
"und einen Abstand
von zwei Metern zueinander haben.",00:11:30.600,00:11:33.960
Man macht das Fenster viel auf,00:11:34.040,00:11:36.120
"und unterrichtet
eine Stunde draußen.",00:11:36.200,00:11:38.720
"Macht das einen Unterschied
in der Verbreitung,",00:11:38.800,00:11:42.080
"ob da nur 15 Schüler sitzen
oder ob es dann doch 30 sind?",00:11:42.160,00:11:47.160
"Wir haben dazu
keine eigenen Erkenntnisse",00:11:49.240,00:11:52.000
aus eigenen Studien oder Labors.,00:11:52.080,00:11:54.360
Ich kann nur die Literatur lesen,00:11:54.440,00:11:56.640
"und für mich und für andere
vielleicht übersetzen.",00:11:56.720,00:12:00.120
"Da würde ich schon denken, dass so
etwas positive Effekte haben kann.",00:12:00.200,00:12:04.680
Es ist immer eine Güterabwägung.,00:12:04.760,00:12:07.280
"Natürlich wäre es besser, wenn alle
die ganze Zeit zu Hause bleiben,",00:12:07.360,00:12:11.720
"aus so einer epidemiologischen
Sichtweise.",00:12:11.800,00:12:14.760
"Aber es ist gesellschaftlich
nicht zu leisten.",00:12:14.840,00:12:18.080
Es gibt ja da Realitäten.,00:12:18.160,00:12:20.280
"Wir haben über Masken gesprochen,
auch schon hier im Podcast.",00:12:21.160,00:12:26.280
"Worüber wir
noch nicht gesprochen haben:",00:12:26.360,00:12:29.200
"Wenn man selbstgenähte Masken hat,
wie geht man denn damit um?",00:12:29.280,00:12:33.560
"Die Politik hat empfohlen,",00:12:33.640,00:12:35.600
"im Supermarkt und im Nahverkehr
Masken zu tragen.",00:12:35.680,00:12:38.840
"Hat es aber
nicht zur Pflicht gemacht.",00:12:38.920,00:12:41.720
"Wenn ich in den Supermarkt gehe
mit meiner selbstgenähten Maske:",00:12:41.800,00:12:46.040
"Dann spielt es
eine Rolle für den Fremdschutz,",00:12:46.120,00:12:49.240
"wie ich sie abnehme, dass ich sie
wasche, wenn sie durchfeuchtet.",00:12:49.320,00:12:53.560
"Ja, das ist alles richtig.",00:12:53.640,00:12:55.480
"Da gibt es
genaue Handlungsanweisungen,",00:12:55.560,00:12:58.480
wie man mit diesen Masken umgeht.,00:12:58.560,00:13:00.920
"Aber von der Auffassung
ist es erst mal wichtig zu wissen,",00:13:01.000,00:13:04.840
"dass eine Stoffmaske, die genäht
ist, gar nicht so schlecht ist.",00:13:04.920,00:13:09.600
"Es sind bestimmte Normen
und Studien",00:13:09.680,00:13:12.440
"an medizinischen Masken
gemacht worden.",00:13:12.520,00:13:15.680
"Also
an diesen Mund-Nase-Schutzmasken,",00:13:15.760,00:13:18.600
"was man
aus dem Operationssaal kennt.",00:13:18.680,00:13:21.240
Über diese Masken weiß man einiges.,00:13:21.320,00:13:24.120
"Alles, was in Empfehlungen ist,
was auf den Fremdschutz zielt,",00:13:24.200,00:13:28.720
"basiert auf Studien, die mit
diesen Masken gemacht worden sind.",00:13:28.800,00:13:33.120
Und nur um es noch einmal zu sagen:,00:13:33.200,00:13:35.680
"Entstehung von Tröpfcheninfektion
wird dadurch abgefangen,",00:13:35.760,00:13:39.720
"dass diese Tröpfchen
nicht aus dem Mund rausfliegen.",00:13:39.800,00:13:43.280
"Dann ist aber auch so,
dass ein Aerosol anfängt",00:13:43.360,00:13:46.840
"als ein etwas feineres
Tröpfchen-Geschehen.",00:13:46.920,00:13:51.000
"Das wird noch
durch solche Masken abgefangen.",00:13:51.080,00:13:54.720
"Da gibt es Studien zu Coronaviren
dazu in der Literatur,",00:13:54.800,00:13:59.480
die relativ überzeugend sind.,00:13:59.560,00:14:02.160
"Deswegen ist die Überlegung
berechtigt, zu sagen,",00:14:03.080,00:14:06.920
"es sollen alle in der
Öffentlichkeit eine Maske tragen.",00:14:07.000,00:14:10.760
"Die Frage, macht man es zur Pflicht
oder zu einer Empfehlung,",00:14:10.840,00:14:14.760
ist eine politische Frage.,00:14:14.840,00:14:16.800
"Daran hängt die Überlegung,
was man als Pflicht auferlegt,",00:14:16.880,00:14:20.720
"da muss man dafür sorgen, dass
diese Pflicht erfüllt werden kann.",00:14:20.800,00:14:25.120
"Da müsste man dafür sorgen,
dass Masken verfügbar sind.",00:14:25.200,00:14:28.960
"Man möchte keine Marktkonkurrenz
mit dem medizinischen Bereich.",00:14:29.040,00:14:33.160
"Dort sind Masken wichtig
und werden gebraucht.",00:14:33.240,00:14:36.280
"Krankenhaushygiene, wir haben
über diesen neuralgischen Punkt",00:14:36.360,00:14:40.360
auch schon gesprochen.,00:14:40.440,00:14:42.160
"Es gibt Probleme zur
Schutzausrüstung in Krankenhäusern.",00:14:42.240,00:14:46.200
"Das Hamburger Universitätsklinikum
Eppendorf musste bekannt geben:",00:14:46.280,00:14:50.600
"Auf der Onkologie
hat es einen Ausbruch gegeben,",00:14:50.680,00:14:53.880
"Patienten und Pflegekräfte
haben sich infiziert.",00:14:53.960,00:14:57.200
"Haben wir da was übersehen,
was wir hätten lernen können?",00:14:57.280,00:15:01.000
"Ist es das Ausstattungsproblem,
das zutage tritt?",00:15:01.080,00:15:04.640
"Das Problem von
Krankenhausausbrüchen ist bekannt.",00:15:04.720,00:15:08.600
"Wenn eine Klinik einen Ausbruch
im frühen Stadium erkennt,",00:15:08.680,00:15:13.800
"ist das zunächst einmal was Gutes
und kein Versäumnis.",00:15:13.880,00:15:19.440
"Der Fall, den Sie ansprechen,",00:15:21.040,00:15:23.080
"da ist man relativ bald
an die Öffentlichkeit gegangen.",00:15:23.160,00:15:26.760
"Aber man muss schon sagen,
das ist hier keine Situation,",00:15:26.840,00:15:30.640
"in der man so etwas
als Sonderfall kommunizieren muss.",00:15:30.720,00:15:34.280
"Krankenhäuser
werden in den nächsten Wochen",00:15:34.360,00:15:37.880
"Probleme mit so was haben
und diese bewältigen müssen.",00:15:38.600,00:15:42.360
"Das ist Teil eines eigenen Fachs,
Krankenhaushygiene.",00:15:42.440,00:15:45.880
"Um solche Ausbrüche zu bewältigen,
gehört das Bemerken der Ausbrüche.",00:15:48.160,00:15:52.880
"Da gibt es jetzt erst mal
nichts zu kritisieren.",00:15:52.960,00:15:57.080
"Die Frage ist, wie man das
gut bewerkstelligen kann?",00:15:57.160,00:16:00.680
"Was man machen muss, ist,",00:16:00.760,00:16:02.720
"man muss Patienten,
die von außen reinkommen, testen.",00:16:02.800,00:16:06.320
"Das Risiko ist umso größer,
je mehr Virus an dem Ort,",00:16:06.400,00:16:09.920
"wo das Krankenhaus ist,
in der Bevölkerung zirkuliert.",00:16:10.000,00:16:14.040
"Man muss das eigene Personal
testen, in zweierlei Hinsicht.",00:16:14.120,00:16:18.080
"Einmal die Frage: Kann das Personal
von außen etwas eintragen?",00:16:18.160,00:16:22.240
Dann die andere Frage:,00:16:22.320,00:16:23.920
"Verbreitet sich dieses Virus
auch unter dem Personal?",00:16:24.000,00:16:27.440
Da gibt es allgemeine Maßnahmen.,00:16:27.520,00:16:29.760
"Man kann sagen, alles Personal,
was Kontakt mit Patienten hat,",00:16:29.840,00:16:33.840
"alles klinische Personal
muss immer eine Maske tragen.",00:16:33.920,00:16:37.440
"Das ist für den Fremdschutz
eine gute Überlegung.",00:16:37.520,00:16:40.880
"Das ist in vielen Krankenhäusern,
in fast allen Krankenhäusern,",00:16:40.960,00:16:45.040
inzwischen so implementiert.,00:16:45.120,00:16:47.400
"Dann ist die andere Frage:
Kann man die Ursache verfolgen?",00:16:47.880,00:16:51.760
"Will man über Sequenzbestimmungen
des Virus herausfinden:",00:16:51.840,00:16:56.640
"Ist das Virus, was im Krankenhaus
nachgewiesen wird,",00:16:56.720,00:17:00.240
eigentlich immer dasselbe?,00:17:00.320,00:17:02.160
"Wird es im Krankenhaus
hin und her übertragen?",00:17:02.240,00:17:05.560
"Oder sind das
immer wieder andere Viruslinien,",00:17:05.640,00:17:08.720
die von außen eingetragen werden?,00:17:08.800,00:17:11.120
"Das gibt
wichtige Handlungsanweisungen.",00:17:11.200,00:17:13.920
"Wenn man sieht,
das kommt von außen,",00:17:14.000,00:17:16.480
"muss man neu aufgenommene Patienten
testen und beobachten.",00:17:16.560,00:17:20.600
"Wenn man sieht, das geht die ganze
Zeit im Kreis im Personal umher,",00:17:20.680,00:17:25.040
muss man dort Maßnahmen einführen.,00:17:25.120,00:17:27.960
"Wie zum Beispiel
ständiges Masketragen,",00:17:28.040,00:17:30.880
"ständiges Nachtesten
von Personalmitgliedern.",00:17:30.960,00:17:34.280
"Da ist es im Moment so, dass wir
diese Dinge nicht genau wissen.",00:17:34.360,00:17:39.400
"Ich glaube, dass man diese Fragen
jeweils für jeden einzelnen Ort",00:17:39.480,00:17:44.080
"und jedes einzelne Krankenhaus
beobachten muss.",00:17:44.160,00:17:48.080
"Denn eine Sache
ist sehr unterschiedlich:",00:17:48.160,00:17:50.960
"Wie viel Virus ist in der Umgebung,
wie viel zirkuliert da?",00:17:51.040,00:17:55.000
"Da haben wir Riesenunterschiede
zwischen München.",00:17:55.080,00:17:58.480
"Das ist eine große Stadt
mit viel Viruseintragung",00:17:58.560,00:18:01.920
"und einer höheren Nachweisrate
in der Normalbevölkerung.",00:18:02.000,00:18:06.760
"Als in einer Stadt,
die in Ostdeutschland liegt,",00:18:07.160,00:18:10.360
"wo man in der Umgebung
wenig Infektionsdichte hat.",00:18:10.440,00:18:14.400
"Sie hatten angesprochen,
die Virussequenzen zu untersuchen,",00:18:14.480,00:18:18.360
"um zu gucken,
welches Virus ist das genau?",00:18:18.440,00:18:21.560
"Geben die Kapazitäten in
der gegenwärtigen Lage so was her?",00:18:21.640,00:18:26.160
Man kann das kursorisch machen.,00:18:26.240,00:18:28.360
"Wir sind in der Charite dabei,
solche Dinge zu tun beispielsweise.",00:18:28.440,00:18:32.800
"Ich weiß, dass auch andere
Unikliniken so etwas machen.",00:18:32.880,00:18:36.600
"Man kann aber nicht jeden einzelnen
Infektionsnachweis überprüfen.",00:18:36.680,00:18:40.920
"Das muss man auch nicht
für einen Gesamteindruck.",00:18:41.000,00:18:44.320
Man will wissen:,00:18:44.400,00:18:45.880
"Kommen die Viren von außen oder
gehen sie im Krankenhaus umher?",00:18:45.960,00:18:50.160
"Wir haben
in vergangenen Folgen versprochen,",00:18:50.240,00:18:53.400
"uns mit kritischen Stimmen
auseinanderzusetzen.",00:18:53.480,00:18:56.560
"Dann kam was Aktuelles dazwischen
oder eine wichtige Studie.",00:18:56.640,00:19:00.600
"Es gibt einen Bereich,
auf den ich gerne gucken würde,",00:19:00.680,00:19:04.400
"weil er von Hörern nachgefragt wird,
die Sterblichkeit.",00:19:04.480,00:19:08.240
"Also das Zustandekommen
der Sterblichkeitsrate,",00:19:08.320,00:19:11.360
"je nachdem, wie sie erhoben wird.",00:19:11.440,00:19:13.640
"Der Vorwurf
in sozialen Netzwerken lautet:",00:19:13.720,00:19:16.720
"Hier werden Tote
in der Statistik gezählt,",00:19:16.800,00:19:19.640
"die nicht an Covid-19 gestorben
sind, sondern mit Covid-19.",00:19:19.720,00:19:24.240
"Man weiß nicht, wie viel
das Virus zum Tod beigetragen hat.",00:19:24.320,00:19:28.360
Ist das eine berechtigte Anmerkung?,00:19:28.440,00:19:30.840
"Ich verstehe diese Diskussion
nicht so richtig,",00:19:30.920,00:19:34.640
an oder mit einem Virus gestorben.,00:19:34.720,00:19:37.920
"Die Frage ist doch, wo ist
ein Patient überhaupt gestorben?",00:19:39.560,00:19:43.800
Aus welcher Situation heraus?,00:19:43.880,00:19:46.040
"War der Patient
schon vorher im Krankenhaus?",00:19:46.120,00:19:48.960
"War er grunderkrankt und hatte
deswegen eine schlechte Prognose?",00:19:49.040,00:19:53.640
"Und ist es dann so,",00:19:53.720,00:19:55.080
"dass im Krankenhaus diese Infektion
zusätzlich erworben wurde?",00:19:55.160,00:19:59.560
"In so einem Fall
würde man die Tendenz haben,",00:19:59.640,00:20:03.480
"dass das Virus
nicht dran schuld war.",00:20:03.560,00:20:06.480
"Aber man weiß es dort
doch auch gar nicht.",00:20:06.560,00:20:10.320
