text,start,stop
"zu einer Verringerung
der Übertragungstätigkeit.",00:04:56.800,00:05:00.760
"Man kann das nachzeichnen
an der Kurve der Fälle.",00:05:01.320,00:05:04.880
"Das kann man nicht nachzeichnen
an der Kurve von R.",00:05:04.960,00:05:09.320
"An der Nachzeichnung von
neuen Fällen kann man das sehen,",00:05:09.400,00:05:13.760
"die vom Robert Koch-Institut
veröffentlicht wird.",00:05:13.840,00:05:17.600
Stufenweise war es von der Logik so:,00:05:17.680,00:05:20.240
"Zunächst wurden
Großveranstaltungen unterbunden.",00:05:20.320,00:05:24.000
"Das hat viel
an Grundübertragungstätigkeit",00:05:24.080,00:05:27.160
"und am Einstreuen
großer Ausbrüche verhindert.",00:05:27.240,00:05:30.560
Dann wurden Schulen geschlossen.,00:05:30.640,00:05:33.200
"In dieser Situation
hatte man einen Effekt,",00:05:33.720,00:05:36.920
"dass Übertragungen zwischen
Haushalten stark begrenzt waren.",00:05:37.000,00:05:41.560
"Das Infektionsgeschehen
und Übertragungsgeschehen",00:05:41.640,00:05:45.600
"in Haushalten
ging aber immer noch weiter.",00:05:45.680,00:05:49.120
"Das ist nach einer gewissen Zeit
totgelaufen oder weniger geworden.",00:05:50.240,00:05:55.400
"Man sieht einen mehrmaligen Abfall
in der Zahl der Neuinfektionen",00:05:56.920,00:06:01.680
im weiteren Verlauf.,00:06:01.760,00:06:03.480
Das ist die Konsequenz,00:06:03.560,00:06:05.200
"dieser stufenweisen Verstärkung
der Schutzmaßnahmen.",00:06:05.280,00:06:08.960
"Man sieht einen Abfall Anfang April,
das sind nachlaufende Effekte.",00:06:09.400,00:06:14.440
"Dann sieht man einen Abfall
Mitte April, kurz vor Ostern.",00:06:14.520,00:06:18.560
"Das sind diese Effekte
von diesem stufenweisen Einführen.",00:06:18.640,00:06:22.840
"Man sieht, dass dieser Lockdown",00:06:22.920,00:06:25.240
"hinterher
nachlaufende Effekte hatte.",00:06:25.320,00:06:28.040
Drittens müssen wir uns fragen:,00:06:29.840,00:06:32.000
"Warum ist es dann nicht ganz
auf Null gegangen mit dem Lockdown?",00:06:32.080,00:06:37.040
"Dafür ist nicht nur verantwortlich,
dass man sagt,",00:06:37.120,00:06:40.520
"viele Leute haben sich
daran nicht gehalten oder so.",00:06:40.600,00:06:43.960
Der Lockdown war schon effizient.,00:06:44.040,00:06:46.640
"Aber es gibt einen Effekt,
der verhindert,",00:06:46.720,00:06:49.560
"dass das Ganze auf Null gesunken
ist, auch mit der Neuinzidenz.",00:06:49.640,00:06:53.920
"Und das ist, dass sich in dieser
Zeit Ausbrüche gebildet haben",00:06:54.000,00:06:58.080
"in Seniorenwohnheimen
und in Krankenhäusern.",00:06:58.160,00:07:01.680
"Also in Sondersituationen,
wo man eine Situation hat",00:07:01.760,00:07:05.520
"fast wie ein Haushalt,
aber viel größer.",00:07:05.600,00:07:08.920
"Dort konnten diese Kontaktmaßnahmen
nicht greifen.",00:07:09.720,00:07:13.800
"Es gibt viertens
noch einen anderen Effekt,",00:07:14.320,00:07:17.520
"der noch nicht so stark erfasst ist
und noch nicht diskutiert wurde.",00:07:17.600,00:07:23.000
"Das ist die starke Veränderung
der Diagnostiktätigkeit im März.",00:07:23.080,00:07:29.000
Die Testkapazitäten. Genau.,00:07:29.600,00:07:32.000
"Die Labore haben
von Mitte Februar bis Mitte März",00:07:32.080,00:07:35.400
"einen extremen Sprung nach oben
gemacht in ihrer Kapazität.",00:07:35.480,00:07:40.320
"Viele Labore waren Anfang Februar
schon in der Lage, das zu machen,",00:07:40.400,00:07:45.120
"aber haben noch nicht angefangen,
weil sie die Auffassung hatten:",00:07:45.200,00:07:49.480
Hier gibt es noch gar keine Fälle.,00:07:49.560,00:07:51.960
"Anfang März
war eine Art Startschuss.",00:07:52.040,00:07:54.880
"Da waren die importierten Fälle,
aber es wurde auch klar:",00:07:55.400,00:07:59.320
"Es gibt im Rahmen
der Influenzaüberwachung",00:07:59.400,00:08:02.400
"Zufallsbefunde von Übertragungen
innerhalb der Bevölkerung.",00:08:02.480,00:08:06.320
Da waren alle Labore gewarnt,00:08:06.400,00:08:08.320
"und haben sich beeilt,
die Diagnostik einzuführen.",00:08:08.360,00:08:12.040
"Dann hatten wir Anfang März
einen sprunghaften Anstieg",00:08:12.120,00:08:15.840
"der Diagnostikkapazität
um einen erheblichen Faktor.",00:08:15.920,00:08:19.760
"Ich habe mir
die Daten rausgeschrieben.",00:08:19.840,00:08:22.520
"Es wurden 87.000 Tests gemacht in
der Woche, die am 2. März anfängt.",00:08:22.600,00:08:27.440
"In der Woche,
die am 9. März anfängt, 127.000.",00:08:27.520,00:08:31.520
"In der Woche danach, am 16.03.,
348.000.",00:08:32.560,00:08:36.480
Das ist ein extremer Zuwachs.,00:08:38.840,00:08:41.560
"Wir müssen uns überlegen,
was in die Ermittlung dieser R,",00:08:42.360,00:08:46.400
"dieser Reproduktionsstatistik
eingeht.",00:08:46.480,00:08:49.520
"Das sind die gemeldeten Fälle,",00:08:50.440,00:08:52.560
"die basieren auf der PCR
und der Verfügbarkeit der PCR.",00:08:52.640,00:08:56.640
"Das heißt, wir hatten zwei Effekte,
die gleichzeitig auftraten:",00:08:57.800,00:09:02.000
"Der Zuwachs an der Möglichkeit,
das überhaupt zu erkennen,",00:09:02.080,00:09:06.880
und auch der reale Zuwachs.,00:09:06.960,00:09:09.240
"Da sind
zwei Dinge gleichzeitig gewachsen.",00:09:09.320,00:09:12.640
"Die PCR war aber ab Mitte März
auf einem Status quo.",00:09:14.080,00:09:18.240
"Also dieser Zustand war erreicht,
da kam auch nicht mehr viel dazu.",00:09:18.320,00:09:23.880
"Wenn man in solchen Statistiken
zwei Effekte gleichzeitig hat,",00:09:23.960,00:09:29.000
"dann fällt der eine weg,
dann sieht es manchmal so aus:",00:09:29.080,00:09:33.160
"Als wäre die Grundtätigkeit
wieder nach unten verändert.",00:09:33.600,00:09:38.200
"Das ist etwas, das ich im Moment
nur so erfassen kann.",00:09:39.240,00:09:43.440
"Ich kann nur sagen, ich habe den
Verdacht, dass das mit reinspielt.",00:09:43.520,00:09:48.560
"Also dass Anfang März die Fälle
stiegen und die Diagnostik stieg",00:09:48.640,00:09:53.120
"und dann aber
nur noch die Fälle da waren.",00:09:53.200,00:09:56.480
"Erste Populationsänderungen
fanden statt,",00:09:56.960,00:09:59.960
"also Änderungen in der Bevölkerung
von der Wahrnehmung her.",00:10:00.040,00:10:04.040
"Und die PCR-Diagnostik
wuchs nicht mehr weiter an.",00:10:04.120,00:10:07.800
"Ich bin mir sicher,
ich habe ein starkes Gefühl,",00:10:08.920,00:10:12.280
"dass das auch eine Verzerrung der
Statistik zusätzlich bewirkt hat.",00:10:12.360,00:10:16.920
"In dem Sinn, dass wir einen
frühen starken Anstieg hatten.",00:10:17.000,00:10:21.640
"Die Statistik erwartete dann,
dass das auf gleichem Niveau blieb.",00:10:21.720,00:10:26.240
"Aber in Wirklichkeit
kam nicht mehr so viel dazu,",00:10:26.320,00:10:29.880
"wie die Statistik erwartete,
wie das Modell erwartete.",00:10:29.960,00:10:33.520
"Das sieht dann so aus,
als ob die R-Zahl wieder absinkt.",00:10:33.600,00:10:37.400
Und das muss man aber rechnen.,00:10:37.480,00:10:39.560
"Ich habe eine Gruppe gebeten,
die Modelle rechnet,",00:10:39.640,00:10:42.920
so etwas mit einzubeziehen.,00:10:43.000,00:10:44.960
"Ich bin gespannt,
was dabei rauskommt.",00:10:45.040,00:10:47.480
"Wir haben mehrere Effekte,
die man dagegenhalten kann.",00:10:47.560,00:10:51.680
"Gegen diese Mutmaßung, dass
der Lockdown nichts gebracht hat.",00:10:51.760,00:10:56.000
"Ich denke, das ist
eine vollkommen falsche Auffassung.",00:10:56.080,00:11:00.120
"Oder dass er nicht nötig war,
das ist auch eine Argumentation.",00:11:00.200,00:11:04.320
"Wir hatten viel erreicht,
durch Empfehlungen auch.",00:11:04.400,00:11:07.760
"Die gehen nicht ein,
wenn wir diese drei Punkte nehmen,",00:11:07.840,00:11:11.440
an den Maßnahmen verhängt wurden.,00:11:11.520,00:11:13.800
"Es gab es Faktoren zwischendurch,",00:11:13.880,00:11:16.200
"dass Menschen Empfehlungen
zum Abstandhalten eingehalten haben.",00:11:16.280,00:11:20.360
Richtig.,00:11:20.440,00:11:21.920
"Und man muss sich vor Augen führen,
das ist eine gängige Verwechslung:",00:11:22.000,00:11:27.160
"Diese Statistik von R,
die einen Buckel macht",00:11:27.240,00:11:30.480
"und dann wieder auf eins geht, das
ist nicht die Statistik der Fälle.",00:11:30.560,00:11:35.440
Die Fälle sehen anders aus.,00:11:35.520,00:11:37.600
"Wenn wir R gleich eins
erreicht haben,",00:11:37.680,00:11:40.400
"kommt immer dieselbe
neue Fallzahl dazu pro Zeiteinheit.",00:11:40.480,00:11:45.400
"Das liegt daran,
dass einer den Nächsten infiziert,",00:11:46.560,00:11:50.280
"aus einer Infektion wird vier Tage
später die nächste Infektion.",00:11:50.360,00:11:55.640
Aber auch nur eine.,00:11:57.280,00:11:59.280
"Das heißt nicht, dass deswegen
das Ganze zum Stillstand kommt.",00:11:59.840,00:12:03.880
"Wenn man trotzdem die Zahlen
des Robert-Koch-Instituts",00:12:03.960,00:12:07.720
"kritisch unter die Lupe nimmt
und abgleicht mit anderen Zahlen.",00:12:07.800,00:12:11.880
"Es gibt andere Modellierungen,
Forscher der Helmholtz-Gemeinschaft",00:12:11.960,00:12:16.520
"haben
ein Positionspapier veröffentlicht.",00:12:16.600,00:12:19.480
Passen die damit zusammen?,00:12:19.560,00:12:21.480
"Die Helmholtz-Gemeinschaft
hat ein Positionspapier geschrieben.",00:12:21.560,00:12:25.760
"Da wurden nicht
nur die eigenen Modellierungen,",00:12:25.840,00:12:28.960
"sondern auch Modellierungen von
Autoren international betrachtet.",00:12:29.040,00:12:33.320
"Man kommt zu dem Ergebnis,
es gibt zwei Möglichkeiten.",00:12:33.400,00:12:36.960
"Das eine ist,
die Reproduktionsziffer",00:12:37.040,00:12:39.560
"um die eins zu halten,
möglichst unter eins.",00:12:39.640,00:12:42.560
"Dann bleibt auf lange Sicht
die Zahl der Fälle gleich",00:12:42.640,00:12:46.120
"und man kann den Ausbruch
so kontrollieren.",00:12:46.200,00:12:49.160
"Oder man macht sich das Ziel,
dass man deutlich niedriger kommt.",00:12:49.240,00:12:53.400
"Also sie sagen:
R im Bereich von 0,2",00:12:53.480,00:12:56.000
"kann man erreichen
im Rahmen von mehreren Wochen.",00:12:56.080,00:12:59.320
"Das würde mittelfristig zu
einer Verkleinerung bis Auslöschung",00:12:59.400,00:13:03.520
des Ausbruchs in Deutschland führen.,00:13:03.600,00:13:06.000
Rein theoretisch gedacht.,00:13:06.080,00:13:08.000
"Dann würde nur noch jeder fünfte
Infizierte einen weiteren anstecken.",00:13:08.080,00:13:12.560
Richtig.,00:13:12.640,00:13:14.120
"Dann würde unser Ausbruch
in Deutschland verschwinden.",00:13:14.200,00:13:17.760
"Jetzt kann man
in beiden Fällen Einwände geben.",00:13:17.840,00:13:20.960
"Bei dieser R-gleich-0,2-Überlegung",00:13:21.040,00:13:23.440
"hätte man Mühen,
die Infektion schnell auszuhungern.",00:13:23.520,00:13:27.360
"Zum Beispiel deswegen, weil sich
einzelne Übertragungsketten",00:13:27.440,00:13:31.360
"in Sonderbereichen
der Gesellschaft verstecken.",00:13:31.440,00:13:34.560
"Das Stichwort Seniorenresidenzen,
Krankenhausausbrüche,",00:13:34.640,00:13:38.960
die so schwelen können.,00:13:39.040,00:13:40.960
"Das heißt, man müsste zusätzlich
zu der generellen Kontaktbegrenzung",00:13:41.040,00:13:45.640
"Sondermaßnahmen in
diesen Sondersituationen einführen.",00:13:45.720,00:13:50.160
Um Ausbrüche zu kontrollieren.,00:13:50.240,00:13:52.600
"Da hat man im Krankenhausbereich
die Krankenhaushygiene,",00:13:52.680,00:13:56.520
"ein effizientes medizinisches Fach,
das da einige Übung hat.",00:13:56.600,00:14:01.280
"Ich wäre optimistisch,
dass so was ginge.",00:14:01.680,00:14:04.880
"Aber wir haben uns dafür
gesellschaftlich nicht entschieden.",00:14:04.960,00:14:09.240
"Es gab auch starke Stimmen,
die gesagt haben:",00:14:09.320,00:14:12.360
"Bis hierhin und nicht weiter
mit den Kontaktbegrenzungen.",00:14:12.440,00:14:16.240
Wir wollen Lockerungen.,00:14:16.320,00:14:18.000
"Jetzt ist ein gemeinsames Ziel,",00:14:18.080,00:14:20.480
"den R-Wert zu beobachten und ihn
im Bereich von eins zu halten.",00:14:20.560,00:14:24.880
"Da ist aber das Problem dabei,
dieses Beobachten, wie geht das?",00:14:24.960,00:14:29.120
"Man muss genau testen, nachschauen,",00:14:29.200,00:14:32.320
"aber das Testen an sich
ist nicht konstant.",00:14:32.400,00:14:35.320
"Was wir beobachten,
sind die Testergebnisse.",00:14:35.400,00:14:38.280
"Wir sehen unterschiedliche
Entwicklungen",00:14:38.360,00:14:41.120
in den Testergebnissen.,00:14:41.200,00:14:42.880
"Das macht Unsicherheiten.
Das ist das eine Problem.",00:14:42.960,00:14:46.360
"Das andere Problem ist, wir wissen,
unsere Zielgröße ist das,",00:14:46.440,00:14:50.440
"was wir auf Intensivstationen
behandeln können an Patienten.",00:14:50.520,00:14:54.760
"Wenn R gleich eins ist und
die Zahl der Fälle konstant bleibt.",00:14:56.080,00:15:00.320
"Aber innerhalb der Zahl verschiebt
sich das Altersprofil",00:15:00.400,00:15:04.840
"und auch ältere Personen
werden infiziert ...",00:15:04.920,00:15:08.320
"Die Zahl der Fälle bleibt gleich,
aber das Alter der Fälle wird höher:",00:15:08.400,00:15:13.160
"Dann wird das dazu führen,",00:15:13.240,00:15:15.240
"dass es erheblich
mehr schwere Fälle geben wird.",00:15:15.320,00:15:18.720
"Das wirkt sich auf die Kapazität
der Intensivstationen aus.",00:15:18.800,00:15:23.200
"Diese Dinge
darf man nicht vergessen.",00:15:23.280,00:15:25.760
Dann kommt etwas dazu:,00:15:25.840,00:15:27.800
"Diese Intensivverläufe,
die wir im Auge haben,",00:15:27.880,00:15:31.200
"die treten erst im längeren Verlauf
nach der Infektion auf.",00:15:31.280,00:15:36.480
"Darum ist
ein zweiwöchiges Beobachtungsfenster",00:15:37.120,00:15:40.160
vielleicht zu kurz gegriffen.,00:15:40.240,00:15:42.360
"Nach zwei Wochen
können wir ungefähr sehen,",00:15:42.440,00:15:45.320
"wie viele Personen
sich neu infiziert haben.",00:15:45.400,00:15:48.280
"Aber wie viele Personen
einen schweren Verlauf bekommen",00:15:48.360,00:15:52.120
und auf der Intensivstation liegen:,00:15:52.200,00:15:54.640
"Das können wir erst
nach einem Monat beurteilen.",00:15:54.720,00:15:57.880
"Dieses stetige Beobachten
von R0 muss ergänzt werden",00:15:57.960,00:16:01.840
"durch ein stetiges Beobachten
der schweren Fälle.",00:16:01.920,00:16:05.280
Da ist die Wartezeit ein Monat.,00:16:05.360,00:16:07.760
"Wir haben aber
einen Diskussionsrhythmus",00:16:08.600,00:16:11.720
"in der Gesellschaft oder Politik
von zwei Wochen.",00:16:11.800,00:16:15.920
"Das ist ein Prozess, der vielleicht
etwas zu kurz ist in der Bewertung.",00:16:16.000,00:16:21.560
Vielleicht muss man länger warten.,00:16:21.640,00:16:24.200
"Zu früh,
um da schon drauf zu gucken.",00:16:24.280,00:16:26.720
"Da Sie das Stichwort
schwere Verläufe genannt haben.",00:16:26.800,00:16:30.320
"Ganz wichtig für Risikopatienten
ist das große Thema Impfstoffe.",00:16:30.400,00:16:35.160
"Wir wissen, es dauert lang,
aber sie sind ein Thema,",00:16:35.240,00:16:38.960
das für Aufmerksamkeit sorgt.,00:16:39.040,00:16:41.120
"Vorgestern
hatten wir die Schlagzeile:",00:16:41.200,00:16:43.840
"Erste klinische Impfstoffstudie
in Deutschland wurde genehmigt.",00:16:43.920,00:16:47.960
"Es gibt ein Impfstoffprojekt
in Peking, das Beachtung erfährt.",00:16:48.040,00:16:52.080
"Da geht es um Wirksamkeit,
nicht nur um Verträglichkeit.",00:16:52.160,00:16:55.920
"Man hat acht Rhesusaffen geimpft
und mit dem Coronavirus infiziert,",00:16:56.000,00:17:01.120
mit einem Totimpfstoff.,00:17:01.200,00:17:02.960
"Also ein herkömmliches Verfahren
wie bei der Tetanusimpfung?",00:17:03.040,00:17:07.520
"Hier wurde etwas ausprobiert,",00:17:09.080,00:17:11.520
"das schon längere Zeit läuft
und vorbereitet wurde.",00:17:11.600,00:17:15.760
"Jetzt gibt es
eine erste Datenmeldung",00:17:19.240,00:17:21.880
in Form eines Manuskripts.,00:17:21.960,00:17:24.720
Das hat viel Beachtung gefunden.,00:17:24.800,00:17:27.320
"Wir haben in der Vergangenheit
schon drüber geredet im Podcast.",00:17:27.800,00:17:32.160
"Totimpfstoff ist das Einfachste,
was man machen kann,",00:17:32.240,00:17:35.800
"wenn man
einen Impfstoff machen will.",00:17:35.880,00:17:38.600
"Man lässt das Virus in Zellkultur
hochwachsen und tötet das.",00:17:38.680,00:17:42.760
"In diesem Fall ist das durch
eine Chemikalie gemacht worden",00:17:42.840,00:17:46.720
"und versetzt das
noch mit einem Adjuvans.",00:17:46.800,00:17:49.520
"Und macht daraus
eine Impfstoffpräparation,",00:17:49.600,00:17:52.520
die eine ungewisse Wirkung hat.,00:17:52.600,00:17:54.760
"Wir hatten schon besprochen,
es gibt bestimmte Befürchtungen,",00:17:54.840,00:17:59.440
wenn man einen Totimpfstoff macht.,00:17:59.520,00:18:01.920
"Es kann zu einer immunbedingten
Verstärkung der Krankheit kommen,",00:18:02.000,00:18:06.160
"statt zu einem Schutz
vor der Krankheit.",00:18:06.240,00:18:09.040
Wenn man so einen Impfstoff macht.,00:18:09.120,00:18:11.480
"Der Grund, warum man das diskutiert
in der Wissenschaft, ist:",00:18:11.560,00:18:16.120
"Alle wissen, man könnte einfach
einen Totimpfstoff machen,",00:18:16.200,00:18:20.280
und zwar wirklich einfach.,00:18:20.360,00:18:22.440
"Man nimmt das Virus
und macht das in Zellkultur,",00:18:22.520,00:18:26.040
stellt das einfach her.,00:18:26.120,00:18:28.120
"Und man beginnt gleich
mit klinischen Studien",00:18:28.200,00:18:31.520
"und fängt an, das zu applizieren.",00:18:31.600,00:18:34.120
"Das ist schneller als viele
der anderen Impfstoffkonzepte.",00:18:34.200,00:18:38.160
"Und wenn es wirkt, weiß man
anhand von Erfahrungswerten",00:18:38.240,00:18:42.200
"mit anderen Totvakzinen,
dass man damit gut fährt.",00:18:42.280,00:18:46.080
"Man könnte sich zumindest
für die Frühphase",00:18:46.160,00:18:49.160
"als erste Vakzine-Option
so etwas überlegen.",00:18:49.240,00:18:53.280
"Das hat man aber in Amerika
oder Deutschland nicht überlegt,",00:18:53.360,00:18:59.960
"weil ein Totimpfstoff
als etwas Risikoreiches gilt.",00:19:00.560,00:19:06.080
Man hat andere Varianten gewählt.,00:19:06.160,00:19:08.920
"Nur einmal nachgefragt,
weil Sie sagten schneller.",00:19:09.440,00:19:12.840
"Wir haben festgehalten, 12 bis 18
Monate dauert es auf jeden Fall,",00:19:12.920,00:19:17.160
"egal,
über welchen Impfstoff wir reden.",00:19:17.240,00:19:19.920
"Wie ist das bei dem,
mit allen Risiken behaftet?",00:19:20.000,00:19:23.480
"Zunächst mal lässt sich
ein Totimpfstoff schnell herstellen,",00:19:23.560,00:19:27.760
weil das Virus einfach da ist.,00:19:27.840,00:19:30.120
"Eine der größten Herausforderungen
bei der Impfstoffproduktion ist:",00:19:30.200,00:19:35.280
"Später, wenn man einen
zulassungsfähigen Impfstoff hat,",00:19:35.360,00:19:39.920
"dass man
ganz große Mengen herstellt.",00:19:40.760,00:19:43.800
"Viele, viele Hunderte Millionen
Dosen für Bevölkerungen.",00:19:43.880,00:19:48.280
Und relativ einfach.,00:19:48.360,00:19:50.000
"Auch in Ländern, in denen
die Kapazitäten geringer sind.",00:19:50.080,00:19:54.040
"Genau, dann muss es einfach gehen.",00:19:54.120,00:19:56.560
"Wenn man viele Dosen
herstellen will, kommt der Reflex:",00:19:56.640,00:20:00.520
"Warum nimmt man nicht
einen einfachen Produktionsweg?",00:20:00.600,00:20:04.200
"Zum Beispiel Produktionsanlagen,",00:20:04.280,00:20:06.640
"mit denen man
Polio-Totimpfstoffe herstellt?",00:20:06.720,00:20:10.160
"Da gibt es viele Produktionsstätten,",00:20:10.680,00:20:13.600
"auch
in weniger entwickelten Ländern.",00:20:13.680,00:20:16.480
"Es gibt auch Produktionsstätten,",00:20:16.560,00:20:18.880
"die solche Impfstoffe
herstellen können.",00:20:18.960,00:20:21.760
"Sogar auf
denselben Produktionszelllinien",00:20:21.840,00:20:24.600
"in der Veterinärmedizin
für Tierimpfstoffe.",00:20:24.680,00:20:27.600
"Das ist eine Überlegung,
dass man sich fragt:",00:20:27.680,00:20:30.760
"Ein einfacher Totimpfstoff,
den könnte man in rauen Mengen",00:20:30.840,00:20:34.680
