text,start,stop
"So steht es auf den Guide-Stones in
Georgia.",00:02:02.520,00:02:06.680
"Nur 500 Millionen Menschen sollen am
Leben bleiben.",00:02:06.680,00:02:09.720
"Hört euch an, was Bill Gates und die
anderen Verbrecher alle sagen.",00:02:09.720,00:02:13.320
"Eine geplante und inszenierte
Aktion.",00:02:13.320,00:02:15.920
Es ist äußerst wahrscheinlich.,00:02:15.920,00:02:18.840
"Wir haben die Voranküündigungen mal
wieder, die Übungen.",00:02:18.840,00:02:22.320
"Und sogar Militärfahrzeuge wurden
gesichtet.",00:02:22.320,00:02:26.440
"Eine geheime Operation. Ein geheimer
Plan.",00:02:26.440,00:02:29.960
"So etwas geht vor allen Dingen in
rechten Foren rum.",00:02:29.960,00:02:32.640
"Dort ist auch mein Kollege Jan
unterwegs.",00:02:32.640,00:02:34.880
Da ist er. Auch zu Hause.,00:02:36.720,00:02:38.920
"Jan ist Mitglied in 250 Kanälen von
Verschwörung-Theoretikern",00:02:38.920,00:02:42.400
und Rechten.,00:02:42.400,00:02:44.160
"Und auch da ist seit Corona so
einiges los.",00:02:44.160,00:02:48.320
"Da ist mir aufgefallen, dass es so
viele falsche Nachrichten gibt,",00:02:48.320,00:02:52.440
"wie das schon seit langer Zeit nicht
mehr war.",00:02:53.320,00:02:56.040
"Es gibt aktuell auf YouTube ein
Video,",00:02:56.840,00:02:58.680
"was relativ viral geht, auch auf
Telegram.",00:02:59.400,00:03:02.320
"Das haben bislang über 100.000 Leute
gesehen.",00:03:02.320,00:03:05.160
"Wo ein italienischer Arzt sagt,",00:03:05.160,00:03:07.080
"dass es keine Toten durch Covid-19
gibt.",00:03:07.080,00:03:10.080
"Dann denkt man, wie kann denn das
sein?",00:03:30.760,00:03:33.160
"Das ist ja total krass, was der da
jetzt sagt.",00:03:34.280,00:03:38.280
"Dann habe ich recherchiert und
gesehen:",00:03:38.280,00:03:41.240
Das Video ist aus dem Februar.,00:03:42.360,00:03:44.320
"Es ist klar, dass es da noch keine
Toten gab.",00:03:45.320,00:03:48.120
"Aber jetzt gibt es schon mehrere
1000 Tote.",00:03:48.120,00:03:51.520
"Wenn man sich dann das Profil
desjenigen ansieht,",00:03:51.520,00:03:54.800
"der das hochgeladen hat,",00:03:54.800,00:03:56.440
"dann sieht man, dass der total durch
ist.",00:03:56.440,00:03:59.200
"Der hat auch Videos hochgeladen,",00:04:00.520,00:04:02.880
"in denen behauptet wird, die Erde
sei eine Scheibe.",00:04:03.600,00:04:07.280
"Es ist logisch, dass der solche
falsch Nachrichten weiterleitet.",00:04:08.160,00:04:11.920
"Wir haben uns auf die Suche nach dem
Arzt aus dem Video gemacht.",00:04:12.840,00:04:15.920
Er heißt Professor Matteo Bassetti.,00:04:15.920,00:04:18.320
"Er ist nicht erfreut über die
Verwendung seines Videos.",00:04:18.320,00:04:21.280
"Wie das Video von Bassetti gehen
gerade viele Dinge rum.",00:05:14.480,00:05:17.280
"Werden aus dem Zusammenhang
gerissen.",00:05:17.280,00:05:19.240
"Werden als Belege für krude Theorien
benutzt.",00:05:19.240,00:05:22.120
"Zum Beispiel dafür,",00:05:22.120,00:05:23.280
"dass das Corona-Virus tatsächlich
schon viel länger bekannt ist.",00:05:23.280,00:05:27.040
Im Roman The eyes of darkness,00:05:27.720,00:05:29.520
"prophezeit der amerikanische Autor
Koontz",00:05:30.360,00:05:32.800
"schon im Jahr 1981 den Ausbruch des
Virus Wuhan-400.",00:05:33.400,00:05:37.640
"Dann wäre noch dieses
Desinfektionsmittel.",00:05:40.200,00:05:42.680
Was auch gegen Corona-Viren hilft.,00:05:44.200,00:05:46.320
Und aus dem Jahr 2015 ist.,00:05:46.320,00:05:48.120
"Klingt ganz schön unheimlich, oder?",00:05:48.120,00:05:50.280
"Corona-Viren wurden schon in den
60er Jahren entdeckt.",00:05:50.280,00:05:53.720
"Die jetzige Pandemie wird von einem
speziellen Corona-Virus,",00:05:53.720,00:05:56.880
"nämlich Sars-Cov-2, ausgelöst.",00:05:56.880,00:05:59.440
Und das ist neuartig.,00:05:59.440,00:06:01.760
"Auch die Bundesregierung soll schon
lange, lange",00:06:01.760,00:06:04.840
"von der Corona-Pandemie gewusst
haben.",00:06:04.840,00:06:07.280
"So lautet zumindest eine Theorie,",00:06:07.280,00:06:09.440
"die gerade durch alle Netzwerke
geistert.",00:06:09.440,00:06:12.280
"Ich bin mit meiner Kollegin Isi
verabredet. Zum Skype-Call.",00:06:13.120,00:06:16.240
"Weil ich alleine bin, muss ich noch
ein bisschen basteln.",00:06:16.880,00:06:18.920
"Um das Gespräch für euch mit zu
drehen.",00:06:18.920,00:06:21.200
"Isi hat recherchiert,",00:06:21.200,00:06:22.360
"wie sich das Gerücht von der
Bundesregierung,",00:06:22.360,00:06:24.360
"die schon von der Pandemie wusste,
verbreitet hat.",00:06:24.360,00:06:27.200
"Und in abstrusen Videos von
Schrang gelandet ist.",00:06:27.200,00:06:31.320
"Als ein Sonder-Newsletter raus kam,
von mir, Corona.",00:06:31.320,00:06:34.360
Geheimplan der Regierung entdeckt.,00:06:34.360,00:06:37.080
"Wir haben diesen Artikel raus
geschickt.",00:06:37.080,00:06:38.760
"Innerhalb von 2, 3 Minuten wurde
meine Homepage gesperrt.",00:06:38.760,00:06:42.840
"Aber dieser Geheimplan ist gar nicht
geheim.",00:06:42.840,00:06:45.640
"Es ist ein offizielles Dokument von
diesem Bundesamt.",00:06:45.640,00:06:49.160
"Eine sogenannte Risikoanalyse aus
dem Jahr 2012.",00:06:49.160,00:06:52.680
"Darin wird das Szenario einer
Pandemie,",00:06:55.200,00:06:57.240
"ausgelöst durch einen Virus aus
Asien, durchgespielt.",00:06:57.240,00:07:00.320
"Wie kam es dazu, dass eine
offizielle Risiko-Analyse",00:07:01.720,00:07:06.080
"der Bundesregierung zu einem
sogenannten Geheimplan wurde?",00:07:06.920,00:07:10.640
"Das läuft im Internet oft so wie
stille Post.",00:07:10.640,00:07:13.160
"Die Leute posten diese Studie in
irgendwelchen Foren.",00:07:13.160,00:07:17.520
Oder in Gruppen.,00:07:17.520,00:07:19.320
"Es wird über Details diskutiert,
Details werden weitergegeben.",00:07:19.320,00:07:22.880
"Einige entfernen sich dabei immer
weiter vom eigentlichen Papier.",00:07:23.760,00:07:27.320
"Die Quelle und der Kontext werden
vergessen.",00:07:27.320,00:07:30.800
"Im Januar haben sich vor allen
Dingen Prepper-Foren",00:07:30.800,00:07:33.480
mit dieser Studie beschäftigt.,00:07:33.480,00:07:34.880
"Das ist auch überhaupt nicht
verwunderlich.",00:07:34.880,00:07:36.680
"Weil sich Prepper ständig mit
Katastrophenfällen beschäftigen.",00:07:36.680,00:07:40.960
"Und sich auch auf solche Krisenfälle
vorbereiten.",00:07:42.160,00:07:45.160
In diesen Prepper-Foren,00:07:45.160,00:07:46.360
"wurde die Studie auch noch als das
eingeordnet, was sie ist.",00:07:46.360,00:07:49.960
"Sie wird aber Ende Januar auf einer
Seite besprochen,",00:07:49.960,00:07:53.760
"die auch bei Rechten
oder Verschwörung-Theoretikern",00:07:53.760,00:07:57.560
beliebt ist.,00:07:57.560,00:07:59.040
"Als die Studie dann auf diesen
Seiten auftaucht,",00:07:59.040,00:08:01.520
"denen mit
verschwörungs-Theoretischem,",00:08:01.520,00:08:03.400
"rechten Hintergrund,",00:08:03.400,00:08:04.760
"kommen auch Befürchtungs-Fantasien
hinzu.",00:08:04.760,00:08:06.920
"Ein User schreibt, die Studie könnte
 bald verschwinden.",00:08:06.920,00:08:11.080
Als würde die Regierung sie löschen.,00:08:11.080,00:08:13.480
"Ende Februar schreibt dann Heiko
Schrang,",00:08:13.480,00:08:15.400
"Ein Verschwörungs-Theoretiker,",00:08:15.400,00:08:16.960
einen Artikel.,00:08:16.960,00:08:18.240
Der wird dann vielfach geteilt.,00:08:18.240,00:08:20.320
Auf anderen Seiten gepostet.,00:08:20.320,00:08:22.160
"Und die Analyse wird dann auch krass
verdreht.",00:08:22.160,00:08:24.840
Eine Verschwörungs-Theoretikerin,00:08:24.840,00:08:26.440
"liest den Artikel von Heiko Schrang
in ihrem YouTube-Video vor.",00:08:26.440,00:08:31.000
"Und bezeichnet Jens Spahn als
Möchtegern-Killer.",00:08:31.000,00:08:35.600
"Ende Februar, Anfang März greifen
auch verstärkt AfD-Politiker",00:08:35.600,00:08:39.760
diese Analyse auf.,00:08:39.760,00:08:41.640
"Ein AfD-Politiker, Martin Sicheert,
postet dann auch noch auf Facebook",00:08:41.640,00:08:45.800
die Studie und schreibt:,00:08:45.800,00:08:48.160
"Was hat es mit dieser Zahl auf sich?
Woher kommt die?",00:08:58.040,00:09:01.320
"Die Zahl steht tatsächlich in dieser
Risiko-Analyse.",00:09:02.080,00:09:05.160
"Das ist innerhalb von diesem
Zeitraum von drei Jahren.",00:09:05.160,00:09:08.640
"Dort kommt es zu 7,5 Millionen
Toten.",00:09:08.640,00:09:11.080
"Was allerdings in vielen dieser
Posts verschwiegen wird:",00:09:11.080,00:09:15.000
"Dass man das nicht 1:1 auf unsere
Situation übertragen kann.",00:09:15.000,00:09:19.480
In der Risiko-Analyse wird nämlich,00:09:19.480,00:09:21.120
"von einem noch gefährlicheren
Virus ausgegangen.",00:09:21.120,00:09:24.120
"An diesem würde jeder Zehnte der
Erkrankten sterben.",00:09:24.120,00:09:26.880
An Covid-19 offenbar viel weniger.,00:09:26.880,00:09:30.240
Trotzdem können es viele sein.,00:09:30.240,00:09:32.960
"Wir haben Heiko Schrang gefragt,",00:09:32.960,00:09:34.400
"ob er mit seinem Video nicht
Verschwörungstheorien verbreitet?",00:09:34.400,00:09:37.480
Er bestreitet das.,00:09:37.480,00:09:38.880
"Er sagt, er hinterfrage Dinge und
Ereignisse eben kritisch.",00:09:38.880,00:09:42.640
"Viele Zuschauer würden das in der
Presse vermissen.",00:09:43.520,00:09:45.920
Übrigens haben wir auch alle anderen,00:09:45.920,00:09:47.320
"hier gezeigten YouTuber
angefragt.",00:09:47.320,00:09:49.120
"Außer Schrang hat uns aber niemand
geantwortet.",00:09:49.120,00:09:52.680
"In diesen Zeiten merken wir, wie
verlässlich wir sind.",00:09:52.680,00:09:55.200
"Und wie anfällig, auch für Gerüchte.",00:09:55.200,00:09:57.680
"Nachdem ich gerade gar nicht raus
darf,",00:09:58.760,00:10:01.000
"funktioniert es gerade so,",00:10:01.000,00:10:02.520
"dass ich spät abends, wenn ich alles
fertig gedreht habe,",00:10:02.520,00:10:04.960
"all mein Material auf eine
Festplatte ziehe.",00:10:04.960,00:10:08.680
Die holt meine Kollegin Lea ab.,00:10:08.680,00:10:10.560
"Sie legt mir gleich eine neue
Festplatte vor die Tür.",00:10:10.560,00:10:13.240
"Tschüss, gute Reise.",00:10:13.240,00:10:16.520
"Hi, Lea.",00:10:23.640,00:10:25.240
"Hi, Desi.",00:10:25.240,00:10:26.640
"Und, lief alles gut?",00:10:26.640,00:10:28.360
"Ja, soweit alles okay.",00:10:28.360,00:10:29.920
"Die einzige Katastrophe ist,",00:10:29.920,00:10:31.720
"sich selbst über die Schulter zu
drehen.",00:10:31.720,00:10:34.480
Das funktioniert einfach nicht.,00:10:34.480,00:10:37.400
"Meine Kollegen Jan und Lea basteln
aus dem Material,",00:10:38.560,00:10:41.480
"was Carla und ich zu Hause drehen,
dann den Film.",00:10:41.480,00:10:45.040
Die Welt ist eine andere geworden.,00:10:45.040,00:10:49.360
Anruf bei meiner Ärztin.,00:10:56.440,00:10:58.560
"Hallo, guten Morgen.",00:10:58.560,00:11:00.200
"Ich sollte mich ja heute noch mal
melden.",00:11:00.200,00:11:04.120
"Ich war seit fünf Tagen auch nicht
mehr draußen.",00:11:05.400,00:11:08.600
"Ich wollte mal fragen, wie lange das
noch so weitergeht.",00:11:09.400,00:11:14.520
Wie ich weitermachen soll.,00:11:15.520,00:11:17.320
"Dankeschön, ja, ich versuche es.",00:11:19.640,00:11:21.280
Tschüss.,00:11:22.920,00:11:23.680
"Uns wird im Moment klar, wie ernst
die Lage für uns werden kann.",00:11:25.200,00:11:28.760
Wir dürfen nicht einkaufen gehen.,00:11:29.320,00:11:30.960
Keine Freunde treffen.,00:11:30.960,00:11:32.840
Seit über einer Woche.,00:11:32.840,00:11:34.920
"Deswegen wünscht man sich eigentlich
nichts mehr,",00:11:34.920,00:11:37.800
"als dass es doch vielleicht alles
nicht so schlimm ist.",00:11:37.800,00:11:41.200
"Und genau das wird einem auch gerade
im Internet versprochen.",00:11:41.200,00:11:44.720
"Gunnar hat so etwas auch diese Tage
bekommen.",00:11:44.720,00:11:46.800
Von seiner Mama.,00:11:46.800,00:11:48.360
Ton läuft.,00:11:48.360,00:11:50.640
"Ich klatsche auch mal für dich, Jan.",00:11:50.640,00:11:53.040
"Wir haben eine WhatsApp-Gruppe in
der Familie.",00:11:53.040,00:11:55.880
"Da hat meine Mutter dieses Video
rein geschickt.",00:11:55.880,00:11:58.440
Wirkt ziemlich seriös.,00:11:58.440,00:12:00.080
"Ich möchte was erzählen über die
Corona-Virus-Epidemie.",00:12:00.080,00:12:03.880
Die wir angeblich haben sollen.,00:12:03.880,00:12:05.920
"Ich dachte erst, dieser Hype geht
wieder vorbei.",00:12:05.920,00:12:09.920
Als das losging.,00:12:09.920,00:12:10.960
"Aber das hat sich ja so gesteigert,
sodass ich denke,",00:12:10.960,00:12:13.400
"da muss man mal genauer drüber
nachdenken.",00:12:13.400,00:12:15.560
Das ist ein älterer Herr.,00:12:15.560,00:12:17.360
"Der erzählt, dass der Corona-Virus
gar nicht so schlimm ist.",00:12:17.360,00:12:20.840
Er spielt das alles runter.,00:12:21.720,00:12:23.360
"Meine Mutter hat mir das mit den
Worten geschickt:",00:12:23.360,00:12:25.880
Das ist mal Klartext.,00:12:25.880,00:12:27.960
Wer ist dieser Wolfgang Wodarg?,00:12:27.960,00:12:30.080
"Er ist Internist, Seuchen-Experte,
war Amtsarzt.",00:12:30.080,00:12:33.080
Saß für die SPD im Bundestag.,00:12:33.800,00:12:36.520
"Auch im Vorstand von Transparency
International in Deutschland.",00:12:36.520,00:12:39.680
"Er ist in der Gen-Kommission des
Robert-Koch-Instituts.",00:12:39.680,00:12:43.600
"Eigentlich ein glaubwürdiger
Experte.",00:12:43.600,00:12:46.520
"Die Videos von Wolfgang Wodarg gehen
gerade mega rum.",00:12:46.520,00:12:49.720
"Das Video, was Gunnars Mutter
zugeschickt bekommen hat,",00:12:50.360,00:12:52.680
"hat schon über 1,5 Millionen Views
auf YouTube.",00:12:52.680,00:12:55.920
"Und auch dieses Video geht gerade
richtig steil.",00:12:56.520,00:12:58.680
"Wodarg erklärt ganz entspannt die
Pandemie zur normalen Grippewelle.",00:12:58.680,00:13:02.760
"Wir haben nicht mehr
Atemwegserkrankungen",00:13:03.320,00:13:05.800
in dieser Grippe-Saison,00:13:05.800,00:13:07.120
"als es in
den vorigen Jahren der Fall war.",00:13:07.120,00:13:09.720
Es ist nichts besonders Auffälliges.,00:13:10.520,00:13:12.360
"Im Kern sagt er, dass es
Corona-Viren schon immer gab.",00:13:12.360,00:13:14.920
Und die auch schon immer,00:13:14.920,00:13:16.280
"tödliche Atemwegserkrankungen
verursacht haben.",00:13:16.280,00:13:19.000
Soweit stimmt das auch.,00:13:19.000,00:13:21.200
"Er sagt, dass die Anzahl der
Corona-Fälle",00:13:21.200,00:13:24.040
"deshalb so angestiegen ist,",00:13:24.040,00:13:25.800
"weil jetzt gerade ein Corona-Test
erfunden worden ist.",00:13:25.800,00:13:29.160
Und alles quasi nur ein Hype ist.,00:13:29.160,00:13:31.280
"Bei Punkt Preradovic verkündet er
unglaubliche Thesen.",00:13:31.280,00:13:35.080
"Wenn wir jetzt nicht testen würden,
in der ganzen Welt, auf Corona,",00:13:35.080,00:13:39.440
würde es dann niemandem auffallen?,00:13:39.440,00:13:41.560
"Nein, dann würden wir es nicht
merken.",00:13:41.560,00:13:43.880
Wir würden es nicht merken.,00:13:43.880,00:13:47.040
"Die Krankenhäuser werden jetzt
belastet durch diese vielen Fragen.",00:13:47.040,00:13:50.560
"Durch die Panik. Aber nicht durch
neue Krankheitsfälle.",00:13:50.560,00:13:53.640
"Aber die ganzen Menschen, die jetzt
in diesen Krankenhäusern liegen,",00:13:53.640,00:13:56.680
"die die Krankenhäuser über füllen,
wo würden die denn sonst liegen?",00:13:56.680,00:13:59.480
"Wo sind denn die Krankenhäuser
überfüllt?",00:13:59.480,00:14:02.240
Zum Beispiel im chinesischen Wuhan.,00:14:02.240,00:14:04.440
"Dort wurden komplett neue
Krankenhäuser",00:14:04.440,00:14:06.280
"in wenigen Tagen aus dem Boden
gestampft.",00:14:06.280,00:14:08.560
"Und auch in Italien klagen die
Krankenhäuser und Intensivsttationen",00:14:08.560,00:14:12.200
über extreme Überlastung.,00:14:12.200,00:14:14.360
Beatmungsgeräte fehlen.,00:14:14.360,00:14:16.360
"Die in den Jahren zuvor noch
ausgereicht haben.",00:14:16.360,00:14:18.920
"Menschen sterben, auch weil sie
nicht behandelt werden können.",00:14:18.920,00:14:23.680
"Ich bin verabredet,",00:14:23.680,00:14:24.880
"um mit einer Krankenschwester
direkt aus Italien zu telefonieren.",00:14:24.880,00:14:30.040
"Die erzählt mir auf jeden Fall etwas
ganz anderes.",00:14:30.040,00:14:34.200
"Hast du so etwas als
Krankenschwester schon mal erlebt?",00:14:34.200,00:14:37.840
"Was würden Sie den Menschen sagen,",00:14:53.520,00:14:55.680
"es gibt ein paar Lungenärzte,
die sagen,",00:14:56.520,00:15:00.200
"das ist gerade nicht anders als in
einer anderen Grippe-Saison.",00:15:00.880,00:15:04.800
"Und Corona ist überhaupt nicht
gefährlich.",00:15:04.800,00:15:07.920
"Was würden Sie solchen Menschen
sagen?",00:15:07.920,00:15:19.680
Das meint auch Barbara Balanzoni.,00:15:41.760,00:15:43.840
"Sie ist Ärztin in einem Krankenhaus
in der Region Piemont.",00:15:44.560,00:15:48.440
Im Norden von Italien.,00:15:48.880,00:15:50.440
"Covid-19 könne man nicht mit der
normalen Grippe vergleichen.",00:15:51.360,00:15:54.840
"Ganz sicher kennt man die
Sterblichkeit bei Corona noch nicht.",00:16:36.880,00:16:42.720
"Gegen die normale Grippe haben viele
Menschen eine Grund-Immunität.",00:16:51.080,00:16:53.320
Bei Covid-19 ist das nicht der Fall.,00:16:53.320,00:16:54.720
"Bis zu 70 % der deutschen
Bevölkerung",00:16:54.720,00:16:56.440
"könnten sich mit dem neuartigen
Virus infizieren.",00:16:56.440,00:16:58.640
"Hunderttausende Tote wären die
Folge.",00:16:59.920,00:17:04.080
"Wolfgang Wodarg hält das für
Alarmismus.",00:17:04.080,00:17:06.440
Er erzählt dazu bei Eva Herman.,00:17:06.440,00:17:08.480
Und er gab ein Interview bei Ken FM.,00:17:08.480,00:17:10.960
"Verschwörungstheoretiker verbreiten
seine Thesen weiter.",00:17:10.960,00:17:14.360
"Inzwischen wird Wodarg von vielen
Kollegen hart kritisiert.",00:17:15.360,00:17:19.080
Auch aus seiner Partei.,00:17:19.080,00:17:20.680
Um es auf den Punkt zu bringen:,00:17:21.800,00:17:23.240
"Es ist eine abwegige, völlig falsche
Sicht der Dinge.",00:17:23.240,00:17:26.800
"Ich drücke es mal so aus, das ist
blanker Unsinn.",00:17:27.760,00:17:31.240
"Auf Anfrage distanzieren sich WHO,
RKI,",00:17:31.240,00:17:33.960
"und Transparency Deutschland von
seinen Aussagen.",00:17:33.960,00:17:37.320
"Kurz bevor wir unseren Film
fertigstellen,",00:17:37.320,00:17:39.720
"meldet sich Wolfgang Wodarg auf
unsere Anfrage.",00:17:39.720,00:17:42.680
Er ist zur Zeit in Griechenland.,00:17:42.680,00:17:44.480
Die Verbindung ist schlecht.,00:17:44.480,00:17:45.960
"Wodarg steht weiter zu seinen
Aussagen.",00:17:45.960,00:17:49.600
"Es ist so, dass in Italien die
Intensivstationen kollabieren.",00:17:49.600,00:17:53.320
"Was sagen Sie zu diesen Bildern aus
den Krankenhäusern?",00:17:54.120,00:17:57.120
"Diese Bilder halte ich für
irreführend.",00:17:57.760,00:17:59.880
"Wenn die italienischen Krankenhäuser
klagen unter diesem Ansturm.",00:17:59.880,00:18:03.160
Die klagen jedes Jahr.,00:18:03.160,00:18:04.600
"Wenn Sie sich in Deutschland die
Krankenhäuser anhören, das Personal,",00:18:04.600,00:18:07.520
die sind immer überfordert.,00:18:07.520,00:18:08.840
Diese Aussagen sind keine Grundlage,00:18:08.840,00:18:11.200
"für eine vernünftige
epidemiologische Aussage.",00:18:11.200,00:18:14.040
"Sind die Maßnahmen, die aktuell in
Deutschland getroffen werden,",00:18:14.920,00:18:17.920
zu drastisch?,00:18:18.640,00:18:19.880
"Es tut mir leid, das sagen zu
müssen.",00:18:20.440,00:18:22.720
"Ja, sie sind zu drastisch, sie sind
nicht notwendig.",00:18:22.720,00:18:25.040
Es gibt keinen Grund.,00:18:25.040,00:18:26.720
Ich war 13 Jahre lang Amtsarzt.,00:18:26.720,00:18:28.600
"Ich war der, der Veranstaltungen
verboten hat.",00:18:28.600,00:18:31.720
"Ich habe immer solche Bewertungen
machen müssen.",00:18:31.720,00:18:33.920
"Ich muss mich immer auf feste Daten
verlassen.",00:18:33.920,00:18:36.440
Es kann ja jemand dagegen klagen.,00:18:37.440,00:18:39.360
"Gegen meine Entscheidung, wenn ich
sage, das darf nicht passieren.",00:18:39.360,00:18:41.800
Der kann Schadensersatz verlangen.,00:18:41.800,00:18:43.080
"Deshalb muss ich mich immer
absichern.",00:18:43.080,00:18:44.720
"Ich bin gewohnt, mich abzusichern.",00:18:44.720,00:18:46.280
"Ich habe diese Behauptung, die ich
jetzt mache, genauso abgesichert.",00:18:46.280,00:18:50.160
"Muss sich die Bundesregierung nicht
absichern,",00:18:50.160,00:18:52.640
um solche Maßnahmen zu ergreifen?,00:18:52.640,00:18:54.000
"Ist es denkbar, dass die sich so
etwas erlauben köönnen,",00:18:54.000,00:18:56.680
"wenn da nichts Gefährliches dabei
ist?",00:18:56.680,00:19:00.160
Das ist bei jedem Arzt so.,00:19:00.160,00:19:01.600
"Wenn Sie zum Arzt gehen,",00:19:01.600,00:19:02.720
"und der Arzt sagt,
ich mache nichts bei Ihnen,",00:19:02.720,00:19:05.840
"das gibt sich so von alleine wieder,",00:19:05.840,00:19:08.160
"dann geht der Arzt ein hohes Risiko
ein.",00:19:08.160,00:19:12.200
"Wodarg spielt die Corona-Pandemie
weiter herunter.",00:19:12.200,00:19:15.000
"Obwohl ihm die überwältigende
Mehrheit der Mediziner",00:19:15.000,00:19:18.520
"und die Weltgesundheitsorganisation
WHO vehement widersprechen.",00:19:18.520,00:19:22.800
"Viele halten seine Sichtweise sogar
für gefährlich.",00:19:22.800,00:19:26.160
"Es gibt aber andere, die stehen voll
hinter Wolfgang Wodarg.",00:19:26.160,00:19:29.640
"Dieser niedergelassene Internist aus
Kiel erklärt auf YouTube,",00:19:29.640,00:19:33.240
"es gebe überhaupt keine neue
Erkrankung.",00:19:33.240,00:19:36.040
Keine verstärkte Sterblichkeit.,00:19:36.040,00:19:38.400
Wir bitten ihn um ein Interview.,00:19:38.400,00:19:40.400
Ich rufe in seiner Praxis an.,00:19:40.400,00:19:43.720
"Hallo, Herr Professor Köhnlein,
Desiree vom Norddeutschen Rundfunk.",00:19:43.720,00:19:48.960
"Moment, ich muss einmal kurz hier.",00:19:48.960,00:19:55.320
Wir verabreden uns zum Skypen.,00:19:55.320,00:19:58.120
"Sie haben kürzlich in einem
Interview gesagt,",00:19:58.120,00:20:00.920
"wenn man aufhören würde, die Tests
durchzuführen,",00:20:00.920,00:20:03.440
dann wäre auch die Seuche weg.,00:20:03.440,00:20:05.080
Ist es denn wirklich so einfach?,00:20:05.080,00:20:07.320
Genauso einfach ist das.,00:20:07.320,00:20:10.680
"Es handelt sich um ein harmloses
Schnupfen-Virus.",00:20:10.680,00:20:13.560
"Was in manchen Quellen
einfach überbehandelt wird.",00:20:13.560,00:20:17.520
"Und es deswegen zu einer leicht
erhöhten Letalität kommt.",00:20:17.520,00:20:21.840
Das sind alles Einzelfälle.,00:20:21.840,00:20:23.240
Insofern wird sich das,00:20:23.240,00:20:24.440
"in der Gesamt-Sterblichkeit
nicht niederschlagen.",00:20:24.440,00:20:26.920
Es ist schon außergewöhnlich.,00:20:26.920,00:20:28.400
"Solche Bilder sieht man ja nicht
jedes Jahr.",00:20:28.400,00:20:31.280
