text,start,stop
"Propofol ist gut verträglich
und hat wenige Nebenwirkungen.",00:02:27.600,00:02:31.440
"Die Alternativen sind oft schlechter
und auch von Engpässen betroffen.",00:02:31.600,00:02:36.560
"Zusätzlich wird
ein weiteres Medikament knapp",00:02:37.800,00:02:40.560
"und bringt Intensivmediziner in Nöte:
Arterenol.",00:02:40.720,00:02:43.960
Das macht mir noch mehr Sorgen.,00:02:44.600,00:02:46.920
"Arterenol ist ein Medikament,
was den Blutdruck anhebt,",00:02:47.560,00:02:51.280
"was die Organversorgung mit Blut
und Sauerstoff sicherstellt.",00:02:52.000,00:02:55.840
"Ein Riesenproblem,
wenn das nicht verfügbar ist.",00:02:56.000,00:02:59.400
"Lieferengpässe gibt es
in allen Bereichen der Medizin.",00:02:59.720,00:03:03.400
"Das Bundesinstitut
für Arzneimittel und Medizinprodukte",00:03:03.640,00:03:07.240
"registriert 400 Medikamente,
die betroffen sind.",00:03:07.400,00:03:10.920
"Darunter Antidepressiva, Antibiotika,
Schmerzmittel und Blutdrucksenker.",00:03:11.960,00:03:17.080
"Schon im Februar ist das
Blutdruckmittel Candesartan knapp.",00:03:18.240,00:03:22.160
"Da kommt Bärbel Tietjen
mit Verdacht auf Herzinfarkt",00:03:22.920,00:03:26.440
in die Elbekliniken Stade.,00:03:26.600,00:03:28.640
"Der Chefarzt muss ihr mitteilen,",00:03:28.840,00:03:30.760
"dass sie nicht das optimale
Medikament bekommen kann.",00:03:30.920,00:03:34.520
"Deswegen müssen wir Ihnen
ein Medikament geben,",00:03:34.720,00:03:37.720
"was nicht erste Wahl ist,
sondern ein Alternativpräparat.",00:03:37.880,00:03:41.880
"Für den Blutdrucksenker Candesartan
gibt es viele Alternativen.",00:03:44.200,00:03:48.600
"Bärbel Tietjen
soll Olmesartan nehmen.",00:03:49.160,00:03:52.000
"Das kommt aus der gleichen
Stoffgruppe und wirkt ähnlich",00:03:52.240,00:03:56.080
Trotzdem macht sie sich Gedanken.,00:03:56.680,00:03:59.120
Ich bin ein bisschen verunsichert.,00:03:59.640,00:04:02.320
Ich habe auch Angst.,00:04:04.840,00:04:06.640
"Mit dem Herzen
ist es auch nicht gerade ...",00:04:08.640,00:04:11.840
"Ich sage: Man hat zwei Arme,
zwei Beine und ...",00:04:12.600,00:04:15.840
... nur ein Herz.,00:04:17.360,00:04:18.720
"Ich habe einiges mitgemacht
und habe Angst.",00:04:19.200,00:04:22.840
"Auch sie hat seit Monaten Probleme,
ihr Medikament zu bekommen.",00:04:24.160,00:04:28.640
Seit acht Jahren ist Kerstin Gorzolla,00:04:29.240,00:04:32.200
"auf das Antidepressivum Venlafaxin
eingestellt.",00:04:32.360,00:04:35.560
Aufgrund meiner Krankheitsgeschichte,00:04:38.920,00:04:41.520
"kann ich ohne Medikamente
nicht leben.",00:04:41.680,00:04:44.160
"Gerade bei Antidepressiva
ist es schwierig,",00:04:44.320,00:04:47.080
auf ein anderes Präparat zu wechseln.,00:04:47.240,00:04:49.520
Wegen der Gefahr der Nebenwirkungen.,00:04:49.720,00:04:52.200
"Innerhalb von drei Wochen
hat sie 20 Apotheken abgeklappert,",00:04:52.360,00:04:56.080
"aber ihr Medikament
hat sie nicht bekommen.",00:04:56.240,00:04:59.280
"Kerstin Gorzolla
sucht Rat bei ihrer Neurologin.",00:05:01.760,00:05:05.080
"* Frau Gorzolla, bitte Nummer eins *",00:05:05.320,00:05:08.080
"Dr. Gesine Koch-Wagner
sieht immer mehr Patienten,",00:05:08.920,00:05:12.000
denen es geht wie Kerstin Gorzolla.,00:05:12.200,00:05:14.840
"Plötzlich ist ein Medikament
nicht mehr vorrätig.",00:05:16.360,00:05:19.920
Das ist von heute auf morgen.,00:05:20.640,00:05:22.800
"Das ist ein Unding, was da passiert.",00:05:22.960,00:05:25.720
"Wir haben das in den letzten Jahren
schon so erlebt,",00:05:26.560,00:05:30.440
aber so geht das gar nicht.,00:05:31.320,00:05:33.840
"Auch in den Elbekliniken Stade
hat Chefapotheker Dr. Peter Dobberkau",00:05:35.800,00:05:40.520
"mit der Beschaffung
wichtiger Arzneimittel zu kämpfen.",00:05:40.680,00:05:44.640
"Dass ein Großteil der Wirkstoffe
in Asien hergestellt wird,",00:05:45.320,00:05:48.960
"sieht er als einen der Gründe
für Engpässe.",00:05:49.120,00:05:52.080
"Asien,
insbesondere China und Indien,",00:05:54.160,00:05:57.120
"sind die Hauptproduzenten
für wichtige Arzneistoffe.",00:05:57.520,00:06:01.200
"Da bekommen wir
enorme Schwierigkeiten.",00:06:02.320,00:06:04.800
"Wir sind abhängig,",00:06:04.960,00:06:06.280
"weil es in Europa und in anderen
Ländern kaum Produktion gibt.",00:06:06.440,00:06:10.560
Sondern nur in diesen Ländern,00:06:11.080,00:06:13.120
"und dort nur
von wenigen Herstellern.",00:06:13.280,00:06:15.600
"Fällt einer von drei Betrieben,
die eine Substanz herstellen, aus,",00:06:15.800,00:06:20.120
"können die anderen das
nicht ausgleichen.",00:06:20.240,00:06:23.040
"In der chinesischen Region Hubei,
besonders von Corona betroffen,",00:06:23.200,00:06:28.080
"werden elf wichtige Wirkstoffe
hergestellt.",00:06:28.200,00:06:31.400
Die stecken in vielen Medikamenten.,00:06:32.160,00:06:34.800
So kann auch Apotheker Dobberkau,00:06:35.480,00:06:37.680
"in seinem Lager Fächer
immer wieder nicht auffüllen.",00:06:37.840,00:06:41.520
"Seit Februar ist die Zahl
der Lieferengpässe",00:06:43.280,00:06:46.200
um ein Drittel gestiegen.,00:06:46.360,00:06:48.360
"Die Coronavirus-Pandemie
verstärkt das Problem erheblich.",00:06:48.920,00:06:52.600
So wie beim Narkosemittel Propofol.,00:06:52.760,00:06:55.360
Die Politik hat eingegriffen.,00:06:57.120,00:06:59.240
"Sie hat vorgesorgt
gegen Hamsterkäufe,",00:06:59.400,00:07:02.000
"indem nur kleine Mengen
abgegeben werden sollen.",00:07:02.560,00:07:05.880
Da muss noch mehr kommen.,00:07:06.040,00:07:07.880
Propofol ist ein gutes Beispiel.,00:07:08.000,00:07:10.160
"Das wird für Eingriffe benutzt,
die jetzt nicht wichtig sind",00:07:10.320,00:07:14.120
"wie Schönheitsoperationen,
Diagnostik",00:07:14.280,00:07:16.720
"und elektive Eingriffe,
die man aufschieben kann.",00:07:16.880,00:07:20.360
"Ich möchte, dass es
einen Impuls gibt zur Umverteilung",00:07:20.840,00:07:24.640
"an Zentren, die schwerkranke
Patienten behandeln müssen.",00:07:24.800,00:07:28.920
"Langfristig, fordern Experten,",00:07:29.880,00:07:32.160
"müssen wieder mehr Arzneimittel
in Europa produziert werden.",00:07:32.320,00:07:36.320
"Bis dahin bleibt
Apothekern und Ärzten nur,",00:07:36.760,00:07:39.520
"jeden Tag rechtzeitig
Alternativen zu finden.",00:07:39.640,00:07:42.640
"Es kommt auch bei manchen Rheuma-
Mitteln zu Lieferengpässen.",00:07:45.600,00:07:49.480
"Seit Hydroxychloroquin,
Handelsname Quensyl,",00:07:49.640,00:07:52.640
"als Corona-Therapie getestet wird,",00:07:52.840,00:07:55.320
"ist das Mittel
nur noch schwer zu bekommen.",00:07:55.480,00:07:58.280
"Zum Leidwesen
vieler rheumakranker Menschen.",00:07:58.440,00:08:01.040
Mehr dazu gleich.,00:08:01.240,00:08:02.720
"Die Unsicherheit in dieser Krise
macht viele mürbe.",00:08:04.200,00:08:07.720
Man fragt sich:,00:08:08.120,00:08:09.320
"Wie heftig verläuft die Krankheit
bei mir und meinen Angehörigen,",00:08:09.480,00:08:13.440
wenn wir uns anstecken?,00:08:13.600,00:08:15.040
"Und: Warum gibt es Menschen,
die nur leicht erkranken,",00:08:15.200,00:08:18.480
"obwohl sie
zu einer Risikogruppe gehören?",00:08:18.640,00:08:21.120
Anderen geht es schlecht.,00:08:21.280,00:08:22.960
"Ausschlaggebend für die Schwere
des Krankheitsverlaufs",00:08:23.120,00:08:26.320
"könnte die Virusmenge
bei der Ansteckung sein.",00:08:26.480,00:08:29.800
Tilman Hassenstein.,00:08:30.040,00:08:31.760
"Der junge chinesische Arzt
Li Wenliang",00:08:35.840,00:08:38.200
kam zu trauriger Berühmtheit.,00:08:38.360,00:08:40.280
"Er hatte als erster
vor neuen Coronaviren gewarnt,",00:08:40.480,00:08:43.560
aber das wurde ihm verboten.,00:08:43.760,00:08:45.680
"Dann starb er selbst
an einer Infektion,",00:08:45.840,00:08:48.520
obwohl er jung und gesund war.,00:08:48.640,00:08:50.920
"Ist der Arzt gestorben,",00:08:53.640,00:08:55.240
"weil er bei seiner Arbeit
sehr vielen Viren ausgesetzt war?",00:08:55.400,00:08:59.360
"Das kann man stark vermuten,
dass das hier so ist.",00:09:01.520,00:09:04.680
"Das wissen wir
von anderen Virusinfektionen:",00:09:04.800,00:09:07.760
"Die Dosis kann beeinflussen,
wie die Krankheit verläuft.",00:09:07.920,00:09:11.880
"Ein weiterer Hinweis
auf die Bedeutung der Dosis:",00:09:12.680,00:09:15.880
"Auch in stark betroffenen Regionen
in Italien und Spanien",00:09:16.080,00:09:19.760
erkrankten Klinikmitarbeiter schwer.,00:09:19.920,00:09:22.480
"Das halten wir
für sehr wahrscheinlich.",00:09:23.160,00:09:26.080
"Wenn Sie in Stresssituationen,
unter einer hohen Belastung,",00:09:26.200,00:09:30.200
"unkontrolliert einer Vielzahl
von Patienten exponiert sind,",00:09:31.920,00:09:36.480
die mögliche Ausscheider sind:,00:09:36.920,00:09:39.360
"Dann kann es zu einer
hohen Belastung mit Erregern kommen.",00:09:39.800,00:09:44.040
"So könnten schwere Verlaufsformen
ihre Erklärung finden.",00:09:44.360,00:09:48.880
Diesen Zusammenhang,00:09:49.960,00:09:51.400
"nutzten Heilkundige bei den Pocken
schon vor 3000 Jahren.",00:09:51.560,00:09:55.600
"Ohne zu wissen
warum es funktionierte,",00:09:55.840,00:09:58.360
"ritzten sie Gesunden
Pockenschorf in die Haut.",00:09:58.520,00:10:01.960
"Diese winzige Virusmenge führte
zu milderen Krankheitsverläufen,",00:10:02.480,00:10:06.640
"als bei einer Ansteckung
mit vielen Pockenviren.",00:10:06.840,00:10:10.200
"Bei der SARS-Epidemie 2003
in Hongkong beobachteten Mediziner",00:10:10.760,00:10:15.000
"den Zusammenhang zwischen Virendosis
und Krankheitsverlauf.",00:10:15.240,00:10:19.360
"Damals kam es zu einem Ausbruch
in einem Wohnkomplex",00:10:19.520,00:10:22.920
über die Klimaanlage.,00:10:23.080,00:10:24.920
"Ein Infizierter
steckte viele andere an.",00:10:25.080,00:10:27.760
"Je enger sie zusammenlebten,
desto schwerer erkrankten sie.",00:10:27.920,00:10:31.560
"Je näher man an einer Person
dran war, die Virus ausscheidet,",00:10:31.720,00:10:35.480
"desto höher war das Risiko,
das die erkranken",00:10:35.680,00:10:38.600
und schwere Verläufe haben.,00:10:38.760,00:10:41.000
Da ist es eine klare Korrelation:,00:10:41.560,00:10:43.840
"Je mehr Virus, desto stärker
kann die Erkrankung verlaufen.",00:10:44.040,00:10:48.080
"Ob eine Infektion entsteht, hängt
von der Menge aufgenommener Viren ab.",00:10:48.880,00:10:53.960
"Einzelne Viren sind kein Problem
für ein gesundes Immunsystem.",00:10:55.080,00:10:59.440
"Fresszellen erkennen sie
und machen sie unschädlich.",00:11:00.640,00:11:04.600
Die Krankheit bricht nicht aus.,00:11:07.800,00:11:10.160
"Der Mensch ist es
seit Jahrmillionen gewohnt,",00:11:11.760,00:11:15.040
"mit einem gesunden Immunsystem
Mikroorganismen ausgesetzt zu sein.",00:11:15.240,00:11:20.640
"Er übersteht regelmäßig
stattfindende Infektionen,",00:11:24.080,00:11:27.320
die tagtäglich stattfinden.,00:11:27.440,00:11:29.920
"Dringen viele Viren auf einmal
in den Körper ein,",00:11:30.720,00:11:33.920
"ist die erste Abwehrreihe
des Immunsystems überfordert.",00:11:34.080,00:11:37.480
"Die Erreger
vermehren sich im Körper,",00:11:37.680,00:11:40.600
die Infektion nimmt ihren Lauf.,00:11:41.440,00:11:43.840
Dann kommt es zu Krankheitssymptomen,00:11:44.920,00:11:47.560
"und im schlimmsten Fall
zu Organschäden.",00:11:47.680,00:11:50.760
"In Abhängigkeit von dem Erreger
zieht eine hohe Erregerlast",00:11:53.720,00:11:58.200
"ein erhöhtes Infektionsrisiko
nach sich.",00:12:00.080,00:12:04.680
"Wir können diesen Zusammenhang,
bezogen auf Coronavirus 2,",00:12:06.480,00:12:10.680
nicht mit endgültigen Daten belegen.,00:12:12.400,00:12:14.880
"Aber wir gehen davon aus,",00:12:15.040,00:12:16.800
"dass diese Grundprinzipien
nicht falsch sein können.",00:12:16.960,00:12:20.880
"Führen viele Viren, wie bei der
Arbeit mit schwerkranken Menschen,",00:12:21.400,00:12:25.960
wahrscheinlicher zu einer Ansteckung,00:12:26.120,00:12:28.760
"und zu einem schwereren
Krankheitsverlauf?",00:12:28.960,00:12:32.160
"Versuche mit Tieren
haben Antworten geliefert:",00:12:35.120,00:12:38.080
"Hohe Virusmengen
führen zu schwereren Erkrankungen.",00:12:38.240,00:12:41.480
"Eine Dosisabhängigkeit wurde für
viele Virusinfektionen nachgewiesen,",00:12:41.640,00:12:46.200
auch für herkömmliche Coronaviren.,00:12:46.400,00:12:49.200
"Auch Experimente an Menschen
mit ungefährlichen Viren zeigen,",00:12:49.760,00:12:53.840
"dass höhere Mengen
stärkere Symptome verursachen.",00:12:54.040,00:12:57.640
"Es gibt starke Hinweise,
dass in der Corona-Pandemie",00:13:00.440,00:13:03.960
"die Virusmenge darüber entscheidet,
ob und wie stark jemand erkrankt.",00:13:04.120,00:13:08.480
"Auch ein guter Grund
für die Verhaltensregeln.",00:13:08.640,00:13:11.680
"Es hat sich immer bewährt,
diese Regeln einzuhalten,",00:13:11.840,00:13:15.160
"selbst wenn der endgültige Beweis
noch nicht erbracht ist.",00:13:15.320,00:13:19.560
Das erwies sich immer in der Hygiene,00:13:20.480,00:13:23.240
"und in der Infektionsprävention
immer als wichtiges Prinzip.",00:13:23.400,00:13:27.640
Frau Professor Brinkmann.,00:13:29.520,00:13:31.840
"Könnte das bedeuten, dass
eine Virendosis verringert wird,",00:13:37.840,00:13:41.240
"wenn ich
einen Mund-Nasen-Schutz trage?",00:13:41.320,00:13:45.760
Das ist richtig.,00:13:48.280,00:13:51.760
"Deshalb begrüße ich das sehr,
dass das eingeführt wird.",00:13:52.600,00:13:56.440
"Damit können wir
unser Gegenüber schützen.",00:13:56.600,00:14:00.000
"Weniger Tropfen
werden von mir an Sie geraten.",00:14:04.880,00:14:08.360
"Auch beim Sprechen
kann es zu Übertragung kommen.",00:14:09.320,00:14:12.840
"Es kommt auch darauf an,
wie lange wir miteinander sprechen",00:14:17.160,00:14:22.400
und wie groß unser Abstand ist.,00:14:22.480,00:14:25.080
"Das sind wichtige Faktoren,",00:14:25.240,00:14:27.000
"die mit der Virus-Dosis
zu tun haben.",00:14:27.080,00:14:29.240
"Die Entscheidung, zur Maskenpflicht
überzugehen, ist richtig?",00:14:29.680,00:14:34.080
"Ich begrüße
diese Entscheidung sehr.",00:14:38.800,00:14:42.320
"Dass wir gewisse Maßnahmen
wieder anpassen.",00:14:44.080,00:14:47.600
"Damit steuern wir dem entgegen,
dass wir mehr Übertragung haben.",00:14:49.320,00:14:53.800
"Da ist der Mund-Nasen-Schutz
eine wunderbare Möglichkeit.",00:14:53.960,00:14:58.120
"Finnische Wissenschaftler
haben in einer Animation gezeigt,",00:15:00.240,00:15:04.040
"wie sich das Virus über die Atemluft
beim Husten im Raum verteilen kann.",00:15:04.120,00:15:08.600
"Da sieht man, wie Partikel
lange in der Luft schweben,",00:15:08.760,00:15:12.280
auch über Regale hinweg.,00:15:12.440,00:15:14.680
"Auch zwei Regale
weiter bekommt man was ab?",00:15:16.040,00:15:19.880
"Das kann sein,
dass man noch etwas abgekriegt.",00:15:23.360,00:15:27.080
"Die Studie zeigt aber nicht,",00:15:27.160,00:15:29.520
"ob das Virus wirklich
den anderen erreicht",00:15:29.600,00:15:33.080
"und wie viel Virus
sich in den Tröpfchen befindet.",00:15:33.160,00:15:37.200
Aber man sollte es beachten.,00:15:37.920,00:15:41.440
"Da ist es von Vorteil,
wenn wir im Supermarkt",00:15:44.160,00:15:47.640
einen Mund-Nasen-Schutz tragen.,00:15:47.840,00:15:50.160
"Wie lange bleiben Viren
in Tröpfchenform in der Luft?",00:15:54.840,00:15:58.280
"Das Virus kann sich in Aerosolen
bis zu drei Stunden aufhalten.",00:16:03.320,00:16:07.320
"Das fand aber
unter Laborbedingungen statt.",00:16:07.840,00:16:11.120
"Wir wissen aber von Coronaviren,",00:16:11.280,00:16:14.520
"dass sie sich in der Umwelt
nicht lange wohlfühlen",00:16:14.680,00:16:18.120
und anfällig für Trockenheit sind.,00:16:18.280,00:16:20.400
Herrn Fritz aus Rinteln,00:16:26.320,00:16:28.000
"macht die Übertragbarkeit
durch die Luft Sorgen.",00:16:28.080,00:16:31.800
Er wohnt in einem Reihenhaus.,00:16:31.880,00:16:33.840
"""Könnte das Virus
aus dem Nachbargarten",00:16:33.920,00:16:36.360
"zu uns rüberfliegen
und uns infizieren?""",00:16:36.440,00:16:39.240
Ich halte es für unwahrscheinlich.,00:16:39.480,00:16:42.080
"In der frischen Luft
gibt es einen gewissen Abstand,",00:16:43.440,00:16:47.240
wenn ich im Garten sitze.,00:16:47.320,00:16:49.040
"Und wir haben einen
Verdünnungseffekt und Luftbewegung.",00:16:49.240,00:16:52.760
Da würde ich ihn beruhigen.,00:16:52.920,00:16:54.720
"Welche Faktoren
können dafür ausschlaggebend sein,",00:17:07.760,00:17:11.280
"dass eine Krankheit
schwerer verläuft?",00:17:11.360,00:17:14.040
Wie erreicht mich das Virus?,00:17:14.120,00:17:15.960
"Wenn ich tief einatme
und gerade Virus in der Luft ist?",00:17:19.560,00:17:23.520
"Das könnte ein Grund sein,
warum manche Verläufe schwerer sind.",00:17:24.760,00:17:29.200
"Es ist von Vorteil, wenn das Virus
erst mal im Rachen ist",00:17:30.240,00:17:34.240
und sich dort vermehrt.,00:17:34.400,00:17:37.800
"Dort wird die Immunantwort
in Gang gebracht.",00:17:39.320,00:17:42.840
"Die könnte
einen schweren Verlauf mildern.",00:17:43.000,00:17:45.640
"Eine Frage, die sich viele
im Moment stellen, ist:",00:17:51.240,00:17:54.440
"Habe ich Covid-19 schon durch
und bin ich immun?",00:17:54.560,00:17:57.600
"Antwort könnte
ein Antikörpertest bringen.",00:17:57.680,00:18:00.760
"Doch es gibt Zweifel
an der Zuverlässigkeit.",00:18:00.800,00:18:03.960
Im Labor in Geesthacht,00:18:07.120,00:18:08.920
"ist der Antikörper-Test auf Corona
bereits im Einsatz.",00:18:09.080,00:18:12.840
"Alles, was die Labormediziner
dafür brauchen,",00:18:13.000,00:18:15.840
ist ein Röhrchen Blut.,00:18:16.040,00:18:18.200
"Die große Hoffnung,
die man damit verbindet,",00:18:20.680,00:18:23.800
"ist, dass wir Immunität
damit nachweisen können.",00:18:23.960,00:18:27.480
"Immunität zeigt das an,
dass sich der Körper",00:18:28.120,00:18:31.000
"mit dem Virus auseinandergesetzt hat
und Antikörper produziert werden.",00:18:31.160,00:18:35.880
Der Nachweis funktioniert so:,00:18:36.000,00:18:38.040
"Die Blutprobe wird auf
eine Testplatte gegeben.",00:18:38.200,00:18:41.200
"Darauf befinden sich kleine
Bruchstücke des neuen Coronavirus.",00:18:41.360,00:18:45.720
"Sind im Blut Antikörper,",00:18:46.560,00:18:48.200
"dann verbinden sie sich
mit diesen Virusstücken.",00:18:48.360,00:18:51.600
"Dann wird ein farbiger Marker
hinzugegeben,",00:18:51.760,00:18:54.520
"eine positive Probe
verfärbt sich gelb.",00:18:54.680,00:18:57.560
Der Test funktioniert frühestens,00:18:58.880,00:19:01.040
"zwei bis drei Wochen
nach der Ansteckung.",00:19:01.200,00:19:03.760
"Dann erst hat der Körper
Abwehrstoffe gebildet.",00:19:03.960,00:19:06.880
"Gefahndet wird vor allem
nach den Langzeit-Antikörpern.",00:19:07.040,00:19:10.400
"Sie binden an das Virus
und können es so gut bekämpfen.",00:19:10.560,00:19:14.480
"Kann der Test zuverlässig sagen,
ob jemand an Covid-19 erkrankt war?",00:19:16.400,00:19:21.440
"Genau das wird an
vielen Unikliniken überprüft.",00:19:22.000,00:19:25.440
"Am UKE testen Mediziner
dafür drei Jahre alte Blutproben.",00:19:25.680,00:19:30.040
"Wir analysierten
Blutproben von 2017,",00:19:30.760,00:19:33.200
"weil wir davon ausgehen, dass der
Erreger noch nicht auf der Welt war.",00:19:33.360,00:19:37.640
"Wir wollten Proben aussuchen,
die nicht positiv sein können.",00:19:37.800,00:19:41.480
"Bei wenigen hat der Test
trotzdem angeschlagen.",00:19:41.640,00:19:44.640
"Sogenannte
falsch-positive Ergebnisse.",00:19:44.800,00:19:47.680
"Der Antikörperbefund ist positiv,
aber wir hatten keinen Viruskontakt.",00:19:48.760,00:19:53.760
Wie kann das sein?,00:19:54.360,00:19:55.720
"Das neue Coronavirus
ist ähnlich aufgebaut",00:19:55.840,00:19:58.680
"wie die vier alten Coronaviren-Arten,
die harmlose Erkältungen machen.",00:19:58.880,00:20:04.000
Die Antikörper ähneln sich,00:20:04.640,00:20:06.600
"gegen die
verschiedenen Coronaviren.",00:20:06.760,00:20:09.480
Darum reagiert der Test,00:20:09.640,00:20:11.280
"manchmal auf Antikörper
gegen harmlose Coronaviren.",00:20:11.440,00:20:14.720
"Das wäre schön,",00:20:15.120,00:20:16.240
"wenn wir Teste hätten,
die zu 100 Prozent sicher sind.",00:20:16.440,00:20:20.440
"Das ist nicht möglich,",00:20:21.400,00:20:22.880
"das wissen wir von vielen
anderen Laboruntersuchungen.",00:20:23.040,00:20:26.520
"Die Antikörpertests,
die jetzt genutzt werden,",00:20:26.680,00:20:29.520
"haben eine Fehlerquote
von zwei Prozent, sagen Experten.",00:20:29.680,00:20:33.560
"Auf 100 Tests kommen
zwei falsch-positive Ergebnisse.",00:20:34.000,00:20:37.920
Klingt erst einmal wenig.,00:20:38.560,00:20:40.640
Ist das also gar nicht so schlimm?,00:20:41.440,00:20:43.840
"Ein Rechenbeispiel für Hamburg zeigt,
welche Auswirkungen",00:20:44.000,00:20:48.320
die Fehlerquote hat:,00:20:48.480,00:20:50.200
"Hier sind rund 4000 Personen
nachweislich erkrankt.",00:20:50.760,00:20:54.240
"Experten schätzen,
dass sich noch einmal genauso viele",00:20:54.800,00:20:58.320
"unbemerkt angesteckt haben,
zusammen also über 8000.",00:20:58.480,00:21:02.240
"Das wären 0,5 Prozent
der Hamburger Bevölkerung.",00:21:02.680,00:21:06.080
"Man muss 200 Hamburger testen,",00:21:06.400,00:21:08.800
"um einen mit Antikörpern
gegen das neue Coronavirus zu finden.",00:21:09.080,00:21:13.320
Bei diesen 200 Tests,00:21:14.760,00:21:16.080
"käme es aber zu vier
falsch positiven Ergebnissen.",00:21:16.240,00:21:19.920
"Also mehr falsch-positive
als echt positive Befunde.",00:21:20.080,00:21:23.840
"Diese Ergebnisse stehen
in einem unglücklichen Verhältnis",00:21:24.280,00:21:28.200
"und mindern die Aussagekraft
dieser Teste enorm.",00:21:28.360,00:21:31.760
Das bedeutet:,00:21:32.280,00:21:33.360
"Auch der Einzelne kann sich auf
sein Testergebnis nicht verlassen.",00:21:33.520,00:21:37.760
"Hat man keine Corona-Symptome
oder Kontakt zu einem Erkrankten:",00:21:37.960,00:21:42.040
"Dann ist die Wahrscheinlichkeit,
dass der Antikörper-Test",00:21:42.200,00:21:45.800
"falsch-positiv ist, größer,
als dass er richtig-positiv ist.",00:21:45.920,00:21:49.720
"Der Test kann nicht sicher beweisen,
dass jemand immun ist,",00:21:50.000,00:21:53.800
"Wenn jemand ein Ergebnis erhält,
das sagt, du bist positiv,",00:21:55.040,00:21:58.640
"dann wiegt er sich
in einer falschen Sicherheit.",00:21:58.800,00:22:01.840
"Er leitet daraus ab,",00:22:02.040,00:22:03.240
"dass er Sicherheitsabstände
nicht mehr einhalten muss.",00:22:03.440,00:22:06.760
Oder dass er bei Erkältungssymptomen,00:22:06.920,00:22:09.200
"nicht zu Hause bleiben muss,
dass er arbeiten kann.",00:22:09.280,00:22:12.360
Dann glaubt er:,00:22:12.560,00:22:13.560
"Ich habe es schon gehabt,
und vom Fieber muss ich morgen",00:22:13.720,00:22:17.160
"bei der Arbeit nichts erzählen,
weil ich schon Corona hatte.",00:22:17.320,00:22:21.000
"100 Prozent Sicherheit
lassen sich nur erreichen,",00:22:21.160,00:22:24.120
